stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-11 00:21:23.391370
stage_1,pipeline_1,wait_time,2017-08-11 00:21:23.450064
stage_1,pipeline_1,res_time,2017-08-11 00:23:33.239775
stage_1,pipeline_1,done_time,2017-08-11 00:23:33.239855
stage_1,pipeline_2,start_time,2017-08-11 00:21:23.393790
stage_1,pipeline_2,wait_time,2017-08-11 00:21:23.450068
stage_1,pipeline_2,res_time,2017-08-11 00:23:32.624269
stage_1,pipeline_2,done_time,2017-08-11 00:23:32.624350
stage_1,pipeline_3,start_time,2017-08-11 00:21:23.395464
stage_1,pipeline_3,wait_time,2017-08-11 00:21:23.450071
stage_1,pipeline_3,res_time,2017-08-11 00:23:32.006730
stage_1,pipeline_3,done_time,2017-08-11 00:23:32.006824
stage_1,pipeline_4,start_time,2017-08-11 00:21:23.395912
stage_1,pipeline_4,wait_time,2017-08-11 00:21:23.450073
stage_1,pipeline_4,res_time,2017-08-11 00:23:31.387537
stage_1,pipeline_4,done_time,2017-08-11 00:23:31.387610
stage_1,pipeline_5,start_time,2017-08-11 00:21:23.396358
stage_1,pipeline_5,wait_time,2017-08-11 00:21:23.450075
stage_1,pipeline_5,res_time,2017-08-11 00:23:35.702664
stage_1,pipeline_5,done_time,2017-08-11 00:23:35.702695
stage_1,pipeline_6,start_time,2017-08-11 00:21:23.396938
stage_1,pipeline_6,wait_time,2017-08-11 00:21:23.450077
stage_1,pipeline_6,res_time,2017-08-11 00:23:35.091234
stage_1,pipeline_6,done_time,2017-08-11 00:23:35.091318
stage_1,pipeline_7,start_time,2017-08-11 00:21:23.397392
stage_1,pipeline_7,wait_time,2017-08-11 00:21:23.450079
stage_1,pipeline_7,res_time,2017-08-11 00:23:34.474711
stage_1,pipeline_7,done_time,2017-08-11 00:23:34.474829
stage_1,pipeline_8,start_time,2017-08-11 00:21:23.397834
stage_1,pipeline_8,wait_time,2017-08-11 00:21:23.450081
stage_1,pipeline_8,res_time,2017-08-11 00:23:33.853395
stage_1,pipeline_8,done_time,2017-08-11 00:23:33.853496
stage_1,pipeline_9,start_time,2017-08-11 00:21:23.398264
stage_1,pipeline_9,wait_time,2017-08-11 00:21:23.450083
stage_1,pipeline_9,res_time,2017-08-11 00:22:57.411318
stage_1,pipeline_9,done_time,2017-08-11 00:22:57.411390
stage_1,pipeline_10,start_time,2017-08-11 00:21:23.398693
stage_1,pipeline_10,wait_time,2017-08-11 00:21:23.450085
stage_1,pipeline_10,res_time,2017-08-11 00:22:55.567457
stage_1,pipeline_10,done_time,2017-08-11 00:22:55.567540
stage_1,pipeline_11,start_time,2017-08-11 00:21:23.399131
stage_1,pipeline_11,wait_time,2017-08-11 00:21:23.450087
stage_1,pipeline_11,res_time,2017-08-11 00:22:25.335577
stage_1,pipeline_11,done_time,2017-08-11 00:22:25.335658
stage_1,pipeline_12,start_time,2017-08-11 00:21:23.399568
stage_1,pipeline_12,wait_time,2017-08-11 00:21:23.450089
stage_1,pipeline_12,res_time,2017-08-11 00:22:25.955996
stage_1,pipeline_12,done_time,2017-08-11 00:22:25.956065
stage_1,pipeline_13,start_time,2017-08-11 00:21:23.399985
stage_1,pipeline_13,wait_time,2017-08-11 00:21:23.450091
stage_1,pipeline_13,res_time,2017-08-11 00:22:26.578335
stage_1,pipeline_13,done_time,2017-08-11 00:22:26.578421
stage_1,pipeline_14,start_time,2017-08-11 00:21:23.400404
stage_1,pipeline_14,wait_time,2017-08-11 00:21:23.450093
stage_1,pipeline_14,res_time,2017-08-11 00:22:27.195285
stage_1,pipeline_14,done_time,2017-08-11 00:22:27.195366
stage_1,pipeline_15,start_time,2017-08-11 00:21:23.400821
stage_1,pipeline_15,wait_time,2017-08-11 00:21:23.450095
stage_1,pipeline_15,res_time,2017-08-11 00:22:27.814708
stage_1,pipeline_15,done_time,2017-08-11 00:22:27.814821
stage_1,pipeline_16,start_time,2017-08-11 00:21:23.401304
stage_1,pipeline_16,wait_time,2017-08-11 00:21:23.450097
stage_1,pipeline_16,res_time,2017-08-11 00:22:28.431245
stage_1,pipeline_16,done_time,2017-08-11 00:22:28.431321
stage_1,pipeline_17,start_time,2017-08-11 00:21:23.401727
stage_1,pipeline_17,wait_time,2017-08-11 00:21:23.450099
stage_1,pipeline_17,res_time,2017-08-11 00:22:29.045772
stage_1,pipeline_17,done_time,2017-08-11 00:22:29.045855
stage_1,pipeline_18,start_time,2017-08-11 00:21:23.402145
stage_1,pipeline_18,wait_time,2017-08-11 00:21:23.450101
stage_1,pipeline_18,res_time,2017-08-11 00:22:29.659645
stage_1,pipeline_18,done_time,2017-08-11 00:22:29.659731
stage_1,pipeline_19,start_time,2017-08-11 00:21:23.402564
stage_1,pipeline_19,wait_time,2017-08-11 00:21:23.450103
stage_1,pipeline_19,res_time,2017-08-11 00:22:24.096869
stage_1,pipeline_19,done_time,2017-08-11 00:22:24.096947
stage_1,pipeline_20,start_time,2017-08-11 00:21:23.402987
stage_1,pipeline_20,wait_time,2017-08-11 00:21:23.450105
stage_1,pipeline_20,res_time,2017-08-11 00:22:24.718694
stage_1,pipeline_20,done_time,2017-08-11 00:22:24.718808
stage_1,pipeline_21,start_time,2017-08-11 00:21:23.403403
stage_1,pipeline_21,wait_time,2017-08-11 00:21:23.450107
stage_1,pipeline_21,res_time,2017-08-11 00:22:40.129257
stage_1,pipeline_21,done_time,2017-08-11 00:22:40.129330
stage_1,pipeline_22,start_time,2017-08-11 00:21:23.403821
stage_1,pipeline_22,wait_time,2017-08-11 00:21:23.450109
stage_1,pipeline_22,res_time,2017-08-11 00:22:39.515363
stage_1,pipeline_22,done_time,2017-08-11 00:22:39.515445
stage_1,pipeline_23,start_time,2017-08-11 00:21:23.404244
stage_1,pipeline_23,wait_time,2017-08-11 00:21:23.450111
stage_1,pipeline_23,res_time,2017-08-11 00:23:36.314666
stage_1,pipeline_23,done_time,2017-08-11 00:23:36.314753
stage_1,pipeline_24,start_time,2017-08-11 00:21:23.404666
stage_1,pipeline_24,wait_time,2017-08-11 00:21:23.450113
stage_1,pipeline_24,res_time,2017-08-11 00:22:40.760811
stage_1,pipeline_24,done_time,2017-08-11 00:22:40.760892
stage_1,pipeline_25,start_time,2017-08-11 00:21:23.405090
stage_1,pipeline_25,wait_time,2017-08-11 00:21:23.450115
stage_1,pipeline_25,res_time,2017-08-11 00:23:25.841749
stage_1,pipeline_25,done_time,2017-08-11 00:23:25.841852
stage_1,pipeline_26,start_time,2017-08-11 00:21:23.405574
stage_1,pipeline_26,wait_time,2017-08-11 00:21:23.450117
stage_1,pipeline_26,res_time,2017-08-11 00:22:37.042233
stage_1,pipeline_26,done_time,2017-08-11 00:22:37.042318
stage_1,pipeline_27,start_time,2017-08-11 00:21:23.405999
stage_1,pipeline_27,wait_time,2017-08-11 00:21:23.450119
stage_1,pipeline_27,res_time,2017-08-11 00:22:38.901865
stage_1,pipeline_27,done_time,2017-08-11 00:22:38.901946
stage_1,pipeline_28,start_time,2017-08-11 00:21:23.406417
stage_1,pipeline_28,wait_time,2017-08-11 00:21:23.450122
stage_1,pipeline_28,res_time,2017-08-11 00:22:38.282281
stage_1,pipeline_28,done_time,2017-08-11 00:22:38.282364
stage_1,pipeline_29,start_time,2017-08-11 00:21:23.406845
stage_1,pipeline_29,wait_time,2017-08-11 00:21:23.450124
stage_1,pipeline_29,res_time,2017-08-11 00:22:36.427794
stage_1,pipeline_29,done_time,2017-08-11 00:22:36.427877
stage_1,pipeline_30,start_time,2017-08-11 00:21:23.407259
stage_1,pipeline_30,wait_time,2017-08-11 00:21:23.450126
stage_1,pipeline_30,res_time,2017-08-11 00:22:35.813176
stage_1,pipeline_30,done_time,2017-08-11 00:22:35.813259
stage_1,pipeline_31,start_time,2017-08-11 00:21:23.407677
stage_1,pipeline_31,wait_time,2017-08-11 00:21:23.450128
stage_1,pipeline_31,res_time,2017-08-11 00:22:51.849801
stage_1,pipeline_31,done_time,2017-08-11 00:22:51.849872
stage_1,pipeline_32,start_time,2017-08-11 00:21:23.408095
stage_1,pipeline_32,wait_time,2017-08-11 00:21:23.450130
stage_1,pipeline_32,res_time,2017-08-11 00:23:19.046945
