uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000035, stage_3, 1504204976.35, 1504204977.47, 1504204977.47, 1504204977.88, 1504204977.93, 1504204977.97, 1504204978.0,1504204978.03, 1504206469.29, 1504206469.35, 1504206469.38, 1504206471.07, 1504206471.27
unit.000023, stage_4, 1504195388.66, 1504195389.67, 1504195389.67, 1504195390.06, 1504195390.22, 1504195390.26, 1504195390.29,1504195390.32, 1504196703.47, 1504196703.53, 1504196703.56, 1504196704.94, 1504196705.14
unit.000024, stage_4, 1504195403.43, 1504195404.29, 1504195404.29, 1504195404.65, 1504195404.97, 1504195405.01, 1504195405.04,1504195405.08, 1504207051.32, 1504207051.37, 1504207051.41, 1504207052.47, 1504207052.57
unit.000025, stage_4, 1504196132.93, 1504196133.49, 1504196133.49, 1504196134.01, 1504196134.07, 1504196134.1, 1504196134.14,1504196134.18, 1504197817.98, 1504197818.04, 1504197818.08, 1504197819.06, 1504197819.26
unit.000026, stage_4, 1504196140.66, 1504196141.49, 1504196141.49, 1504196141.89, 1504196141.95, 1504196141.98, 1504196142.02,1504196142.05, 1504197273.63, 1504197273.69, 1504197273.72, 1504197274.75, 1504197274.95
unit.000028, stage_4, 1504196943.81, 1504196944.76, 1504196944.76, 1504196945.06, 1504196945.35, 1504196945.38, 1504196945.41,1504196945.45, 1504198374.95, 1504198375.0, 1504198375.03, 1504198376.61, 1504198376.81
unit.000033, stage_4, 1504204358.79, 1504204359.76, 1504204359.76, 1504204360.18, 1504204360.23, 1504204360.27, 1504204360.3,1504204360.34, 1504205584.27, 1504205584.33, 1504205584.36, 1504205585.28, 1504205585.48
unit.000038, stage_4, 1504205721.98, 1504205722.94, 1504205722.94, 1504205723.39, 1504205723.45, 1504205723.49, 1504205723.52,1504205723.56, 1504208152.34, 1504208152.41, 1504208152.45, 1504208153.45, 1504208153.66
unit.000039, stage_4, 1504206475.34, 1504206476.27, 1504206476.27, 1504206476.67, 1504206476.72, 1504206476.75, 1504206476.79,1504206476.82, 1504207593.55, 1504207593.6, 1504207593.64, 1504207595.18, 1504207595.38
unit.000027, stage_5, 1504196707.61, 1504196708.79, 1504196708.79, 1504196709.15, 1504196709.21, 1504196709.25, 1504196709.29,1504196709.32, 1504203608.09, 1504203608.15, 1504203608.19, 1504203609.51, 1504203609.72
unit.000029, stage_5, 1504197276.29, 1504197277.49, 1504197277.49, 1504197277.93, 1504197277.98, 1504197278.02, 1504197278.06,1504197278.1, 1504230039.98, 1504230040.04, 1504230040.09, 1504230041.15, 1504230041.35
unit.000030, stage_5, 1504197822.83, 1504197823.94, 1504197823.94, 1504197824.33, 1504197824.38, 1504197824.42, 1504197824.46,1504197824.5, 1504205040.17, 1504205040.23, 1504205040.27, 1504205041.38, 1504205041.59
unit.000031, stage_5, 1504198379.27, 1504198380.42, 1504198380.42, 1504198380.86, 1504198380.92, 1504198380.96, 1504198381.0,1504198381.03, 1504212240.82, 1504212240.88, 1504212240.92, 1504212242.1, 1504212242.31
unit.000037, stage_5, 1504205589.31, 1504205590.31, 1504205590.31, 1504205590.7, 1504205590.77, 1504205590.81, 1504205590.85,1504205590.88, 1504226151.9, 1504226151.96, 1504226152.0, 1504226153.58, 1504226153.78
unit.000040, stage_5, 1504207055.56, 1504207056.34, 1504207056.34, 1504207056.75, 1504207056.82, 1504207056.87, 1504207056.9,1504207056.94, 1504221462.71, 1504221462.77, 1504221462.8, 1504221464.16, 1504221464.36
unit.000041, stage_5, 1504207599.75, 1504207601.23, 1504207601.23, 1504207601.64, 1504207601.7, 1504207601.73, 1504207601.77,1504207601.81, 1504214798.95, 1504214799.01, 1504214799.05, 1504214800.02, 1504214800.22
unit.000042, stage_5, 1504208156.39, 1504208157.15, 1504208157.15, 1504208157.49, 1504208157.55, 1504208157.59, 1504208157.63,1504208157.66, 1504219523.46, 1504219523.51, 1504219523.55, 1504219524.53, 1504219524.73
unit.000032, stage_6, 1504203613.8, 1504203614.37, 1504203614.37, 1504203614.77, 1504203614.84, 1504203614.88, 1504203614.92,1504203614.96, 1504204963.39, 1504204963.46, 1504204963.5, 1504204965.0, 1504204965.2
unit.000036, stage_6, 1504205042.98, 1504205043.77, 1504205043.77, 1504205044.18, 1504205044.24, 1504205044.28, 1504205044.33,1504205044.37, 1504212903.88, 1504212903.95, 1504212904.0, 1504212905.16, 1504212905.36
unit.000043, stage_6, 1504212243.54, 1504212245.09, 1504212245.09, 1504212245.51, 1504212245.57, 1504212245.61, 1504212245.66,1504212245.7, 1504226779.57, 1504226779.64, 1504226779.68, 1504226781.36, 1504226781.57
unit.000045, stage_6, 1504214802.85, 1504214803.58, 1504214803.58, 1504214804.06, 1504214804.12, 1504214804.16, 1504214804.2,1504214804.24, 1504222090.58, 1504222090.65, 1504222090.69, 1504222091.97, 1504222092.17
unit.000046, stage_6, 1504219528.26, 1504219529.88, 1504219529.88, 1504219530.35, 1504219530.41, 1504219530.45, 1504219530.49,1504219530.53, 1504222717.07, 1504222717.14, 1504222717.19, 1504222718.39, 1504222718.59
unit.000047, stage_6, 1504221468.2, 1504221468.73, 1504221468.73, 1504221469.17, 1504221469.24, 1504221469.28, 1504221469.32,1504221469.36, 1504223327.92, 1504223327.99, 1504223328.03, 1504223329.58, 1504223329.69
unit.000051, stage_6, 1504226157.8, 1504226158.32, 1504226158.32, 1504226158.72, 1504226158.78, 1504226158.82, 1504226158.86,1504226158.91, 1504227390.2, 1504227390.26, 1504227390.3, 1504227391.43, 1504227391.64
unit.000054, stage_6, 1504230042.73, 1504230043.48, 1504230043.48, 1504230043.9, 1504230043.96, 1504230044.0, 1504230044.04,1504230044.08, 1504230713.38, 1504230713.45, 1504230713.49, 1504230714.92, 1504230715.12
unit.000034, stage_7, 1504204968.3, 1504204969.69, 1504204969.69, 1504204970.0, 1504204970.04, 1504204970.05, 1504204970.07,1504204970.09, 1504205626.06, 1504205626.11, 1504205626.13, 1504205627.21, 1504205640.44
unit.000044, stage_7, 1504212907.95, 1504212908.95, 1504212908.95, 1504212909.24, 1504212909.28, 1504212909.3, 1504212909.32,1504212909.33, 1504214838.61, 1504214838.65, 1504214838.67, 1504214839.92, 1504214850.91
unit.000048, stage_7, 1504222094.55, 1504222095.35, 1504222095.35, 1504222095.77, 1504222095.81, 1504222095.83, 1504222095.84,1504222095.86, 1504223369.38, 1504223369.42, 1504223369.44, 1504223370.55, 1504223376.7
unit.000049, stage_7, 1504222720.91, 1504222721.88, 1504222721.88, 1504222722.18, 1504222722.22, 1504222722.24, 1504222722.25,1504222722.27, 1504223334.81, 1504223334.83, 1504223334.85, 1504223336.2, 1504223350.6
unit.000050, stage_7, 1504223333.06, 1504223334.09, 1504223334.09, 1504223334.45, 1504223334.49, 1504223334.51, 1504223334.53,1504223334.54, 1504227431.05, 1504227431.09, 1504227431.1, 1504227432.04, 1504227437.92
unit.000052, stage_7, 1504226784.06, 1504226784.65, 1504226784.65, 1504226784.95, 1504226784.99, 1504226785.0, 1504226785.02,1504226785.04, 1504227397.79, 1504227397.81, 1504227397.82, 1504227398.35, 1504227409.88
unit.000053, stage_7, 1504227396.05, 1504227396.85, 1504227396.85, 1504227397.23, 1504227397.27, 1504227397.29, 1504227397.31,1504227397.32, 1504227512.98, 1504227513.01, 1504227513.03, 1504227514.12, 1504227520.19
unit.000055, stage_7, 1504230717.86, 1504230718.41, 1504230718.41, 1504230718.68, 1504230718.72, 1504230718.73, 1504230718.75,1504230718.77, 1504230799.19, 1504230799.26, 1504230799.28, 1504230801.23, 1504230812.23
