stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-25 20:50:56.692044
stage_1,pipeline_1,wait_time,2017-08-25 20:50:56.762009
stage_1,pipeline_1,res_time,2017-08-25 21:29:00.429212
stage_1,pipeline_1,done_time,2017-08-25 21:29:00.429288
stage_1,pipeline_2,start_time,2017-08-25 20:50:56.694662
stage_1,pipeline_2,wait_time,2017-08-25 20:50:56.762014
stage_1,pipeline_2,res_time,2017-08-25 21:34:23.997368
stage_1,pipeline_2,done_time,2017-08-25 21:34:23.997455
stage_1,pipeline_3,start_time,2017-08-25 20:50:56.696838
stage_1,pipeline_3,wait_time,2017-08-25 20:50:56.762016
stage_1,pipeline_3,res_time,2017-08-25 21:41:30.111536
stage_1,pipeline_3,done_time,2017-08-25 21:41:30.111611
stage_1,pipeline_4,start_time,2017-08-25 20:50:56.697483
stage_1,pipeline_4,wait_time,2017-08-25 20:50:56.762019
stage_1,pipeline_4,res_time,2017-08-25 21:34:23.281859
stage_1,pipeline_4,done_time,2017-08-25 21:34:23.281950
stage_1,pipeline_5,start_time,2017-08-25 20:50:56.698124
stage_1,pipeline_5,wait_time,2017-08-25 20:50:56.762021
stage_1,pipeline_5,res_time,2017-08-25 21:41:30.825808
stage_1,pipeline_5,done_time,2017-08-25 21:41:30.825887
stage_1,pipeline_6,start_time,2017-08-25 20:50:56.698957
stage_1,pipeline_6,wait_time,2017-08-25 20:50:56.762023
stage_1,pipeline_6,res_time,2017-08-25 21:34:24.709152
stage_1,pipeline_6,done_time,2017-08-25 21:34:24.709238
stage_1,pipeline_7,start_time,2017-08-25 20:50:56.699603
stage_1,pipeline_7,wait_time,2017-08-25 20:50:56.762025
stage_1,pipeline_7,res_time,2017-08-25 21:41:14.591433
stage_1,pipeline_7,done_time,2017-08-25 21:41:14.591514
stage_1,pipeline_8,start_time,2017-08-25 20:50:56.700241
stage_1,pipeline_8,wait_time,2017-08-25 20:50:56.762027
stage_1,pipeline_8,res_time,2017-08-25 21:41:08.883924
stage_1,pipeline_8,done_time,2017-08-25 21:41:08.884007
stage_1,pipeline_9,start_time,2017-08-25 20:50:56.700873
stage_1,pipeline_9,wait_time,2017-08-25 20:50:56.762029
stage_1,pipeline_9,res_time,2017-08-25 21:34:22.568812
stage_1,pipeline_9,done_time,2017-08-25 21:34:22.568888
stage_1,pipeline_10,start_time,2017-08-25 20:50:56.701510
stage_1,pipeline_10,wait_time,2017-08-25 20:50:56.762031
stage_1,pipeline_10,res_time,2017-08-25 21:41:32.253463
stage_1,pipeline_10,done_time,2017-08-25 21:41:32.253548
stage_1,pipeline_11,start_time,2017-08-25 20:50:56.702143
stage_1,pipeline_11,wait_time,2017-08-25 20:50:56.762034
stage_1,pipeline_11,res_time,2017-08-25 21:40:36.787753
stage_1,pipeline_11,done_time,2017-08-25 21:40:36.787838
stage_1,pipeline_12,start_time,2017-08-25 20:50:56.702790
stage_1,pipeline_12,wait_time,2017-08-25 20:50:56.762036
stage_1,pipeline_12,res_time,2017-08-25 21:34:14.826079
stage_1,pipeline_12,done_time,2017-08-25 21:34:14.826167
stage_1,pipeline_13,start_time,2017-08-25 20:50:56.703420
stage_1,pipeline_13,wait_time,2017-08-25 20:50:56.762038
stage_1,pipeline_13,res_time,2017-08-25 21:40:55.294373
stage_1,pipeline_13,done_time,2017-08-25 21:40:55.294405
stage_1,pipeline_14,start_time,2017-08-25 20:50:56.704031
stage_1,pipeline_14,wait_time,2017-08-25 20:50:56.762040
stage_1,pipeline_14,res_time,2017-08-25 21:34:15.439989
stage_1,pipeline_14,done_time,2017-08-25 21:34:15.440068
stage_1,pipeline_15,start_time,2017-08-25 20:50:56.704724
stage_1,pipeline_15,wait_time,2017-08-25 20:50:56.762042
stage_1,pipeline_15,res_time,2017-08-25 21:39:31.937578
stage_1,pipeline_15,done_time,2017-08-25 21:39:31.937607
stage_1,pipeline_16,start_time,2017-08-25 20:50:56.705338
stage_1,pipeline_16,wait_time,2017-08-25 20:50:56.762044
stage_1,pipeline_16,res_time,2017-08-25 21:40:37.501435
stage_1,pipeline_16,done_time,2017-08-25 21:40:37.501509
stage_1,pipeline_17,start_time,2017-08-25 20:50:56.705950
stage_1,pipeline_17,wait_time,2017-08-25 20:50:56.762046
stage_1,pipeline_17,res_time,2017-08-25 21:40:38.215303
stage_1,pipeline_17,done_time,2017-08-25 21:40:38.215387
stage_1,pipeline_18,start_time,2017-08-25 20:50:56.706566
stage_1,pipeline_18,wait_time,2017-08-25 20:50:56.762048
stage_1,pipeline_18,res_time,2017-08-25 21:40:56.007348
stage_1,pipeline_18,done_time,2017-08-25 21:40:56.007435
stage_1,pipeline_19,start_time,2017-08-25 20:50:56.707189
stage_1,pipeline_19,wait_time,2017-08-25 20:50:56.762050
stage_1,pipeline_19,res_time,2017-08-25 21:34:14.117610
stage_1,pipeline_19,done_time,2017-08-25 21:34:14.117640
stage_1,pipeline_20,start_time,2017-08-25 20:50:56.707810
stage_1,pipeline_20,wait_time,2017-08-25 20:50:56.762052
stage_1,pipeline_20,res_time,2017-08-25 21:40:36.072301
stage_1,pipeline_20,done_time,2017-08-25 21:40:36.072368
stage_1,pipeline_21,start_time,2017-08-25 20:50:56.708425
stage_1,pipeline_21,wait_time,2017-08-25 20:50:56.762054
stage_1,pipeline_21,res_time,2017-08-25 21:41:01.000692
stage_1,pipeline_21,done_time,2017-08-25 21:41:01.000779
stage_1,pipeline_22,start_time,2017-08-25 20:50:56.709041
stage_1,pipeline_22,wait_time,2017-08-25 20:50:56.762056
stage_1,pipeline_22,res_time,2017-08-25 21:40:40.989517
stage_1,pipeline_22,done_time,2017-08-25 21:40:40.989590
stage_1,pipeline_23,start_time,2017-08-25 20:50:56.709662
stage_1,pipeline_23,wait_time,2017-08-25 20:50:56.762059
stage_1,pipeline_23,res_time,2017-08-25 21:41:31.538876
stage_1,pipeline_23,done_time,2017-08-25 21:41:31.538963
stage_1,pipeline_24,start_time,2017-08-25 20:50:56.710276
stage_1,pipeline_24,wait_time,2017-08-25 20:50:56.762061
stage_1,pipeline_24,res_time,2017-08-25 21:41:01.717241
stage_1,pipeline_24,done_time,2017-08-25 21:41:01.717326
stage_1,pipeline_25,start_time,2017-08-25 20:50:56.710993
stage_1,pipeline_25,wait_time,2017-08-25 20:50:56.762063
stage_1,pipeline_25,res_time,2017-08-25 21:40:40.364186
stage_1,pipeline_25,done_time,2017-08-25 21:40:40.364255
stage_1,pipeline_26,start_time,2017-08-25 20:50:56.711597
stage_1,pipeline_26,wait_time,2017-08-25 20:50:56.762065
stage_1,pipeline_26,res_time,2017-08-25 21:40:58.855638
stage_1,pipeline_26,done_time,2017-08-25 21:40:58.855723
stage_1,pipeline_27,start_time,2017-08-25 20:50:56.712192
stage_1,pipeline_27,wait_time,2017-08-25 20:50:56.762067
