uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, stage_1, 1502735266.41, 1502735273.59, 1502735273.59, 1502735277.29, 1502735277.29, 1502735278.07, 1502735278.07,1502735281.66, 1502735353.28, 1502735353.32, 1502735353.32, 1502735354.41, 1502735354.51
unit.000001, stage_1, 1502735266.41, 1502735273.92, 1502735273.92, 1502735277.29, 1502735277.3, 1502735278.08, 1502735278.08,1502735281.72, 1502735350.72, 1502735350.87, 1502735350.88, 1502735352.48, 1502735352.59
unit.000002, stage_1, 1502735266.41, 1502735274.2, 1502735274.2, 1502735277.3, 1502735277.3, 1502735278.09, 1502735278.09,1502735281.79, 1502735348.56, 1502735348.56, 1502735348.58, 1502735350.35, 1502735350.45
unit.000003, stage_1, 1502735266.41, 1502735280.59, 1502735280.59, 1502735280.91, 1502735280.94, 1502735280.96, 1502735280.97,1502735284.96, 1502735368.4, 1502735368.46, 1502735368.46, 1502735370.32, 1502735370.42
unit.000004, stage_1, 1502735266.41, 1502735280.67, 1502735280.67, 1502735280.95, 1502735280.95, 1502735280.97, 1502735280.97,1502735285.04, 1502735372.98, 1502735373.0, 1502735373.0, 1502735374.45, 1502735374.55
unit.000005, stage_1, 1502735266.41, 1502735280.79, 1502735280.79, 1502735281.09, 1502735281.1, 1502735281.1, 1502735281.11,1502735285.1, 1502735377.3, 1502735377.31, 1502735377.45, 1502735378.67, 1502735378.77
unit.000006, stage_1, 1502735266.41, 1502735280.88, 1502735280.88, 1502735281.1, 1502735281.11, 1502735281.12, 1502735281.12,1502735285.18, 1502735372.99, 1502735373.0, 1502735373.01, 1502735374.65, 1502735374.76
unit.000007, stage_1, 1502735266.41, 1502735267.54, 1502735267.54, 1502735277.27, 1502735277.28, 1502735278.04, 1502735278.05,1502735281.54, 1502735353.29, 1502735353.35, 1502735353.35, 1502735354.39, 1502735354.5
unit.000008, stage_1, 1502735266.42, 1502735273.3, 1502735273.3, 1502735277.28, 1502735277.28, 1502735278.05, 1502735278.06,1502735281.59, 1502735350.72, 1502735350.84, 1502735350.86, 1502735352.47, 1502735352.57
unit.000009, stage_1, 1502735266.42, 1502735268.18, 1502735268.18, 1502735276.83, 1502735276.83, 1502735277.37, 1502735277.38,1502735278.21, 1502735304.72, 1502735304.73, 1502735304.75, 1502735306.58, 1502735306.68
unit.000010, stage_1, 1502735266.42, 1502735268.39, 1502735268.39, 1502735276.84, 1502735276.84, 1502735277.4, 1502735277.4,1502735278.22, 1502735304.64, 1502735304.7, 1502735304.71, 1502735306.79, 1502735306.89
unit.000011, stage_1, 1502735266.42, 1502735274.0, 1502735274.0, 1502735277.16, 1502735277.16, 1502735277.75, 1502735277.76,1502735280.52, 1502735338.03, 1502735338.13, 1502735338.14, 1502735341.82, 1502735341.92
unit.000012, stage_1, 1502735266.42, 1502735275.35, 1502735275.35, 1502735277.23, 1502735277.23, 1502735277.98, 1502735277.99,1502735281.2, 1502735358.74, 1502735358.77, 1502735358.77, 1502735360.1, 1502735360.2
unit.000013, stage_1, 1502735266.42, 1502735269.01, 1502735269.01, 1502735276.88, 1502735276.88, 1502735277.44, 1502735277.44,1502735278.29, 1502735304.74, 1502735304.77, 1502735304.78, 1502735307.4, 1502735307.5
unit.000014, stage_1, 1502735266.42, 1502735277.6, 1502735277.6, 1502735278.26, 1502735278.27, 1502735278.27, 1502735278.28,1502735282.72, 1502735368.37, 1502735368.42, 1502735368.43, 1502735369.3, 1502735369.41
