uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000008, stage_3, 1502229169.83, 1502229171.27, 1502229171.27, 1502229171.49, 1502229171.51, 1502229171.52, 1502229171.52,1502229171.53, 1502229179.79, 1502229179.79, 1502229179.8, 1502229180.91, 1502229181.01
unit.000012, stage_3, 1502229188.28, 1502229189.31, 1502229189.31, 1502229189.58, 1502229189.59, 1502229189.59, 1502229189.6,1502229189.6, 1502229194.32, 1502229194.32, 1502229194.33, 1502229195.54, 1502229195.64
unit.000023, stage_3, 1502229250.34, 1502229250.92, 1502229250.92, 1502229251.24, 1502229251.26, 1502229251.26, 1502229251.27,1502229251.27, 1502229257.55, 1502229257.57, 1502229257.57, 1502229258.66, 1502229258.76
unit.000009, stage_4, 1502229173.65, 1502229174.58, 1502229174.58, 1502229174.82, 1502229174.85, 1502229174.85, 1502229174.85,1502229174.86, 1502229199.13, 1502229199.13, 1502229199.14, 1502229200.04, 1502229200.14
unit.000011, stage_4, 1502229181.27, 1502229182.5, 1502229182.5, 1502229182.8, 1502229182.82, 1502229182.83, 1502229182.83,1502229182.85, 1502229189.11, 1502229189.13, 1502229189.14, 1502229191.03, 1502229191.13
unit.000014, stage_4, 1502229195.91, 1502229197.22, 1502229197.22, 1502229197.48, 1502229197.51, 1502229197.51, 1502229197.51,1502229197.52, 1502229213.76, 1502229213.86, 1502229213.86, 1502229214.68, 1502229214.78
unit.000024, stage_4, 1502229260.97, 1502229262.13, 1502229262.13, 1502229262.4, 1502229262.43, 1502229262.43, 1502229262.43,1502229262.44, 1502229266.56, 1502229266.59, 1502229266.59, 1502229267.68, 1502229267.78
unit.000013, stage_5, 1502229192.1, 1502229192.62, 1502229192.62, 1502229192.94, 1502229192.96, 1502229192.96, 1502229192.97,1502229192.97, 1502229203.74, 1502229203.76, 1502229203.81, 1502229205.66, 1502229205.76
unit.000015, stage_5, 1502229202.93, 1502229203.83, 1502229203.83, 1502229204.14, 1502229204.14, 1502229204.15, 1502229204.15,1502229204.15, 1502229208.35, 1502229208.35, 1502229208.36, 1502229209.06, 1502229209.16
unit.000018, stage_5, 1502229217.57, 1502229218.56, 1502229218.56, 1502229218.78, 1502229218.8, 1502229218.8, 1502229218.8,1502229218.81, 1502229223.08, 1502229223.08, 1502229223.09, 1502229223.69, 1502229223.79
unit.000025, stage_5, 1502229268.19, 1502229268.74, 1502229268.74, 1502229269.03, 1502229269.05, 1502229269.06, 1502229269.06,1502229269.06, 1502229273.97, 1502229274.0, 1502229274.0, 1502229275.08, 1502229275.18
unit.000016, stage_6, 1502229206.74, 1502229207.34, 1502229207.34, 1502229207.59, 1502229207.62, 1502229207.62, 1502229207.62,1502229207.63, 1502229228.29, 1502229228.29, 1502229228.3, 1502229229.29, 1502229229.4
unit.000017, stage_6, 1502229210.55, 1502229211.75, 1502229211.75, 1502229212.04, 1502229212.07, 1502229212.07, 1502229212.07,1502229212.08, 1502229218.27, 1502229218.29, 1502229218.3, 1502229220.28, 1502229220.38
unit.000020, stage_6, 1502229225.2, 1502229226.47, 1502229226.47, 1502229226.68, 1502229226.71, 1502229226.71, 1502229226.71,1502229226.72, 1502229236.91, 1502229236.93, 1502229236.94, 1502229238.31, 1502229238.41
unit.000026, stage_6, 1502229278.71, 1502229279.96, 1502229279.96, 1502229280.17, 1502229280.19, 1502229280.2, 1502229280.2,1502229280.2, 1502229284.39, 1502229284.42, 1502229284.42, 1502229285.51, 1502229285.61
unit.000019, stage_7, 1502229221.38, 1502229221.87, 1502229221.87, 1502229222.13, 1502229222.16, 1502229222.16, 1502229222.17,1502229222.17, 1502229232.4, 1502229232.42, 1502229232.43, 1502229233.81, 1502229233.91
unit.000021, stage_7, 1502229232.41, 1502229233.09, 1502229233.09, 1502229233.32, 1502229233.32, 1502229233.33, 1502229233.33,1502229233.34, 1502229241.52, 1502229241.52, 1502229241.52, 1502229242.83, 1502229242.93
unit.000022, stage_7, 1502229239.73, 1502229240.99, 1502229240.99, 1502229241.31, 1502229241.34, 1502229241.34, 1502229241.34,1502229241.35, 1502229251.54, 1502229251.54, 1502229251.54, 1502229252.95, 1502229253.05
unit.000027, stage_7, 1502229285.93, 1502229286.58, 1502229286.58, 1502229286.81, 1502229286.83, 1502229286.84, 1502229286.84,1502229286.85, 1502229291.0, 1502229291.03, 1502229291.03, 1502229292.32, 1502229292.42
