step,probe,timestamp

allocate,start_time,2017-08-09 03:19:22.325190
allocate,stop_time,2017-08-09 03:20:08.108302
deallocate,start_time,2017-08-09 03:53:06.325907
deallocate,stop_time,2017-08-09 03:53:07.684596
