stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-08 23:52:15.426856
stage_1,pipeline_1,wait_time,2017-08-08 23:52:15.432344
stage_1,pipeline_1,res_time,2017-08-08 23:52:32.280527
stage_1,pipeline_1,done_time,2017-08-08 23:52:32.280603
stage_1,pipeline_2,start_time,2017-08-08 23:52:15.429297
stage_1,pipeline_2,wait_time,2017-08-08 23:52:15.432350
stage_1,pipeline_2,res_time,2017-08-08 23:52:57.454638
stage_1,pipeline_2,done_time,2017-08-08 23:52:57.454687
stage_1,pipeline_3,start_time,2017-08-08 23:52:15.431131
stage_1,pipeline_3,wait_time,2017-08-08 23:52:15.432353
stage_1,pipeline_3,res_time,2017-08-08 23:52:28.565919
stage_1,pipeline_3,done_time,2017-08-08 23:52:28.565998
stage_1,pipeline_4,start_time,2017-08-08 23:52:15.431754
stage_1,pipeline_4,wait_time,2017-08-08 23:52:15.432356
stage_1,pipeline_4,res_time,2017-08-08 23:52:42.810356
stage_1,pipeline_4,done_time,2017-08-08 23:52:42.810434
stage_2,pipeline_1,start_time,2017-08-08 23:52:32.280692
stage_2,pipeline_1,wait_time,2017-08-08 23:52:32.282870
stage_2,pipeline_1,res_time,2017-08-08 23:52:49.829341
stage_2,pipeline_1,done_time,2017-08-08 23:52:49.829416
stage_2,pipeline_2,start_time,2017-08-08 23:52:57.454735
stage_2,pipeline_2,wait_time,2017-08-08 23:52:57.455850
stage_2,pipeline_2,res_time,2017-08-08 23:53:08.279338
stage_2,pipeline_2,done_time,2017-08-08 23:53:08.279421
stage_2,pipeline_3,start_time,2017-08-08 23:52:28.566108
stage_2,pipeline_3,wait_time,2017-08-08 23:52:28.568617
stage_2,pipeline_3,res_time,2017-08-08 23:52:39.097210
stage_2,pipeline_3,done_time,2017-08-08 23:52:39.097287
stage_2,pipeline_4,start_time,2017-08-08 23:52:42.810523
stage_2,pipeline_4,wait_time,2017-08-08 23:52:42.812681
stage_2,pipeline_4,res_time,2017-08-08 23:54:10.338671
stage_2,pipeline_4,done_time,2017-08-08 23:54:10.338759
stage_3,pipeline_1,start_time,2017-08-08 23:52:49.829506
stage_3,pipeline_1,wait_time,2017-08-08 23:52:49.831638
stage_3,pipeline_1,res_time,2017-08-08 23:53:01.261620
stage_3,pipeline_1,done_time,2017-08-08 23:53:01.261695
stage_3,pipeline_2,start_time,2017-08-08 23:53:08.279508
stage_3,pipeline_2,wait_time,2017-08-08 23:53:08.281618
stage_3,pipeline_2,res_time,2017-08-08 23:53:15.905298
stage_3,pipeline_2,done_time,2017-08-08 23:53:15.905366
stage_3,pipeline_3,start_time,2017-08-08 23:52:39.097397
stage_3,pipeline_3,wait_time,2017-08-08 23:52:39.099566
stage_3,pipeline_3,res_time,2017-08-08 23:52:53.641060
stage_3,pipeline_3,done_time,2017-08-08 23:52:53.641127
stage_3,pipeline_4,start_time,2017-08-08 23:54:10.338880
stage_3,pipeline_4,wait_time,2017-08-08 23:54:10.341000
stage_3,pipeline_4,res_time,2017-08-08 23:54:20.963996
stage_3,pipeline_4,done_time,2017-08-08 23:54:20.964083
stage_4,pipeline_1,start_time,2017-08-08 23:53:01.261783
stage_4,pipeline_1,wait_time,2017-08-08 23:53:01.265427
stage_4,pipeline_1,res_time,2017-08-08 23:53:12.092678
stage_4,pipeline_1,done_time,2017-08-08 23:53:12.092755
stage_4,pipeline_2,start_time,2017-08-08 23:53:15.905443
stage_4,pipeline_2,wait_time,2017-08-08 23:53:15.907356
stage_4,pipeline_2,res_time,2017-08-08 23:53:37.568488
stage_4,pipeline_2,done_time,2017-08-08 23:53:37.568564
stage_4,pipeline_3,start_time,2017-08-08 23:52:53.641232
stage_4,pipeline_3,wait_time,2017-08-08 23:52:53.643170
stage_4,pipeline_3,res_time,2017-08-08 23:53:22.923578
stage_4,pipeline_3,done_time,2017-08-08 23:53:22.923652
stage_4,pipeline_4,start_time,2017-08-08 23:54:20.964171
stage_4,pipeline_4,wait_time,2017-08-08 23:54:20.966303
stage_4,pipeline_4,res_time,2017-08-08 23:54:28.183917
stage_4,pipeline_4,done_time,2017-08-08 23:54:28.184007
stage_5,pipeline_1,start_time,2017-08-08 23:53:12.092865
stage_5,pipeline_1,wait_time,2017-08-08 23:53:12.094995
stage_5,pipeline_1,res_time,2017-08-08 23:53:26.734521
stage_5,pipeline_1,done_time,2017-08-08 23:53:26.734595
stage_5,pipeline_2,start_time,2017-08-08 23:53:37.568650
stage_5,pipeline_2,wait_time,2017-08-08 23:53:37.570760
stage_5,pipeline_2,res_time,2017-08-08 23:53:45.191153
stage_5,pipeline_2,done_time,2017-08-08 23:53:45.191228
stage_5,pipeline_3,start_time,2017-08-08 23:53:22.923739
stage_5,pipeline_3,wait_time,2017-08-08 23:53:22.925869
stage_5,pipeline_3,res_time,2017-08-08 23:53:30.548235
stage_5,pipeline_3,done_time,2017-08-08 23:53:30.548310
stage_5,pipeline_4,start_time,2017-08-08 23:54:28.184096
stage_5,pipeline_4,wait_time,2017-08-08 23:54:28.186151
stage_5,pipeline_4,res_time,2017-08-08 23:54:38.708702
stage_5,pipeline_4,done_time,2017-08-08 23:54:38.708790
stage_6,pipeline_1,start_time,2017-08-08 23:53:26.734707
stage_6,pipeline_1,wait_time,2017-08-08 23:53:26.736879
stage_6,pipeline_1,res_time,2017-08-08 23:53:52.405862
stage_6,pipeline_1,done_time,2017-08-08 23:53:52.405932
stage_6,pipeline_2,start_time,2017-08-08 23:53:45.191314
stage_6,pipeline_2,wait_time,2017-08-08 23:53:45.193449
stage_6,pipeline_2,res_time,2017-08-08 23:53:59.723873
stage_6,pipeline_2,done_time,2017-08-08 23:53:59.723949
stage_6,pipeline_3,start_time,2017-08-08 23:53:30.548397
stage_6,pipeline_3,wait_time,2017-08-08 23:53:30.550478
stage_6,pipeline_3,res_time,2017-08-08 23:53:41.380201
stage_6,pipeline_3,done_time,2017-08-08 23:53:41.380269
stage_6,pipeline_4,start_time,2017-08-08 23:54:38.708883
stage_6,pipeline_4,wait_time,2017-08-08 23:54:38.711004
stage_6,pipeline_4,res_time,2017-08-08 23:54:45.925852
stage_6,pipeline_4,done_time,2017-08-08 23:54:45.925930
stage_7,pipeline_1,start_time,2017-08-08 23:53:52.406011
stage_7,pipeline_1,wait_time,2017-08-08 23:53:52.407931
stage_7,pipeline_1,res_time,2017-08-08 23:54:03.635881
stage_7,pipeline_1,done_time,2017-08-08 23:54:03.635949
stage_7,pipeline_2,start_time,2017-08-08 23:53:59.724039
stage_7,pipeline_2,wait_time,2017-08-08 23:53:59.726175
stage_7,pipeline_2,res_time,2017-08-08 23:54:14.254923
stage_7,pipeline_2,done_time,2017-08-08 23:54:14.254999
stage_7,pipeline_3,start_time,2017-08-08 23:53:41.380366
stage_7,pipeline_3,wait_time,2017-08-08 23:53:41.382256
stage_7,pipeline_3,res_time,2017-08-08 23:53:56.316155
stage_7,pipeline_3,done_time,2017-08-08 23:53:56.316251
