stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-14 19:30:59.465797
stage_1,pipeline_1,wait_time,2017-08-14 19:30:59.474562
stage_1,pipeline_1,res_time,2017-08-14 19:32:34.064695
stage_1,pipeline_1,done_time,2017-08-14 19:32:34.064778
stage_1,pipeline_2,start_time,2017-08-14 19:30:59.468356
stage_1,pipeline_2,wait_time,2017-08-14 19:30:59.474567
stage_1,pipeline_2,res_time,2017-08-14 19:32:39.090588
stage_1,pipeline_2,done_time,2017-08-14 19:32:39.090661
stage_1,pipeline_3,start_time,2017-08-14 19:30:59.470359
stage_1,pipeline_3,wait_time,2017-08-14 19:30:59.474571
stage_1,pipeline_3,res_time,2017-08-14 19:32:33.457857
stage_1,pipeline_3,done_time,2017-08-14 19:32:33.457902
stage_1,pipeline_4,start_time,2017-08-14 19:30:59.471304
stage_1,pipeline_4,wait_time,2017-08-14 19:30:59.474574
stage_1,pipeline_4,res_time,2017-08-14 19:32:40.913493
stage_1,pipeline_4,done_time,2017-08-14 19:32:40.913607
stage_1,pipeline_5,start_time,2017-08-14 19:30:59.471919
stage_1,pipeline_5,wait_time,2017-08-14 19:30:59.474578
stage_1,pipeline_5,res_time,2017-08-14 19:32:40.303999
stage_1,pipeline_5,done_time,2017-08-14 19:32:40.304079
stage_1,pipeline_6,start_time,2017-08-14 19:30:59.472526
stage_1,pipeline_6,wait_time,2017-08-14 19:30:59.474581
stage_1,pipeline_6,res_time,2017-08-14 19:32:35.280833
stage_1,pipeline_6,done_time,2017-08-14 19:32:35.280909
stage_1,pipeline_7,start_time,2017-08-14 19:30:59.473342
stage_1,pipeline_7,wait_time,2017-08-14 19:30:59.474584
stage_1,pipeline_7,res_time,2017-08-14 19:32:34.673949
stage_1,pipeline_7,done_time,2017-08-14 19:32:34.674024
stage_1,pipeline_8,start_time,2017-08-14 19:30:59.473954
stage_1,pipeline_8,wait_time,2017-08-14 19:30:59.474587
stage_1,pipeline_8,res_time,2017-08-14 19:32:39.697671
stage_1,pipeline_8,done_time,2017-08-14 19:32:39.697755
stage_2,pipeline_1,start_time,2017-08-14 19:32:34.064876
stage_2,pipeline_1,wait_time,2017-08-14 19:32:34.067157
stage_2,pipeline_1,res_time,2017-08-14 19:32:57.377469
stage_2,pipeline_1,done_time,2017-08-14 19:32:57.377547
stage_2,pipeline_2,start_time,2017-08-14 19:32:39.090747
stage_2,pipeline_2,wait_time,2017-08-14 19:32:39.092814
stage_2,pipeline_2,res_time,2017-08-14 19:32:49.139518
stage_2,pipeline_2,done_time,2017-08-14 19:32:49.139590
