step,probe,timestamp

allocate,start_time,2017-08-14 19:24:06.256082
allocate,stop_time,2017-08-14 19:24:26.354652
deallocate,start_time,2017-08-14 19:35:23.938911
deallocate,stop_time,2017-08-14 19:35:31.763369
