step,probe,timestamp

allocate,start_time,2017-08-11 00:16:41.846410
allocate,stop_time,2017-08-11 00:17:02.448596
deallocate,start_time,2017-08-11 00:31:00.855357
deallocate,stop_time,2017-08-11 00:31:11.148261
