uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000088, stage_1, 1502403683.55, 1502403690.45, 1502403690.45, 1502403694.43, 1502403694.43, 1502403695.03, 1502403695.03,1502403697.43, 1502403720.37, 1502403720.43, 1502403720.44, 1502403723.19, 1502403723.29
unit.000089, stage_1, 1502403683.55, 1502403690.65, 1502403690.65, 1502403694.44, 1502403694.44, 1502403695.04, 1502403695.05,1502403697.55, 1502403722.69, 1502403722.74, 1502403722.74, 1502403723.62, 1502403723.72
unit.000090, stage_1, 1502403683.55, 1502403691.04, 1502403691.04, 1502403694.46, 1502403694.46, 1502403695.07, 1502403695.07,1502403697.72, 1502403722.7, 1502403722.75, 1502403722.75, 1502403723.83, 1502403723.93
unit.000091, stage_1, 1502403683.55, 1502403691.24, 1502403691.24, 1502403694.47, 1502403694.48, 1502403695.08, 1502403695.09,1502403697.85, 1502403720.36, 1502403720.42, 1502403720.42, 1502403724.03, 1502403724.14
unit.000092, stage_1, 1502403683.55, 1502403691.47, 1502403691.47, 1502403694.51, 1502403694.52, 1502403695.24, 1502403695.25,1502403698.02, 1502403722.73, 1502403722.79, 1502403722.8, 1502403724.42, 1502403724.52
unit.000093, stage_1, 1502403683.55, 1502403691.67, 1502403691.67, 1502403694.54, 1502403694.55, 1502403695.26, 1502403695.26,1502403698.13, 1502403727.98, 1502403728.01, 1502403728.02, 1502403728.66, 1502403728.76
unit.000094, stage_1, 1502403683.55, 1502403692.07, 1502403692.07, 1502403694.58, 1502403694.59, 1502403695.28, 1502403695.29,1502403698.31, 1502403725.85, 1502403725.85, 1502403725.86, 1502403726.74, 1502403726.85
unit.000095, stage_1, 1502403683.55, 1502403692.27, 1502403692.27, 1502403694.61, 1502403694.62, 1502403695.3, 1502403695.3,1502403698.42, 1502403725.33, 1502403725.34, 1502403725.36, 1502403725.95, 1502403726.05
unit.000096, stage_1, 1502403683.55, 1502403692.49, 1502403692.49, 1502403694.65, 1502403694.66, 1502403695.32, 1502403695.33,1502403698.59, 1502403728.89, 1502403728.9, 1502403728.92, 1502403730.58, 1502403730.68
unit.000097, stage_1, 1502403683.55, 1502403692.69, 1502403692.69, 1502403694.68, 1502403694.69, 1502403695.36, 1502403695.36,1502403698.72, 1502403725.37, 1502403725.41, 1502403725.42, 1502403726.33, 1502403726.44
unit.000098, stage_1, 1502403683.55, 1502403685.77, 1502403685.77, 1502403694.14, 1502403694.14, 1502403694.58, 1502403694.59,1502403695.61, 1502403708.2, 1502403708.24, 1502403708.24, 1502403709.36, 1502403709.46
unit.000099, stage_1, 1502403683.55, 1502403687.38, 1502403687.38, 1502403694.23, 1502403694.23, 1502403694.77, 1502403694.78,1502403695.84, 1502403716.17, 1502403716.24, 1502403716.25, 1502403717.43, 1502403717.53
unit.000100, stage_1, 1502403683.55, 1502403688.82, 1502403688.82, 1502403694.33, 1502403694.33, 1502403694.92, 1502403694.92,1502403696.61, 1502403720.33, 1502403720.38, 1502403720.38, 1502403721.97, 1502403722.07
unit.000101, stage_1, 1502403683.55, 1502403690.43, 1502403690.43, 1502403694.42, 1502403694.43, 1502403695.02, 1502403695.02,1502403697.38, 1502403720.35, 1502403720.4, 1502403720.41, 1502403723.02, 1502403723.12
unit.000102, stage_1, 1502403683.55, 1502403691.87, 1502403691.87, 1502403694.57, 1502403694.58, 1502403695.27, 1502403695.28,1502403698.25, 1502403728.02, 1502403728.07, 1502403728.07, 1502403728.71, 1502403728.81
unit.000103, stage_1, 1502403683.55, 1502403693.08, 1502403693.08, 1502403694.72, 1502403694.73, 1502403695.39, 1502403695.39,1502403698.91, 1502403727.99, 1502403728.02, 1502403728.03, 1502403728.87, 1502403728.97
unit.000104, stage_1, 1502403683.55, 1502403693.9, 1502403693.9, 1502403694.83, 1502403694.83, 1502403695.45, 1502403695.46,1502403699.4, 1502403729.14, 1502403729.18, 1502403729.18, 1502403730.99, 1502403731.09
unit.000105, stage_1, 1502403683.55, 1502403694.73, 1502403694.73, 1502403695.58, 1502403695.6, 1502403695.6, 1502403695.6,1502403700.15, 1502403728.0, 1502403728.04, 1502403728.05, 1502403729.07, 1502403729.17
unit.000106, stage_1, 1502403683.55, 1502403695.73, 1502403695.73, 1502403695.95, 1502403695.95, 1502403695.96, 1502403695.97,1502403700.72, 1502403728.93, 1502403729.02, 1502403729.02, 1502403732.21, 1502403732.31
unit.000107, stage_1, 1502403683.55, 1502403696.55, 1502403696.55, 1502403696.86, 1502403696.87, 1502403696.87, 1502403696.88,1502403701.22, 1502403731.98, 1502403732.02, 1502403732.03, 1502403733.23, 1502403733.33
