uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, stage_1, 1502732819.22, 1502732822.77, 1502732822.77, 1502732824.35, 1502732824.36, 1502732824.38, 1502732824.38,1502732825.15, 1502732876.98, 1502732877.0, 1502732877.0, 1502732877.8, 1502732877.9
unit.000001, stage_1, 1502732819.22, 1502732823.6, 1502732823.6, 1502732824.44, 1502732824.45, 1502732824.46, 1502732824.46,1502732825.44, 1502732867.03, 1502732867.07, 1502732867.07, 1502732868.33, 1502732868.44
unit.000002, stage_1, 1502732819.22, 1502732822.85, 1502732822.85, 1502732824.37, 1502732824.37, 1502732824.39, 1502732824.39,1502732825.17, 1502732894.18, 1502732894.19, 1502732894.2, 1502732896.07, 1502732896.18
unit.000003, stage_1, 1502732819.22, 1502732822.97, 1502732822.97, 1502732824.38, 1502732824.39, 1502732824.4, 1502732824.41,1502732825.23, 1502732867.02, 1502732867.06, 1502732867.07, 1502732868.17, 1502732868.28
unit.000004, stage_1, 1502732819.22, 1502732823.26, 1502732823.26, 1502732824.4, 1502732824.4, 1502732824.42, 1502732824.42,1502732825.29, 1502732889.17, 1502732889.22, 1502732889.22, 1502732891.0, 1502732891.12
unit.000005, stage_1, 1502732819.22, 1502732822.64, 1502732822.64, 1502732824.34, 1502732824.35, 1502732824.36, 1502732824.37,1502732825.08, 1502732894.28, 1502732894.3, 1502732894.3, 1502732895.94, 1502732896.04
unit.000006, stage_1, 1502732819.22, 1502732823.39, 1502732823.39, 1502732824.41, 1502732824.42, 1502732824.43, 1502732824.44,1502732825.35, 1502732889.18, 1502732889.25, 1502732889.25, 1502732891.11, 1502732891.21
unit.000007, stage_1, 1502732819.22, 1502732823.46, 1502732823.46, 1502732824.43, 1502732824.44, 1502732824.45, 1502732824.45,1502732825.4, 1502732894.27, 1502732894.29, 1502732894.29, 1502732896.14, 1502732896.25
unit.000008, stage_1, 1502732819.22, 1502732823.68, 1502732823.68, 1502732824.46, 1502732824.47, 1502732824.47, 1502732824.47,1502732825.48, 1502732889.17, 1502732889.23, 1502732889.23, 1502732891.22, 1502732891.33
unit.000009, stage_1, 1502732819.22, 1502732823.05, 1502732823.05, 1502732824.31, 1502732824.32, 1502732824.34, 1502732824.34,1502732825.0, 1502732889.19, 1502732889.26, 1502732889.26, 1502732890.89, 1502732891.0
unit.000010, stage_1, 1502732819.22, 1502732819.96, 1502732819.96, 1502732824.04, 1502732824.04, 1502732824.07, 1502732824.08,1502732824.12, 1502732859.57, 1502732859.61, 1502732859.62, 1502732861.35, 1502732861.46
unit.000011, stage_1, 1502732819.22, 1502732820.17, 1502732820.17, 1502732824.05, 1502732824.06, 1502732824.09, 1502732824.1,1502732824.48, 1502732859.59, 1502732859.62, 1502732859.63, 1502732861.61, 1502732861.72
unit.000012, stage_1, 1502732819.22, 1502732820.58, 1502732820.58, 1502732824.08, 1502732824.09, 1502732824.14, 1502732824.14,1502732824.49, 1502732859.6, 1502732859.65, 1502732859.65, 1502732861.97, 1502732862.08
unit.000013, stage_1, 1502732819.22, 1502732820.99, 1502732820.99, 1502732824.11, 1502732824.12, 1502732824.16, 1502732824.17,1502732824.5, 1502732867.01, 1502732867.01, 1502732867.03, 1502732867.71, 1502732867.81
unit.000014, stage_1, 1502732819.22, 1502732821.51, 1502732821.51, 1502732824.16, 1502732824.16, 1502732824.2, 1502732824.21,1502732824.51, 1502732876.97, 1502732876.98, 1502732876.99, 1502732877.38, 1502732877.49
unit.000015, stage_1, 1502732819.22, 1502732821.81, 1502732821.81, 1502732824.2, 1502732824.2, 1502732824.24, 1502732824.24,1502732824.64, 1502732894.26, 1502732894.27, 1502732894.28, 1502732895.73, 1502732895.83
unit.000016, stage_1, 1502732819.22, 1502732821.93, 1502732821.93, 1502732824.21, 1502732824.22, 1502732824.25, 1502732824.26,1502732824.69, 1502732889.15, 1502732889.19, 1502732889.2, 1502732890.48, 1502732890.58
