uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000033, stage_1, 1502243584.87, 1502243588.61, 1502243588.61, 1502243591.97, 1502243591.97, 1502243591.99, 1502243592.0,1502243593.4, 1502243601.65, 1502243601.87, 1502243601.99, 1502243602.52, 1502243602.62
unit.000034, stage_1, 1502243584.87, 1502243588.82, 1502243588.82, 1502243591.99, 1502243592.0, 1502243592.01, 1502243592.02,1502243593.5, 1502243602.46, 1502243602.46, 1502243602.47, 1502243603.82, 1502243603.92
unit.000035, stage_1, 1502243584.87, 1502243588.87, 1502243588.87, 1502243592.01, 1502243592.02, 1502243592.02, 1502243592.03,1502243593.68, 1502243602.47, 1502243602.48, 1502243602.48, 1502243603.98, 1502243604.08
unit.000036, stage_1, 1502243584.87, 1502243589.07, 1502243589.07, 1502243592.04, 1502243592.05, 1502243592.05, 1502243592.06,1502243593.83, 1502243602.67, 1502243602.67, 1502243602.68, 1502243604.21, 1502243604.32
unit.000037, stage_1, 1502243584.87, 1502243589.23, 1502243589.23, 1502243592.05, 1502243592.06, 1502243592.07, 1502243592.07,1502243593.85, 1502243602.77, 1502243602.78, 1502243602.78, 1502243604.23, 1502243604.34
unit.000038, stage_1, 1502243584.87, 1502243589.43, 1502243589.43, 1502243592.08, 1502243592.09, 1502243592.09, 1502243592.1,1502243593.95, 1502243603.29, 1502243603.29, 1502243603.29, 1502243604.44, 1502243604.54
unit.000039, stage_1, 1502243584.87, 1502243589.48, 1502243589.48, 1502243592.1, 1502243592.1, 1502243592.11, 1502243592.12,1502243594.0, 1502243603.39, 1502243603.39, 1502243603.41, 1502243604.63, 1502243604.73
unit.000040, stage_1, 1502243584.87, 1502243589.69, 1502243589.69, 1502243592.12, 1502243592.12, 1502243592.13, 1502243592.14,1502243594.1, 1502243603.4, 1502243603.42, 1502243603.42, 1502243604.83, 1502243604.95
unit.000041, stage_1, 1502243584.87, 1502243589.84, 1502243589.84, 1502243592.13, 1502243592.14, 1502243592.15, 1502243592.15,1502243594.15, 1502243603.5, 1502243603.5, 1502243603.51, 1502243604.84, 1502243604.94
unit.000042, stage_1, 1502243584.87, 1502243590.04, 1502243590.04, 1502243592.16, 1502243592.16, 1502243592.17, 1502243592.18,1502243594.25, 1502243617.05, 1502243617.06, 1502243617.08, 1502243617.63, 1502243617.74
unit.000043, stage_1, 1502243584.87, 1502243590.1, 1502243590.1, 1502243592.17, 1502243592.18, 1502243592.19, 1502243592.19,1502243594.29, 1502243617.49, 1502243617.53, 1502243617.54, 1502243617.75, 1502243617.85
unit.000044, stage_1, 1502243584.87, 1502243590.31, 1502243590.31, 1502243592.2, 1502243592.2, 1502243592.21, 1502243592.22,1502243594.39, 1502243611.56, 1502243611.57, 1502243611.6, 1502243612.41, 1502243612.51
unit.000045, stage_1, 1502243584.87, 1502243590.45, 1502243590.45, 1502243592.21, 1502243592.22, 1502243592.23, 1502243592.24,1502243594.44, 1502243617.36, 1502243617.37, 1502243617.37, 1502243617.83, 1502243617.94
unit.000046, stage_1, 1502243584.87, 1502243590.65, 1502243590.65, 1502243592.23, 1502243592.24, 1502243592.26, 1502243592.27,1502243594.54, 1502243610.44, 1502243610.46, 1502243610.46, 1502243611.38, 1502243611.48
unit.000047, stage_1, 1502243584.87, 1502243590.72, 1502243590.72, 1502243592.25, 1502243592.25, 1502243592.27, 1502243592.28,1502243594.59, 1502243614.92, 1502243614.92, 1502243614.93, 1502243616.04, 1502243616.14
unit.000048, stage_1, 1502243584.88, 1502243590.93, 1502243590.93, 1502243592.27, 1502243592.28, 1502243592.3, 1502243592.3,1502243594.69, 1502243610.54, 1502243610.54, 1502243610.55, 1502243611.58, 1502243611.68
unit.000049, stage_1, 1502243584.88, 1502243591.06, 1502243591.06, 1502243592.28, 1502243592.29, 1502243592.31, 1502243592.32,1502243594.74, 1502243610.55, 1502243610.56, 1502243610.56, 1502243611.58, 1502243611.68
unit.000050, stage_1, 1502243584.88, 1502243591.26, 1502243591.26, 1502243592.31, 1502243592.33, 1502243592.34, 1502243592.35,1502243594.85, 1502243609.31, 1502243609.32, 1502243609.32, 1502243610.76, 1502243610.86
unit.000051, stage_1, 1502243584.88, 1502243591.34, 1502243591.34, 1502243592.33, 1502243592.34, 1502243592.35, 1502243592.36,1502243594.9, 1502243616.02, 1502243616.04, 1502243616.05, 1502243616.62, 1502243616.72
unit.000052, stage_1, 1502243584.88, 1502243591.54, 1502243591.54, 1502243592.35, 1502243592.36, 1502243592.37, 1502243592.38,1502243595.0, 1502243609.72, 1502243609.73, 1502243609.74, 1502243610.96, 1502243611.06
unit.000053, stage_1, 1502243584.88, 1502243591.67, 1502243591.67, 1502243592.39, 1502243592.39, 1502243592.4, 1502243592.4,1502243595.05, 1502243617.05, 1502243617.09, 1502243617.09, 1502243617.96, 1502243618.06
unit.000054, stage_1, 1502243584.88, 1502243591.87, 1502243591.87, 1502243592.42, 1502243592.42, 1502243592.43, 1502243592.43,1502243595.15, 1502243617.57, 1502243617.58, 1502243617.59, 1502243618.04, 1502243618.15
unit.000055, stage_1, 1502243584.88, 1502243591.94, 1502243591.94, 1502243592.42, 1502243592.43, 1502243592.44, 1502243592.44,1502243595.2, 1502243611.57, 1502243611.6, 1502243611.61, 1502243612.61, 1502243612.72
unit.000056, stage_1, 1502243584.88, 1502243592.14, 1502243592.14, 1502243592.48, 1502243592.49, 1502243592.49, 1502243592.5,1502243595.31, 1502243623.58, 1502243623.59, 1502243623.62, 1502243623.7, 1502243623.8
unit.000057, stage_1, 1502243584.88, 1502243592.34, 1502243592.34, 1502243592.63, 1502243593.13, 1502243593.14, 1502243593.15,1502243595.41, 1502243627.33, 1502243627.33, 1502243627.34, 1502243628.39, 1502243628.49
unit.000058, stage_1, 1502243584.88, 1502243592.54, 1502243592.54, 1502243593.16, 1502243593.16, 1502243593.17, 1502243593.18,1502243595.52, 1502243616.03, 1502243616.06, 1502243616.08, 1502243616.83, 1502243616.93
unit.000059, stage_1, 1502243584.88, 1502243592.75, 1502243592.75, 1502243593.18, 1502243593.19, 1502243593.2, 1502243593.2,1502243595.63, 1502243609.5, 1502243609.51, 1502243609.51, 1502243610.97, 1502243611.08
unit.000060, stage_1, 1502243584.88, 1502243592.95, 1502243592.95, 1502243593.3, 1502243593.3, 1502243593.3, 1502243593.31,1502243595.74, 1502243617.06, 1502243617.1, 1502243617.1, 1502243618.16, 1502243618.26
unit.000061, stage_1, 1502243584.88, 1502243593.09, 1502243593.09, 1502243593.3, 1502243593.31, 1502243593.31, 1502243593.32,1502243595.83, 1502243609.81, 1502243609.82, 1502243609.82, 1502243611.16, 1502243611.27
unit.000062, stage_1, 1502243584.88, 1502243593.3, 1502243593.3, 1502243593.63, 1502243593.63, 1502243593.64, 1502243593.64,1502243595.9, 1502243617.58, 1502243617.59, 1502243617.63, 1502243618.76, 1502243618.86
unit.000063, stage_1, 1502243584.88, 1502243593.56, 1502243593.56, 1502243593.8, 1502243593.81, 1502243593.82, 1502243593.83,1502243596.07, 1502243621.64, 1502243621.65, 1502243621.67, 1502243622.09, 1502243622.2
unit.000064, stage_1, 1502243584.88, 1502243593.5, 1502243593.5, 1502243593.8, 1502243593.8, 1502243593.81, 1502243593.82,1502243596.02, 1502243611.58, 1502243611.61, 1502243611.62, 1502243612.99, 1502243613.09
unit.000065, stage_1, 1502243584.88, 1502243593.71, 1502243593.71, 1502243593.96, 1502243593.97, 1502243593.97, 1502243593.98,1502243596.13, 1502243623.07, 1502243623.08, 1502243623.08, 1502243623.72, 1502243623.82
unit.000066, stage_1, 1502243584.88, 1502243593.91, 1502243593.91, 1502243594.13, 1502243594.13, 1502243594.14, 1502243594.14,1502243596.25, 1502243623.68, 1502243623.69, 1502243623.72, 1502243623.9, 1502243624.0
unit.000067, stage_1, 1502243584.88, 1502243593.96, 1502243593.96, 1502243594.3, 1502243594.3, 1502243594.31, 1502243594.31,1502243596.3, 1502243627.53, 1502243627.54, 1502243627.54, 1502243628.54, 1502243628.64
unit.000068, stage_1, 1502243584.88, 1502243594.17, 1502243594.17, 1502243594.47, 1502243594.49, 1502243594.49, 1502243594.5,1502243596.42, 1502243629.47, 1502243629.5, 1502243629.51, 1502243630.91, 1502243631.01
unit.000069, stage_1, 1502243584.88, 1502243594.32, 1502243594.32, 1502243594.63, 1502243594.63, 1502243594.64, 1502243594.65,1502243596.47, 1502243621.77, 1502243621.79, 1502243621.79, 1502243623.11, 1502243623.21
unit.000070, stage_1, 1502243584.88, 1502243594.57, 1502243594.57, 1502243594.83, 1502243594.83, 1502243594.84, 1502243594.85,1502243596.65, 1502243617.47, 1502243617.51, 1502243617.51, 1502243618.45, 1502243618.55
unit.000071, stage_1, 1502243584.88, 1502243594.73, 1502243594.73, 1502243594.96, 1502243594.97, 1502243594.98, 1502243594.98,1502243596.7, 1502243621.23, 1502243621.24, 1502243621.24, 1502243622.19, 1502243622.29
unit.000072, stage_1, 1502243584.88, 1502243594.97, 1502243594.97, 1502243595.25, 1502243595.25, 1502243595.26, 1502243595.27,1502243597.26, 1502243621.65, 1502243621.68, 1502243621.68, 1502243622.3, 1502243622.4
unit.000073, stage_1, 1502243584.88, 1502243595.18, 1502243595.18, 1502243595.42, 1502243595.44, 1502243595.44, 1502243595.44,1502243597.5, 1502243623.72, 1502243623.82, 1502243623.82, 1502243625.16, 1502243625.26
unit.000074, stage_1, 1502243584.88, 1502243595.53, 1502243595.53, 1502243595.77, 1502243595.77, 1502243595.78, 1502243595.79,1502243597.68, 1502243615.21, 1502243615.22, 1502243615.23, 1502243616.21, 1502243616.32
unit.000075, stage_1, 1502243584.88, 1502243595.81, 1502243595.81, 1502243596.09, 1502243596.09, 1502243596.1, 1502243596.1,1502243597.87, 1502243621.77, 1502243621.8, 1502243621.8, 1502243623.51, 1502243623.62
unit.000076, stage_1, 1502243584.88, 1502243596.15, 1502243596.15, 1502243596.42, 1502243596.42, 1502243596.43, 1502243596.44,1502243598.07, 1502243609.31, 1502243609.33, 1502243609.33, 1502243611.18, 1502243611.28
unit.000077, stage_1, 1502243584.88, 1502243596.35, 1502243596.35, 1502243596.59, 1502243596.59, 1502243596.59, 1502243596.6,1502243598.19, 1502243616.07, 1502243616.13, 1502243616.15, 1502243617.43, 1502243617.53
unit.000078, stage_1, 1502243584.88, 1502243596.61, 1502243596.61, 1502243597.19, 1502243597.2, 1502243597.22, 1502243597.22,1502243598.39, 1502243610.75, 1502243610.76, 1502243610.76, 1502243611.99, 1502243612.09
unit.000079, stage_1, 1502243584.88, 1502243596.81, 1502243596.81, 1502243597.23, 1502243597.24, 1502243597.25, 1502243597.26,1502243598.53, 1502243611.25, 1502243611.26, 1502243611.26, 1502243612.18, 1502243612.28
unit.000080, stage_1, 1502243584.88, 1502243597.16, 1502243597.16, 1502243597.42, 1502243597.43, 1502243597.44, 1502243597.45,1502243598.74, 1502243617.08, 1502243617.14, 1502243617.14, 1502243618.96, 1502243619.07
unit.000081, stage_1, 1502243584.88, 1502243597.43, 1502243597.43, 1502243597.75, 1502243597.75, 1502243597.76, 1502243597.77,1502243598.95, 1502243617.48, 1502243617.51, 1502243617.52, 1502243619.06, 1502243619.16
unit.000082, stage_1, 1502243584.88, 1502243597.77, 1502243597.77, 1502243598.08, 1502243598.08, 1502243598.09, 1502243598.1,1502243599.13, 1502243610.12, 1502243610.13, 1502243610.13, 1502243613.4, 1502243613.5
unit.000083, stage_1, 1502243584.88, 1502243597.82, 1502243597.82, 1502243598.09, 1502243598.09, 1502243598.1, 1502243598.11,1502243599.19, 1502243617.5, 1502243617.55, 1502243617.55, 1502243619.38, 1502243619.48
unit.000084, stage_1, 1502243584.88, 1502243598.03, 1502243598.03, 1502243598.26, 1502243598.26, 1502243598.27, 1502243598.28,1502243599.33, 1502243610.33, 1502243610.36, 1502243610.37, 1502243613.42, 1502243613.52
unit.000085, stage_1, 1502243584.88, 1502243598.17, 1502243598.17, 1502243598.42, 1502243598.42, 1502243598.42, 1502243598.43,1502243599.4, 1502243621.66, 1502243621.68, 1502243621.69, 1502243622.4, 1502243622.5
unit.000086, stage_1, 1502243584.88, 1502243595.61, 1502243595.61, 1502243595.92, 1502243595.93, 1502243595.93, 1502243595.94,1502243597.76, 1502243615.23, 1502243615.24, 1502243615.25, 1502243616.24, 1502243616.34
unit.000087, stage_1, 1502243584.88, 1502243597.23, 1502243597.23, 1502243597.43, 1502243597.44, 1502243597.45, 1502243597.46,1502243598.8, 1502243611.48, 1502243611.5, 1502243611.5, 1502243613.22, 1502243613.32
unit.000088, stage_1, 1502243584.88, 1502243598.43, 1502243598.43, 1502243598.77, 1502243598.77, 1502243598.77, 1502243598.78,1502243599.61, 1502243623.18, 1502243623.18, 1502243623.48, 1502243624.13, 1502243624.24
unit.000089, stage_1, 1502243584.88, 1502243588.27, 1502243588.27, 1502243591.93, 1502243591.93, 1502243591.95, 1502243591.96,1502243592.6, 1502243600.52, 1502243600.52, 1502243600.53, 1502243601.16, 1502243601.26
unit.000090, stage_1, 1502243584.88, 1502243589.28, 1502243589.28, 1502243592.07, 1502243592.08, 1502243592.08, 1502243592.09,1502243593.9, 1502243602.98, 1502243602.98, 1502243602.99, 1502243604.42, 1502243604.52
unit.000091, stage_1, 1502243584.88, 1502243590.24, 1502243590.24, 1502243592.18, 1502243592.19, 1502243592.2, 1502243592.21,1502243594.34, 1502243610.02, 1502243610.03, 1502243610.03, 1502243610.57, 1502243610.67
unit.000092, stage_1, 1502243584.88, 1502243591.14, 1502243591.14, 1502243592.3, 1502243592.31, 1502243592.32, 1502243592.33,1502243594.79, 1502243621.75, 1502243621.76, 1502243621.78, 1502243622.7, 1502243622.8
unit.000093, stage_1, 1502243584.88, 1502243592.07, 1502243592.07, 1502243592.46, 1502243592.46, 1502243592.46, 1502243592.47,1502243595.28, 1502243611.59, 1502243611.64, 1502243611.65, 1502243612.78, 1502243612.89
unit.000094, stage_1, 1502243584.88, 1502243593.15, 1502243593.15, 1502243593.46, 1502243593.47, 1502243593.47, 1502243593.47,1502243595.85, 1502243611.35, 1502243611.39, 1502243611.39, 1502243612.82, 1502243612.92
unit.000095, stage_1, 1502243584.88, 1502243594.12, 1502243594.12, 1502243594.46, 1502243594.47, 1502243594.48, 1502243594.48,1502243596.36, 1502243627.63, 1502243627.65, 1502243627.66, 1502243628.59, 1502243628.69
unit.000096, stage_1, 1502243584.88, 1502243595.33, 1502243595.33, 1502243595.59, 1502243595.59, 1502243595.6, 1502243595.6,1502243597.56, 1502243623.7, 1502243623.77, 1502243623.78, 1502243625.32, 1502243625.42
unit.000097, stage_1, 1502243584.88, 1502243596.95, 1502243596.95, 1502243597.27, 1502243597.27, 1502243597.28, 1502243597.29,1502243598.61, 1502243611.39, 1502243611.4, 1502243611.4, 1502243613.2, 1502243613.3
unit.000098, stage_1, 1502243584.88, 1502243598.23, 1502243598.23, 1502243598.58, 1502243598.58, 1502243598.59, 1502243598.6,1502243599.46, 1502243621.67, 1502243621.73, 1502243621.74, 1502243623.93, 1502243624.03
unit.000099, stage_1, 1502243584.88, 1502243587.25, 1502243587.25, 1502243591.78, 1502243591.79, 1502243591.83, 1502243591.83,1502243592.41, 1502243598.72, 1502243598.73, 1502243598.73, 1502243600.15, 1502243600.25
unit.000100, stage_1, 1502243584.88, 1502243588.67, 1502243588.67, 1502243591.98, 1502243591.99, 1502243592.0, 1502243592.01,1502243593.45, 1502243602.05, 1502243602.06, 1502243602.06, 1502243603.77, 1502243603.87
unit.000101, stage_1, 1502243584.88, 1502243589.64, 1502243589.64, 1502243592.11, 1502243592.11, 1502243592.12, 1502243592.13,1502243594.05, 1502243603.4, 1502243603.41, 1502243603.41, 1502243604.64, 1502243604.74
unit.000102, stage_1, 1502243584.88, 1502243590.52, 1502243590.52, 1502243592.22, 1502243592.23, 1502243592.24, 1502243592.25,1502243594.5, 1502243610.43, 1502243610.43, 1502243610.45, 1502243611.37, 1502243611.48
unit.000103, stage_1, 1502243584.88, 1502243591.46, 1502243591.46, 1502243592.34, 1502243592.35, 1502243592.37, 1502243592.37,1502243594.95, 1502243609.71, 1502243609.71, 1502243609.73, 1502243610.77, 1502243610.87
unit.000104, stage_1, 1502243584.88, 1502243592.48, 1502243592.48, 1502243593.14, 1502243593.15, 1502243593.15, 1502243593.16,1502243595.47, 1502243629.46, 1502243629.46, 1502243629.47, 1502243630.88, 1502243630.98
unit.000105, stage_1, 1502243584.88, 1502243593.35, 1502243593.35, 1502243593.63, 1502243593.64, 1502243593.65, 1502243593.65,1502243595.96, 1502243617.47, 1502243617.47, 1502243617.5, 1502243618.25, 1502243618.35
unit.000106, stage_1, 1502243584.88, 1502243594.37, 1502243594.37, 1502243594.64, 1502243594.65, 1502243594.66, 1502243594.67,1502243596.53, 1502243621.78, 1502243621.81, 1502243621.82, 1502243623.31, 1502243623.41
unit.000107, stage_1, 1502243584.88, 1502243595.94, 1502243595.94, 1502243596.25, 1502243596.26, 1502243596.26, 1502243596.27,1502243597.97, 1502243616.04, 1502243616.09, 1502243616.1, 1502243617.23, 1502243617.33
unit.000108, stage_1, 1502243584.88, 1502243597.56, 1502243597.56, 1502243597.94, 1502243597.94, 1502243597.94, 1502243597.95,1502243599.0, 1502243617.49, 1502243617.54, 1502243617.55, 1502243619.17, 1502243619.28
unit.000109, stage_1, 1502243584.88, 1502243598.64, 1502243598.64, 1502243598.94, 1502243598.95, 1502243598.96, 1502243598.96,1502243599.74, 1502243623.7, 1502243623.79, 1502243623.79, 1502243625.36, 1502243625.46
unit.000110, stage_1, 1502243584.88, 1502243587.8, 1502243587.8, 1502243591.86, 1502243591.86, 1502243591.89, 1502243591.89,1502243592.47, 1502243599.16, 1502243599.16, 1502243599.17, 1502243600.6, 1502243600.7
unit.000111, stage_1, 1502243584.88, 1502243589.03, 1502243589.03, 1502243592.03, 1502243592.03, 1502243592.04, 1502243592.04,1502243593.73, 1502243602.57, 1502243602.57, 1502243602.57, 1502243604.02, 1502243604.13
unit.000112, stage_1, 1502243584.88, 1502243589.9, 1502243589.9, 1502243592.14, 1502243592.15, 1502243592.16, 1502243592.17,1502243594.2, 1502243603.81, 1502243603.81, 1502243603.81, 1502243605.04, 1502243605.15
unit.000113, stage_1, 1502243584.88, 1502243590.86, 1502243590.86, 1502243592.26, 1502243592.26, 1502243592.29, 1502243592.29,1502243594.66, 1502243627.43, 1502243627.44, 1502243627.44, 1502243628.34, 1502243628.44
unit.000114, stage_1, 1502243584.88, 1502243591.74, 1502243591.74, 1502243592.39, 1502243592.4, 1502243592.41, 1502243592.41,1502243595.1, 1502243611.46, 1502243611.47, 1502243611.48, 1502243612.58, 1502243612.68
unit.000115, stage_1, 1502243584.88, 1502243592.88, 1502243592.88, 1502243593.19, 1502243593.2, 1502243593.21, 1502243593.21,1502243595.69, 1502243616.03, 1502243616.08, 1502243616.09, 1502243617.03, 1502243617.13
unit.000116, stage_1, 1502243584.88, 1502243593.76, 1502243593.76, 1502243593.97, 1502243593.98, 1502243593.99, 1502243593.99,1502243596.19, 1502243623.85, 1502243623.85, 1502243623.86, 1502243624.95, 1502243625.05
unit.000117, stage_1, 1502243584.88, 1502243594.77, 1502243594.77, 1502243594.97, 1502243594.98, 1502243594.99, 1502243594.99,1502243596.76, 1502243611.47, 1502243611.49, 1502243611.49, 1502243613.02, 1502243613.12
unit.000118, stage_1, 1502243584.88, 1502243596.41, 1502243596.41, 1502243596.75, 1502243597.17, 1502243597.18, 1502243597.19,1502243598.28, 1502243609.4, 1502243609.4, 1502243609.41, 1502243611.98, 1502243612.08
unit.000119, stage_1, 1502243584.88, 1502243594.53, 1502243594.53, 1502243594.82, 1502243594.82, 1502243594.83, 1502243594.84,1502243596.6, 1502243617.06, 1502243617.11, 1502243617.11, 1502243618.36, 1502243618.46
