uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000041, stage_1, 1502735947.46, 1502735949.83, 1502735949.83, 1502735962.46, 1502735962.46, 1502735963.4, 1502735963.4,1502735964.56, 1502736172.52, 1502736172.53, 1502736172.54, 1502736173.97, 1502736174.07
unit.000042, stage_1, 1502735947.46, 1502735950.23, 1502735950.23, 1502735962.49, 1502735962.49, 1502735963.49, 1502735963.5,1502735964.77, 1502736184.04, 1502736184.1, 1502736184.1, 1502736185.39, 1502736185.49
unit.000043, stage_1, 1502735947.46, 1502735950.63, 1502735950.63, 1502735962.51, 1502735962.52, 1502735963.52, 1502735963.52,1502735964.95, 1502736191.31, 1502736191.41, 1502736191.42, 1502736192.39, 1502736192.5
unit.000044, stage_1, 1502735947.46, 1502735950.89, 1502735950.89, 1502735962.53, 1502735962.53, 1502735963.54, 1502735963.54,1502735965.09, 1502736198.49, 1502736198.49, 1502736198.52, 1502736199.72, 1502736199.82
unit.000045, stage_1, 1502735947.46, 1502735951.44, 1502735951.44, 1502735962.56, 1502735962.57, 1502735963.58, 1502735963.58,1502735965.34, 1502736202.9, 1502736203.02, 1502736203.02, 1502736204.34, 1502736204.44
unit.000046, stage_1, 1502735947.46, 1502735951.69, 1502735951.69, 1502735962.58, 1502735962.58, 1502735963.6, 1502735963.6,1502735965.47, 1502736191.13, 1502736191.15, 1502736191.16, 1502736192.6, 1502736192.7
unit.000047, stage_1, 1502735947.46, 1502735952.09, 1502735952.09, 1502735962.61, 1502735962.61, 1502735963.62, 1502735963.63,1502735965.65, 1502736198.5, 1502736198.55, 1502736198.56, 1502736200.12, 1502736200.22
unit.000048, stage_1, 1502735947.46, 1502735951.64, 1502735951.64, 1502735962.58, 1502735962.58, 1502735963.59, 1502735963.59,1502735965.42, 1502736198.49, 1502736198.53, 1502736198.54, 1502736199.92, 1502736200.02
unit.000049, stage_1, 1502735947.46, 1502735953.7, 1502735953.7, 1502735962.71, 1502735962.71, 1502735963.74, 1502735963.74,1502735966.36, 1502736191.25, 1502736191.33, 1502736191.33, 1502736193.2, 1502736193.3
unit.000050, stage_1, 1502735947.46, 1502735950.09, 1502735950.09, 1502735962.48, 1502735962.48, 1502735963.42, 1502735963.49,1502735964.7, 1502736173.23, 1502736173.23, 1502736173.24, 1502736174.17, 1502736174.27
unit.000051, stage_1, 1502735947.46, 1502735952.44, 1502735952.44, 1502735962.63, 1502735962.63, 1502735963.65, 1502735963.65,1502735965.79, 1502736202.91, 1502736203.03, 1502736203.04, 1502736204.84, 1502736204.94
unit.000052, stage_1, 1502735947.46, 1502735954.3, 1502735954.3, 1502735962.75, 1502735962.75, 1502735963.78, 1502735963.78,1502735966.62, 1502736202.88, 1502736203.0, 1502736203.01, 1502736205.04, 1502736205.14
unit.000053, stage_1, 1502735947.46, 1502735950.83, 1502735950.83, 1502735962.52, 1502735962.53, 1502735963.53, 1502735963.54,1502735965.04, 1502736202.83, 1502736202.83, 1502736202.85, 1502736203.74, 1502736203.84
unit.000054, stage_1, 1502735947.46, 1502735953.05, 1502735953.05, 1502735962.66, 1502735962.67, 1502735963.69, 1502735963.69,1502735966.05, 1502736191.13, 1502736191.16, 1502736191.17, 1502736192.8, 1502736192.9
unit.000055, stage_1, 1502735947.46, 1502735949.23, 1502735949.23, 1502735962.42, 1502735962.43, 1502735963.36, 1502735963.36,1502735964.29, 1502736171.59, 1502736171.62, 1502736171.62, 1502736173.37, 1502736173.47
unit.000056, stage_1, 1502735947.46, 1502735953.85, 1502735953.85, 1502735962.71, 1502735962.72, 1502735963.75, 1502735963.75,1502735966.4, 1502736198.42, 1502736198.44, 1502736198.45, 1502736201.13, 1502736201.23
unit.000057, stage_1, 1502735947.46, 1502735953.09, 1502735953.09, 1502735962.67, 1502735962.67, 1502735963.69, 1502735963.7,1502735966.09, 1502736191.15, 1502736191.18, 1502736191.18, 1502736193.0, 1502736193.1
unit.000058, stage_1, 1502735947.46, 1502735952.49, 1502735952.49, 1502735962.63, 1502735962.64, 1502735963.65, 1502735963.66,1502735965.83, 1502736198.51, 1502736198.58, 1502736198.58, 1502736200.32, 1502736200.42
unit.000059, stage_1, 1502735947.46, 1502735953.5, 1502735953.5, 1502735962.69, 1502735962.7, 1502735963.72, 1502735963.73,1502735966.27, 1502736198.55, 1502736198.63, 1502736198.63, 1502736200.93, 1502736201.03
unit.000060, stage_1, 1502735947.46, 1502735949.88, 1502735949.88, 1502735962.47, 1502735962.47, 1502735963.41, 1502735963.41,1502735964.6, 1502736119.16, 1502736161.4, 1502736161.42, 1502736163.44, 1502736163.54
unit.000061, stage_1, 1502735947.46, 1502735952.24, 1502735952.24, 1502735962.61, 1502735962.62, 1502735963.63, 1502735963.64,1502735965.69, 1502736202.84, 1502736202.92, 1502736202.93, 1502736204.74, 1502736204.84
unit.000062, stage_1, 1502735947.46, 1502735954.1, 1502735954.1, 1502735962.73, 1502735962.74, 1502735963.77, 1502735963.77,1502735966.53, 1502736202.84, 1502736202.93, 1502736202.94, 1502736204.94, 1502736205.04
unit.000063, stage_1, 1502735947.46, 1502735949.29, 1502735949.29, 1502735962.43, 1502735962.43, 1502735963.37, 1502735963.37,1502735964.34, 1502736172.92, 1502736172.93, 1502736172.94, 1502736173.76, 1502736173.86
unit.000064, stage_2, 1502736164.99, 1502736166.09, 1502736166.09, 1502736166.39, 1502736166.41, 1502736166.41, 1502736166.42,1502736166.42, 1502736216.21, 1502736216.21, 1502736216.22, 1502736217.78, 1502736217.89
unit.000065, stage_2, 1502736175.82, 1502736177.13, 1502736177.13, 1502736177.4, 1502736177.43, 1502736177.43, 1502736177.43,1502736177.45, 1502736217.52, 1502736217.56, 1502736217.56, 1502736217.99, 1502736218.09
unit.000066, stage_2, 1502736176.42, 1502736177.29, 1502736177.29, 1502736177.56, 1502736177.57, 1502736177.57, 1502736177.58,1502736177.58, 1502736217.53, 1502736217.58, 1502736217.59, 1502736218.19, 1502736218.29
unit.000067, stage_2, 1502736177.03, 1502736177.5, 1502736177.5, 1502736177.73, 1502736177.73, 1502736177.74, 1502736177.74,1502736177.74, 1502736217.73, 1502736218.2, 1502736218.26, 1502736218.96, 1502736219.06
unit.000068, stage_2, 1502736177.64, 1502736178.43, 1502736178.43, 1502736178.83, 1502736178.84, 1502736178.84, 1502736178.84,1502736178.88, 1502736217.52, 1502736217.57, 1502736217.57, 1502736218.39, 1502736218.49
unit.000069, stage_2, 1502736178.25, 1502736178.8, 1502736178.8, 1502736179.04, 1502736179.05, 1502736179.05, 1502736179.05,1502736179.06, 1502736217.63, 1502736218.0, 1502736218.18, 1502736218.99, 1502736219.09
unit.000070, stage_2, 1502736178.86, 1502736179.73, 1502736179.73, 1502736179.94, 1502736179.94, 1502736179.95, 1502736179.95,1502736179.95, 1502736217.64, 1502736218.19, 1502736218.2, 1502736219.16, 1502736219.26
unit.000071, stage_2, 1502736179.47, 1502736179.93, 1502736179.93, 1502736180.23, 1502736180.23, 1502736180.23, 1502736180.24,1502736180.24, 1502736217.63, 1502736218.18, 1502736218.19, 1502736219.19, 1502736219.3
unit.000072, stage_2, 1502736180.08, 1502736181.2, 1502736181.2, 1502736181.49, 1502736181.49, 1502736181.52, 1502736181.53,1502736181.54, 1502736217.54, 1502736217.6, 1502736217.6, 1502736218.59, 1502736218.69
unit.000073, stage_2, 1502736180.69, 1502736181.24, 1502736181.24, 1502736181.52, 1502736181.53, 1502736181.53, 1502736181.54,1502736181.55, 1502736217.55, 1502736217.61, 1502736218.0, 1502736219.36, 1502736219.47
unit.000074, stage_2, 1502736188.1, 1502736189.11, 1502736189.11, 1502736189.44, 1502736189.47, 1502736189.47, 1502736189.48,1502736189.49, 1502736217.53, 1502736217.57, 1502736217.58, 1502736218.79, 1502736218.89
unit.000075, stage_2, 1502736188.71, 1502736189.15, 1502736189.15, 1502736189.47, 1502736189.48, 1502736189.48, 1502736189.49,1502736189.49, 1502736217.54, 1502736217.59, 1502736217.59, 1502736219.4, 1502736219.5
unit.000076, stage_2, 1502736192.72, 1502736193.72, 1502736193.72, 1502736194.03, 1502736194.05, 1502736194.06, 1502736194.07,1502736194.07, 1502736222.26, 1502736222.27, 1502736222.27, 1502736223.97, 1502736224.08
unit.000077, stage_2, 1502736193.33, 1502736193.76, 1502736193.76, 1502736194.06, 1502736194.06, 1502736194.07, 1502736194.08,1502736194.08, 1502736222.26, 1502736222.28, 1502736222.28, 1502736224.0, 1502736224.1
unit.000078, stage_2, 1502736197.35, 1502736198.32, 1502736198.32, 1502736198.66, 1502736198.66, 1502736198.67, 1502736198.67,1502736198.68, 1502736237.38, 1502736237.38, 1502736237.4, 1502736238.73, 1502736238.83
unit.000079, stage_2, 1502736197.96, 1502736198.36, 1502736198.36, 1502736198.66, 1502736198.67, 1502736198.68, 1502736198.69,1502736198.69, 1502736229.44, 1502736229.45, 1502736229.46, 1502736230.81, 1502736230.91
unit.000080, stage_2, 1502736198.57, 1502736199.62, 1502736199.62, 1502736199.84, 1502736199.84, 1502736199.84, 1502736199.85,1502736199.86, 1502736237.28, 1502736237.28, 1502736237.29, 1502736238.8, 1502736238.91
unit.000081, stage_2, 1502736199.18, 1502736199.67, 1502736199.67, 1502736200.0, 1502736200.0, 1502736200.01, 1502736200.01,1502736200.01, 1502736229.44, 1502736229.46, 1502736229.46, 1502736230.99, 1502736231.09
unit.000082, stage_2, 1502736199.78, 1502736200.93, 1502736200.93, 1502736201.14, 1502736201.15, 1502736201.15, 1502736201.15,1502736201.16, 1502736229.45, 1502736229.47, 1502736229.47, 1502736230.79, 1502736230.89
unit.000083, stage_2, 1502736200.39, 1502736200.98, 1502736200.98, 1502736201.31, 1502736201.31, 1502736201.31, 1502736201.32,1502736201.32, 1502736237.39, 1502736237.42, 1502736237.43, 1502736237.8, 1502736237.9
unit.000084, stage_2, 1502736201.0, 1502736202.23, 1502736202.23, 1502736202.47, 1502736202.48, 1502736202.48, 1502736202.49,1502736202.5, 1502736237.38, 1502736237.41, 1502736237.41, 1502736238.0, 1502736238.1
unit.000085, stage_2, 1502736201.61, 1502736202.28, 1502736202.28, 1502736202.48, 1502736202.49, 1502736202.49, 1502736202.5,1502736202.52, 1502736237.4, 1502736237.44, 1502736237.44, 1502736238.2, 1502736238.3
unit.000086, stage_2, 1502736202.21, 1502736203.53, 1502736203.53, 1502736203.75, 1502736203.75, 1502736203.76, 1502736203.76,1502736203.76, 1502736237.39, 1502736237.41, 1502736237.42, 1502736238.41, 1502736238.5
unit.000087, stage_2, 1502736202.82, 1502736203.58, 1502736203.58, 1502736203.91, 1502736203.92, 1502736203.92, 1502736203.93,1502736203.93, 1502736237.39, 1502736237.43, 1502736237.43, 1502736238.6, 1502736238.71
unit.000088, stage_2, 1502736203.43, 1502736204.83, 1502736204.83, 1502736205.06, 1502736205.06, 1502736205.06, 1502736205.07,1502736205.07, 1502736244.16, 1502736244.17, 1502736244.18, 1502736245.54, 1502736245.64
unit.000089, stage_2, 1502736204.04, 1502736204.88, 1502736204.88, 1502736205.23, 1502736205.23, 1502736205.23, 1502736205.24,1502736205.24, 1502736244.17, 1502736244.19, 1502736244.2, 1502736245.73, 1502736245.84
unit.000090, stage_2, 1502736204.65, 1502736205.08, 1502736205.08, 1502736205.39, 1502736205.39, 1502736205.4, 1502736205.4,1502736205.41, 1502736244.17, 1502736244.19, 1502736244.19, 1502736245.74, 1502736245.84
unit.000091, stage_2, 1502736205.27, 1502736206.14, 1502736206.14, 1502736206.49, 1502736206.5, 1502736206.5, 1502736206.5,1502736206.54, 1502736244.06, 1502736244.06, 1502736244.07, 1502736245.93, 1502736246.04
unit.000092, stage_2, 1502736205.88, 1502736206.34, 1502736206.34, 1502736206.58, 1502736206.58, 1502736206.58, 1502736206.59,1502736206.59, 1502736244.18, 1502736244.2, 1502736244.2, 1502736245.94, 1502736246.05
unit.000093, stage_2, 1502736206.48, 1502736207.49, 1502736207.49, 1502736207.72, 1502736207.75, 1502736207.75, 1502736207.75,1502736207.76, 1502736248.2, 1502736248.22, 1502736248.23, 1502736249.44, 1502736249.54
unit.000094, stage_2, 1502736207.09, 1502736207.64, 1502736207.64, 1502736207.93, 1502736207.94, 1502736207.94, 1502736207.95,1502736207.95, 1502736252.23, 1502736252.24, 1502736252.26, 1502736253.16, 1502736253.26
unit.000095, stage_2, 1502736207.7, 1502736208.79, 1502736208.79, 1502736209.1, 1502736209.1, 1502736209.11, 1502736209.11,1502736209.11, 1502736252.26, 1502736252.3, 1502736252.31, 1502736253.35, 1502736253.45
unit.000096, stage_2, 1502736208.31, 1502736208.97, 1502736208.97, 1502736209.26, 1502736209.27, 1502736209.27, 1502736209.28,1502736209.28, 1502736252.24, 1502736252.27, 1502736252.28, 1502736253.36, 1502736253.46
unit.000097, stage_2, 1502736212.43, 1502736213.39, 1502736213.39, 1502736213.67, 1502736213.7, 1502736213.7, 1502736213.7,1502736213.72, 1502736252.28, 1502736252.32, 1502736252.33, 1502736252.75, 1502736252.85
unit.000098, stage_2, 1502736213.04, 1502736213.58, 1502736213.58, 1502736213.89, 1502736213.9, 1502736213.9, 1502736213.9,1502736213.91, 1502736252.25, 1502736252.29, 1502736252.29, 1502736252.95, 1502736253.05
unit.000099, stage_2, 1502736213.65, 1502736214.69, 1502736214.69, 1502736215.0, 1502736215.0, 1502736215.0, 1502736215.01,1502736215.04, 1502736252.27, 1502736252.31, 1502736252.32, 1502736252.96, 1502736253.06
unit.000100, stage_2, 1502736214.26, 1502736214.88, 1502736214.88, 1502736215.2, 1502736215.21, 1502736215.21, 1502736215.21,1502736215.22, 1502736252.25, 1502736252.29, 1502736252.3, 1502736253.15, 1502736253.25
unit.000101, stage_2, 1502736214.86, 1502736216.0, 1502736216.0, 1502736216.32, 1502736216.33, 1502736216.33, 1502736216.34,1502736216.36, 1502736257.08, 1502736257.09, 1502736257.1, 1502736257.96, 1502736258.07
unit.000102, stage_2, 1502736215.47, 1502736216.19, 1502736216.19, 1502736216.51, 1502736216.52, 1502736216.52, 1502736216.53,1502736216.52, 1502736257.09, 1502736257.11, 1502736257.12, 1502736257.97, 1502736258.07
unit.000103, stage_2, 1502736216.08, 1502736217.3, 1502736217.3, 1502736217.62, 1502736217.62, 1502736217.62, 1502736217.63,1502736217.68, 1502736257.08, 1502736257.11, 1502736257.11, 1502736258.17, 1502736258.27
unit.000104, stage_2, 1502736216.69, 1502736217.49, 1502736217.49, 1502736217.7, 1502736217.71, 1502736217.71, 1502736217.71,1502736217.72, 1502736257.1, 1502736257.12, 1502736257.13, 1502736258.17, 1502736258.27
unit.000105, stage_2, 1502736217.3, 1502736218.6, 1502736218.6, 1502736218.85, 1502736218.86, 1502736218.86, 1502736218.86,1502736218.87, 1502736266.69, 1502736266.95, 1502736267.04, 1502736268.29, 1502736268.39
unit.000106, stage_2, 1502736217.91, 1502736218.79, 1502736218.79, 1502736219.02, 1502736219.03, 1502736219.03, 1502736219.03,1502736219.04, 1502736266.59, 1502736266.76, 1502736266.81, 1502736268.49, 1502736268.59
unit.000107, stage_2, 1502736218.51, 1502736218.99, 1502736218.99, 1502736219.31, 1502736219.35, 1502736219.35, 1502736219.36,1502736219.36, 1502736266.52, 1502736266.64, 1502736266.7, 1502736268.49, 1502736268.59
unit.000108, stage_2, 1502736219.13, 1502736219.9, 1502736219.9, 1502736220.21, 1502736220.22, 1502736220.22, 1502736220.22,1502736220.23, 1502736266.6, 1502736266.89, 1502736266.95, 1502736268.69, 1502736268.79
unit.000109, stage_2, 1502736219.73, 1502736220.29, 1502736220.29, 1502736220.5, 1502736220.51, 1502736220.51, 1502736220.51,1502736220.52, 1502736266.39, 1502736266.39, 1502736266.63, 1502736267.18, 1502736267.29
unit.000110, stage_2, 1502736220.35, 1502736221.21, 1502736221.21, 1502736221.6, 1502736221.61, 1502736221.61, 1502736221.61,1502736221.65, 1502736266.52, 1502736266.7, 1502736266.75, 1502736268.69, 1502736268.79
unit.000111, stage_2, 1502736220.96, 1502736221.41, 1502736221.41, 1502736221.69, 1502736221.69, 1502736221.7, 1502736221.7,1502736221.7, 1502736266.59, 1502736266.81, 1502736266.88, 1502736268.89, 1502736268.99
unit.000112, stage_2, 1502736221.57, 1502736222.69, 1502736222.69, 1502736223.04, 1502736223.06, 1502736223.07, 1502736223.08,1502736223.09, 1502736269.32, 1502736269.33, 1502736269.35, 1502736269.99, 1502736270.09
unit.000113, stage_2, 1502736222.18, 1502736222.71, 1502736222.71, 1502736223.07, 1502736223.07, 1502736223.08, 1502736223.09,1502736223.1, 1502736269.36, 1502736269.42, 1502736269.42, 1502736270.19, 1502736270.29
unit.000114, stage_2, 1502736222.79, 1502736224.0, 1502736224.0, 1502736224.25, 1502736224.26, 1502736224.26, 1502736224.27,1502736224.28, 1502736269.33, 1502736269.36, 1502736269.38, 1502736270.19, 1502736270.3
unit.000115, stage_2, 1502736223.4, 1502736224.01, 1502736224.01, 1502736224.26, 1502736224.27, 1502736224.27, 1502736224.28,1502736224.3, 1502736269.37, 1502736269.44, 1502736269.44, 1502736270.39, 1502736270.49
unit.000116, stage_2, 1502736224.01, 1502736225.31, 1502736225.31, 1502736225.53, 1502736225.54, 1502736225.55, 1502736225.55,1502736225.57, 1502736269.36, 1502736269.42, 1502736269.43, 1502736271.0, 1502736271.1
unit.000117, stage_2, 1502736224.61, 1502736225.3, 1502736225.3, 1502736225.52, 1502736225.53, 1502736225.54, 1502736225.54,1502736225.55, 1502736269.34, 1502736269.38, 1502736269.39, 1502736270.4, 1502736270.5
unit.000118, stage_2, 1502736225.22, 1502736226.6, 1502736226.6, 1502736226.92, 1502736226.92, 1502736226.93, 1502736226.93,1502736226.94, 1502736269.34, 1502736269.39, 1502736269.4, 1502736270.59, 1502736270.69
unit.000119, stage_2, 1502736225.83, 1502736226.62, 1502736226.62, 1502736226.92, 1502736226.93, 1502736226.94, 1502736226.95,1502736226.97, 1502736269.38, 1502736269.45, 1502736269.45, 1502736270.6, 1502736270.7
