stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-14 19:55:18.365924
stage_1,pipeline_1,wait_time,2017-08-14 19:55:18.431130
stage_1,pipeline_1,res_time,2017-08-14 19:58:17.947527
stage_1,pipeline_1,done_time,2017-08-14 19:58:17.947610
stage_1,pipeline_2,start_time,2017-08-14 19:55:18.366910
stage_1,pipeline_2,wait_time,2017-08-14 19:55:18.431135
stage_1,pipeline_2,res_time,2017-08-14 19:58:17.338536
stage_1,pipeline_2,done_time,2017-08-14 19:58:17.338615
stage_1,pipeline_3,start_time,2017-08-14 19:55:18.367697
stage_1,pipeline_3,wait_time,2017-08-14 19:55:18.431138
stage_1,pipeline_3,res_time,2017-08-14 19:58:16.734147
stage_1,pipeline_3,done_time,2017-08-14 19:58:16.734191
stage_1,pipeline_4,start_time,2017-08-14 19:55:18.368466
stage_1,pipeline_4,wait_time,2017-08-14 19:55:18.431141
stage_1,pipeline_4,res_time,2017-08-14 19:58:16.128517
stage_1,pipeline_4,done_time,2017-08-14 19:58:16.128591
stage_1,pipeline_5,start_time,2017-08-14 19:55:18.369226
stage_1,pipeline_5,wait_time,2017-08-14 19:55:18.431144
stage_1,pipeline_5,res_time,2017-08-14 19:58:20.378486
stage_1,pipeline_5,done_time,2017-08-14 19:58:20.378580
stage_1,pipeline_6,start_time,2017-08-14 19:55:18.370050
stage_1,pipeline_6,wait_time,2017-08-14 19:55:18.431147
stage_1,pipeline_6,res_time,2017-08-14 19:58:19.770856
stage_1,pipeline_6,done_time,2017-08-14 19:58:19.770940
stage_1,pipeline_7,start_time,2017-08-14 19:55:18.372194
stage_1,pipeline_7,wait_time,2017-08-14 19:55:18.431150
stage_1,pipeline_7,res_time,2017-08-14 19:58:19.165614
stage_1,pipeline_7,done_time,2017-08-14 19:58:19.165700
stage_1,pipeline_8,start_time,2017-08-14 19:55:18.374089
stage_1,pipeline_8,wait_time,2017-08-14 19:55:18.431152
stage_1,pipeline_8,res_time,2017-08-14 19:58:18.554486
stage_1,pipeline_8,done_time,2017-08-14 19:58:18.554569
stage_1,pipeline_9,start_time,2017-08-14 19:55:18.376570
stage_1,pipeline_9,wait_time,2017-08-14 19:55:18.431155
stage_1,pipeline_9,res_time,2017-08-14 19:58:15.521751
stage_1,pipeline_9,done_time,2017-08-14 19:58:15.521830
stage_1,pipeline_10,start_time,2017-08-14 19:55:18.379028
stage_1,pipeline_10,wait_time,2017-08-14 19:55:18.431157
stage_1,pipeline_10,res_time,2017-08-14 19:57:34.277983
stage_1,pipeline_10,done_time,2017-08-14 19:57:34.278065
stage_1,pipeline_11,start_time,2017-08-14 19:55:18.381329
stage_1,pipeline_11,wait_time,2017-08-14 19:55:18.431160
stage_1,pipeline_11,res_time,2017-08-14 19:57:31.843521
stage_1,pipeline_11,done_time,2017-08-14 19:57:31.843597
stage_1,pipeline_12,start_time,2017-08-14 19:55:18.384140
stage_1,pipeline_12,wait_time,2017-08-14 19:55:18.431162
stage_1,pipeline_12,res_time,2017-08-14 19:57:40.920681
