step,probe,timestamp

allocate,start_time,2017-08-14 20:33:45.264161
allocate,stop_time,2017-08-14 20:34:05.855399
deallocate,start_time,2017-08-14 20:51:07.531767
deallocate,stop_time,2017-08-14 20:51:20.712704
