uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000025, stage_2, 1503248513.68, 1503248514.8, 1503248514.8, 1503248515.22, 1503248515.26, 1503248515.29, 1503248515.32,1503248515.35, 1503248834.91, 1503248835.12, 1503248835.15, 1503248836.84, 1503248837.04
unit.000026, stage_2, 1503248514.4, 1503248515.1, 1503248515.1, 1503248515.5, 1503248515.55, 1503248515.58, 1503248515.61,1503248515.64, 1503248859.05, 1503248859.09, 1503248859.12, 1503248860.11, 1503248860.21
unit.000027, stage_2, 1503248515.12, 1503248516.01, 1503248516.01, 1503248516.4, 1503248516.43, 1503248516.46, 1503248516.49,1503248516.53, 1503248855.03, 1503248855.27, 1503248855.3, 1503248856.5, 1503248856.7
unit.000028, stage_2, 1503248515.84, 1503248516.51, 1503248516.51, 1503248516.93, 1503248517.04, 1503248517.07, 1503248517.1,1503248517.15, 1503248834.82, 1503248835.0, 1503248835.03, 1503248836.93, 1503248837.13
unit.000029, stage_2, 1503248516.66, 1503248517.41, 1503248517.41, 1503248517.83, 1503248517.86, 1503248517.89, 1503248517.92,1503248517.95, 1503248834.94, 1503248835.18, 1503248835.21, 1503248837.14, 1503248837.34
unit.000030, stage_2, 1503248517.38, 1503248517.92, 1503248517.92, 1503248518.36, 1503248518.39, 1503248518.42, 1503248518.45,1503248518.48, 1503248854.94, 1503248855.15, 1503248855.18, 1503248856.78, 1503248856.89
unit.000031, stage_2, 1503248518.1, 1503248518.82, 1503248518.82, 1503248519.25, 1503248519.29, 1503248519.32, 1503248519.36,1503248519.39, 1503248834.85, 1503248835.06, 1503248835.09, 1503248837.24, 1503248837.34
unit.000032, stage_3, 1503248734.1, 1503248735.21, 1503248735.21, 1503248735.67, 1503248735.73, 1503248735.79, 1503248735.82,1503248735.85, 1503249657.17, 1503249657.3, 1503249657.34, 1503249658.6, 1503249658.81
unit.000033, stage_3, 1503248734.82, 1503248735.42, 1503248735.42, 1503248735.76, 1503248735.88, 1503248735.91, 1503248735.94,1503248735.97, 1503249657.27, 1503249657.46, 1503249657.49, 1503249658.91, 1503249659.01
unit.000034, stage_3, 1503248735.53, 1503248736.61, 1503248736.61, 1503248737.06, 1503248737.1, 1503248737.13, 1503248737.16,1503248737.19, 1503249630.08, 1503249630.16, 1503249630.22, 1503249632.14, 1503249632.34
unit.000035, stage_3, 1503248736.25, 1503248736.91, 1503248736.91, 1503248737.44, 1503248737.48, 1503248737.51, 1503248737.54,1503248737.57, 1503249657.23, 1503249657.38, 1503249657.42, 1503249658.91, 1503249659.12
unit.000036, stage_3, 1503248736.97, 1503248737.83, 1503248737.83, 1503248738.24, 1503248738.54, 1503248738.59, 1503248738.62,1503248738.65, 1503251669.89, 1503251669.95, 1503251669.98, 1503251671.55, 1503251671.76
unit.000037, stage_3, 1503248839.01, 1503248839.56, 1503248839.56, 1503248840.0, 1503248840.06, 1503248840.09, 1503248840.12,1503248840.15, 1503250392.84, 1503250392.9, 1503250392.95, 1503250394.66, 1503250394.87
unit.000038, stage_3, 1503248839.73, 1503248840.86, 1503248840.86, 1503248841.29, 1503248841.33, 1503248841.39, 1503248841.42,1503248841.45, 1503253658.36, 1503253658.42, 1503253658.45, 1503253659.72, 1503253659.92
unit.000039, stage_3, 1503248840.45, 1503248840.97, 1503248840.97, 1503248841.36, 1503248841.48, 1503248841.51, 1503248841.54,1503248841.57, 1503260995.98, 1503260996.04, 1503260996.08, 1503260997.3, 1503260997.5
unit.000040, stage_3, 1503248841.17, 1503248842.27, 1503248842.27, 1503248842.69, 1503248842.73, 1503248842.76, 1503248842.79,1503248842.82, 1503250400.67, 1503250400.73, 1503250400.81, 1503250402.62, 1503250402.82
unit.000041, stage_3, 1503248841.89, 1503248842.58, 1503248842.58, 1503248842.98, 1503248843.03, 1503248843.06, 1503248843.09,1503248843.12, 1503250381.4, 1503250381.45, 1503250381.48, 1503250382.47, 1503250382.68
unit.000042, stage_3, 1503248857.65, 1503248858.31, 1503248858.31, 1503248858.72, 1503248858.78, 1503248858.82, 1503248858.85,1503248858.89, 1503262369.89, 1503262369.94, 1503262369.97, 1503262371.12, 1503262371.32
unit.000043, stage_3, 1503248858.37, 1503248858.82, 1503248858.82, 1503248859.25, 1503248859.29, 1503248859.32, 1503248859.35,1503248859.38, 1503251198.93, 1503251199.03, 1503251199.06, 1503251200.39, 1503251200.59
unit.000044, stage_3, 1503248858.99, 1503248859.72, 1503248859.72, 1503248860.15, 1503248860.19, 1503248860.22, 1503248860.25,1503248860.28, 1503275887.74, 1503275887.8, 1503275887.83, 1503275888.99, 1503275889.19
unit.000045, stage_3, 1503248859.61, 1503248860.22, 1503248860.22, 1503248860.56, 1503248860.6, 1503248860.63, 1503248860.66,1503248860.7, 1503251198.99, 1503251199.09, 1503251199.12, 1503251200.47, 1503251200.68
unit.000046, stage_3, 1503248860.33, 1503248861.13, 1503248861.13, 1503248861.48, 1503248861.52, 1503248861.56, 1503248861.59,1503248861.63, 1503250400.78, 1503250400.85, 1503250400.89, 1503250402.69, 1503250402.9
unit.000047, stage_3, 1503248864.67, 1503248865.84, 1503248865.84, 1503248866.3, 1503248866.36, 1503248866.39, 1503248866.42,1503248866.45, 1503251705.5, 1503251705.55, 1503251705.58, 1503251706.84, 1503251707.04
unit.000048, stage_4, 1503249633.06, 1503249634.5, 1503249634.5, 1503249634.96, 1503249635.04, 1503249635.07, 1503249635.1,1503249635.14, 1503252846.55, 1503252846.6, 1503252846.64, 1503252847.92, 1503252848.12
unit.000049, stage_4, 1503249662.73, 1503249663.3, 1503249663.3, 1503249663.55, 1503249663.6, 1503249663.67, 1503249663.71,1503249663.74, 1503274075.99, 1503274076.05, 1503274076.08, 1503274077.71, 1503274077.91
unit.000050, stage_4, 1503249663.44, 1503249664.56, 1503249664.56, 1503249664.93, 1503249664.98, 1503249665.01, 1503249665.04,1503249665.08, 1503251012.01, 1503251012.08, 1503251012.11, 1503251013.82, 1503251014.03
unit.000051, stage_4, 1503249664.17, 1503249664.86, 1503249664.86, 1503249665.22, 1503249665.27, 1503249665.3, 1503249665.34,1503249665.37, 1503250914.14, 1503250914.19, 1503250914.22, 1503250915.61, 1503250915.81
unit.000052, stage_4, 1503250383.94, 1503250384.48, 1503250384.48, 1503250384.85, 1503250384.9, 1503250384.93, 1503250384.97,1503250385.01, 1503252278.14, 1503252278.24, 1503252278.27, 1503252279.72, 1503252279.92
unit.000053, stage_4, 1503250395.81, 1503250396.92, 1503250396.92, 1503250397.36, 1503250397.42, 1503250397.45, 1503250397.48,1503250397.51, 1503251746.51, 1503251746.57, 1503251746.62, 1503251747.93, 1503251748.13
unit.000054, stage_4, 1503250403.78, 1503250404.93, 1503250404.93, 1503250405.26, 1503250405.32, 1503250405.36, 1503250405.39,1503250405.42, 1503260655.04, 1503260655.1, 1503260655.13, 1503260656.35, 1503260656.46
unit.000055, stage_4, 1503250404.49, 1503250405.01, 1503250405.01, 1503250405.46, 1503250405.49, 1503250405.52, 1503250405.56,1503250405.59, 1503264137.43, 1503264137.49, 1503264137.6, 1503264138.78, 1503264138.99
unit.000058, stage_4, 1503251201.41, 1503251202.58, 1503251202.58, 1503251203.03, 1503251203.09, 1503251203.13, 1503251203.16,1503251203.2, 1503252229.59, 1503252229.65, 1503252229.69, 1503252230.92, 1503252231.12
unit.000059, stage_4, 1503251202.13, 1503251202.78, 1503251202.78, 1503251203.23, 1503251203.26, 1503251203.29, 1503251203.33,1503251203.36, 1503260037.09, 1503260037.15, 1503260037.19, 1503260038.53, 1503260038.73
unit.000060, stage_4, 1503251675.69, 1503251677.01, 1503251677.01, 1503251677.36, 1503251677.41, 1503251677.45, 1503251677.48,1503251677.51, 1503252278.2, 1503252278.31, 1503252278.34, 1503252279.74, 1503252279.94
unit.000061, stage_4, 1503251710.28, 1503251711.35, 1503251711.35, 1503251711.72, 1503251711.78, 1503251711.81, 1503251711.85,1503251711.88, 1503252797.1, 1503252797.16, 1503252797.19, 1503252798.27, 1503252798.47
unit.000068, stage_4, 1503253662.72, 1503253663.53, 1503253663.53, 1503253663.85, 1503253663.9, 1503253663.94, 1503253663.97,1503253664.0, 1503266269.78, 1503266269.84, 1503266269.89, 1503266271.72, 1503266271.93
unit.000075, stage_4, 1503260999.52, 1503261000.19, 1503261000.19, 1503261000.66, 1503261000.72, 1503261000.75, 1503261000.78,1503261000.81, 1503263658.46, 1503263658.52, 1503263658.55, 1503263659.91, 1503263660.11
unit.000078, stage_4, 1503262375.16, 1503262375.76, 1503262375.76, 1503262376.23, 1503262376.62, 1503262376.66, 1503262376.69,1503262376.72, 1503265018.15, 1503265018.21, 1503265018.26, 1503265019.53, 1503265019.73
unit.000100, stage_4, 1503275890.24, 1503275891.68, 1503275891.68, 1503275892.14, 1503275892.2, 1503275892.23, 1503275892.27,1503275892.3, 1503277999.21, 1503277999.26, 1503277999.29, 1503278000.31, 1503278000.51
unit.000056, stage_5, 1503250916.51, 1503250917.8, 1503250917.8, 1503250918.23, 1503250918.29, 1503250918.32, 1503250918.36,1503250918.39, 1503282704.14, 1503282704.19, 1503282704.23, 1503282705.32, 1503282705.51
unit.000057, stage_5, 1503251017.53, 1503251018.32, 1503251018.32, 1503251018.79, 1503251018.84, 1503251018.88, 1503251018.92,1503251018.95, 1503257868.33, 1503257868.39, 1503257868.42, 1503257869.81, 1503257869.91
unit.000062, stage_5, 1503251752.15, 1503251753.38, 1503251753.38, 1503251753.74, 1503251753.8, 1503251753.84, 1503251753.88,1503251753.91, 1503265555.95, 1503265556.01, 1503265556.05, 1503265557.9, 1503265558.1
unit.000063, stage_5, 1503252233.33, 1503252234.25, 1503252234.25, 1503252234.73, 1503252234.79, 1503252234.82, 1503252234.87,1503252234.9, 1503258947.81, 1503258947.87, 1503258947.91, 1503258949.56, 1503258949.76
unit.000064, stage_5, 1503252283.04, 1503252284.02, 1503252284.02, 1503252284.37, 1503252284.43, 1503252284.47, 1503252284.5,1503252284.54, 1503264528.75, 1503264528.81, 1503264528.85, 1503264529.77, 1503264529.97
unit.000065, stage_5, 1503252283.76, 1503252284.32, 1503252284.32, 1503252284.78, 1503252284.83, 1503252284.87, 1503252284.91,1503252284.94, 1503259453.7, 1503259453.75, 1503259453.79, 1503259454.89, 1503259455.1
unit.000066, stage_5, 1503252799.95, 1503252800.71, 1503252800.71, 1503252801.18, 1503252801.24, 1503252801.28, 1503252801.31,1503252801.35, 1503277532.14, 1503277532.2, 1503277532.24, 1503277533.5, 1503277533.71
unit.000067, stage_5, 1503252849.51, 1503252850.64, 1503252850.64, 1503252851.04, 1503252851.1, 1503252851.13, 1503252851.17,1503252851.21, 1503260235.34, 1503260235.4, 1503260235.44, 1503260236.4, 1503260236.6
unit.000072, stage_5, 1503260040.09, 1503260040.84, 1503260040.84, 1503260041.4, 1503260041.46, 1503260041.49, 1503260041.53,1503260041.57, 1503267859.83, 1503267859.89, 1503267859.93, 1503267860.87, 1503267861.07
unit.000074, stage_5, 1503260658.62, 1503260659.2, 1503260659.2, 1503260659.54, 1503260659.6, 1503260659.65, 1503260659.68,1503260659.72, 1503274493.06, 1503274493.13, 1503274493.17, 1503274494.89, 1503274494.99
unit.000080, stage_5, 1503263661.17, 1503263661.72, 1503263661.72, 1503263662.15, 1503263662.21, 1503263662.25, 1503263662.28,1503263662.32, 1503270779.79, 1503270779.84, 1503270779.88, 1503270781.16, 1503270781.37
unit.000081, stage_5, 1503264141.83, 1503264142.64, 1503264142.64, 1503264142.99, 1503264143.06, 1503264143.09, 1503264143.13,1503264143.16, 1503272874.08, 1503272874.14, 1503272874.17, 1503272875.32, 1503272875.52
unit.000083, stage_5, 1503265021.67, 1503265022.88, 1503265022.88, 1503265023.16, 1503265023.22, 1503265023.26, 1503265023.3,1503265023.34, 1503272197.23, 1503272197.29, 1503272197.34, 1503272198.66, 1503272198.86
unit.000086, stage_5, 1503266276.17, 1503266276.72, 1503266276.72, 1503266277.0, 1503266277.07, 1503266277.11, 1503266277.15,1503266277.18, 1503280743.52, 1503280743.62, 1503280743.65, 1503280744.69, 1503280744.9
unit.000094, stage_5, 1503274079.1, 1503274080.19, 1503274080.19, 1503274080.54, 1503274080.6, 1503274080.63, 1503274080.67,1503274080.71, 1503282104.51, 1503282104.58, 1503282104.62, 1503282106.56, 1503282106.76
unit.000102, stage_5, 1503278005.5, 1503278006.18, 1503278006.18, 1503278006.6, 1503278006.66, 1503278006.69, 1503278006.73,1503278006.76, 1503285383.1, 1503285383.16, 1503285383.19, 1503285384.79, 1503285384.99
unit.000069, stage_6, 1503257872.05, 1503257872.6, 1503257872.6, 1503257872.97, 1503257873.05, 1503257873.09, 1503257873.13,1503257873.17, 1503262999.23, 1503262999.29, 1503262999.33, 1503263000.2, 1503263000.4
unit.000070, stage_6, 1503258951.98, 1503258953.01, 1503258953.01, 1503258953.49, 1503258953.55, 1503258953.6, 1503258953.64,1503258953.68, 1503261707.99, 1503261708.05, 1503261708.09, 1503261709.18, 1503261709.38
unit.000071, stage_6, 1503259456.5, 1503259457.23, 1503259457.23, 1503259457.71, 1503259457.78, 1503259457.81, 1503259457.85,1503259457.9, 1503273499.79, 1503273499.85, 1503273499.89, 1503273500.89, 1503273500.99
unit.000073, stage_6, 1503260240.84, 1503260241.84, 1503260241.84, 1503260242.23, 1503260242.3, 1503260242.33, 1503260242.38,1503260242.42, 1503261177.37, 1503261177.44, 1503261177.48, 1503261178.4, 1503261178.6
unit.000082, stage_6, 1503264533.41, 1503264534.28, 1503264534.28, 1503264534.73, 1503264534.79, 1503264534.83, 1503264534.87,1503264534.91, 1503265834.68, 1503265834.74, 1503265834.78, 1503265835.86, 1503265836.07
unit.000084, stage_6, 1503265559.85, 1503265561.13, 1503265561.13, 1503265561.52, 1503265561.59, 1503265561.63, 1503265561.68,1503265561.71, 1503272834.88, 1503272834.94, 1503272834.98, 1503272836.42, 1503272836.62
unit.000087, stage_6, 1503267863.82, 1503267864.86, 1503267864.86, 1503267865.34, 1503267865.4, 1503267865.44, 1503267865.48,1503267865.52, 1503274727.76, 1503274727.83, 1503274727.87, 1503274728.86, 1503274729.06
unit.000088, stage_6, 1503270783.81, 1503270785.22, 1503270785.22, 1503270785.76, 1503270785.82, 1503270785.86, 1503270785.9,1503270785.94, 1503274101.07, 1503274101.13, 1503274101.17, 1503274102.11, 1503274102.32
unit.000089, stage_6, 1503272203.21, 1503272204.27, 1503272204.27, 1503272204.73, 1503272204.79, 1503272204.83, 1503272204.87,1503272204.91, 1503273533.68, 1503273533.74, 1503273533.78, 1503273534.79, 1503273535.0
unit.000091, stage_6, 1503272877.46, 1503272878.56, 1503272878.56, 1503272879.01, 1503272879.07, 1503272879.11, 1503272879.16,1503272879.2, 1503275134.99, 1503275135.05, 1503275135.09, 1503275136.7, 1503275136.9
unit.000096, stage_6, 1503274497.59, 1503274498.5, 1503274498.5, 1503274498.98, 1503274499.04, 1503274499.08, 1503274499.12,1503274499.16, 1503275410.51, 1503275410.57, 1503275410.61, 1503275411.56, 1503275411.76
unit.000101, stage_6, 1503277535.55, 1503277536.24, 1503277536.24, 1503277536.58, 1503277536.65, 1503277536.68, 1503277536.72,1503277536.77, 1503278630.4, 1503278630.47, 1503278630.51, 1503278631.58, 1503278631.79
unit.000104, stage_6, 1503280746.21, 1503280746.9, 1503280746.9, 1503280747.32, 1503280747.39, 1503280747.43, 1503280747.47,1503280747.51, 1503281394.94, 1503281395.01, 1503281395.05, 1503281396.32, 1503281396.53
unit.000106, stage_6, 1503282108.8, 1503282109.9, 1503282109.9, 1503282110.37, 1503282110.44, 1503282110.48, 1503282110.52,1503282110.56, 1503282766.36, 1503282766.42, 1503282766.46, 1503282767.35, 1503282767.56
unit.000107, stage_6, 1503282709.87, 1503282710.88, 1503282710.88, 1503282711.36, 1503282711.43, 1503282711.47, 1503282711.51,1503282711.55, 1503283390.41, 1503283390.47, 1503283390.51, 1503283391.69, 1503283391.89
unit.000110, stage_6, 1503285389.27, 1503285390.0, 1503285390.0, 1503285390.48, 1503285390.54, 1503285390.58, 1503285390.62,1503285390.66, 1503286042.06, 1503286042.12, 1503286042.16, 1503286043.29, 1503286043.39
unit.000076, stage_7, 1503261182.91, 1503261183.56, 1503261183.56, 1503261183.83, 1503261183.87, 1503261183.89, 1503261183.91,1503261183.92, 1503264144.14, 1503264144.19, 1503264144.21, 1503264145.68, 1503264160.85
unit.000077, stage_7, 1503261710.34, 1503261710.79, 1503261710.79, 1503261711.07, 1503261711.11, 1503261711.12, 1503261711.14,1503261711.16, 1503274734.76, 1503274734.8, 1503274734.82, 1503274735.78, 1503274741.68
unit.000079, stage_7, 1503263003.06, 1503263004.43, 1503263004.43, 1503263004.7, 1503263004.74, 1503263004.76, 1503263004.78,1503263004.79, 1503265038.49, 1503265038.53, 1503265038.55, 1503265039.52, 1503265050.59
unit.000085, stage_7, 1503265837.73, 1503265838.22, 1503265838.22, 1503265838.46, 1503265838.49, 1503265838.51, 1503265838.53,1503265838.55, 1503275928.62, 1503275928.66, 1503275928.68, 1503275930.1, 1503275944.25
unit.000090, stage_7, 1503272838.13, 1503272838.62, 1503272838.62, 1503272838.93, 1503272838.96, 1503272839.04, 1503272839.05,1503272839.09, 1503274750.6, 1503274750.65, 1503274750.67, 1503274751.69, 1503274758.0
unit.000092, stage_7, 1503273503.57, 1503273504.17, 1503273504.17, 1503273504.46, 1503273504.49, 1503273504.51, 1503273504.53,1503273504.57, 1503276094.46, 1503276094.5, 1503276094.52, 1503276095.72, 1503276101.43
unit.000093, stage_7, 1503273538.96, 1503273539.65, 1503273539.65, 1503273539.92, 1503273539.96, 1503273539.98, 1503273540.0,1503273540.01, 1503274839.81, 1503274839.85, 1503274839.86, 1503274841.62, 1503274848.75
unit.000095, stage_7, 1503274103.38, 1503274104.75, 1503274104.75, 1503274105.0, 1503274105.04, 1503274105.05, 1503274105.07,1503274105.09, 1503274494.75, 1503274494.77, 1503274494.79, 1503274495.09, 1503274509.59
unit.000097, stage_7, 1503274731.82, 1503274732.4, 1503274732.4, 1503274732.65, 1503274732.69, 1503274732.71, 1503274732.73,1503274732.74, 1503274843.72, 1503274843.76, 1503274843.78, 1503274845.25, 1503274854.47
unit.000098, stage_7, 1503275138.33, 1503275139.5, 1503275139.5, 1503275139.84, 1503275139.88, 1503275139.89, 1503275139.91,1503275139.93, 1503276021.02, 1503276021.06, 1503276021.09, 1503276022.89, 1503276028.98
unit.000099, stage_7, 1503275416.2, 1503275417.48, 1503275417.48, 1503275417.79, 1503275417.83, 1503275417.85, 1503275417.86,1503275417.88, 1503275946.06, 1503275946.1, 1503275946.12, 1503275947.66, 1503275953.34
unit.000103, stage_7, 1503278635.31, 1503278636.1, 1503278636.1, 1503278636.41, 1503278636.46, 1503278636.52, 1503278636.54,1503278636.56, 1503280753.93, 1503280753.97, 1503280753.99, 1503280755.5, 1503280766.44
unit.000105, stage_7, 1503281399.19, 1503281400.07, 1503281400.07, 1503281400.39, 1503281400.43, 1503281400.44, 1503281400.46,1503281400.48, 1503281527.97, 1503281528.01, 1503281528.02, 1503281529.0, 1503281543.53
unit.000108, stage_7, 1503282770.65, 1503282771.79, 1503282771.79, 1503282772.13, 1503282772.17, 1503282772.18, 1503282772.2,1503282772.22, 1503282979.2, 1503282979.25, 1503282979.26, 1503282980.43, 1503282991.3
unit.000109, stage_7, 1503283393.5, 1503283394.81, 1503283394.81, 1503283395.04, 1503283395.09, 1503283395.1, 1503283395.12,1503283395.14, 1503283636.5, 1503283636.54, 1503283636.56, 1503283637.85, 1503283653.0
unit.000111, stage_7, 1503286047.09, 1503286047.5, 1503286047.5, 1503286047.77, 1503286047.81, 1503286047.83, 1503286047.85,1503286047.86, 1503286197.8, 1503286197.84, 1503286197.85, 1503286199.05, 1503286211.13
