uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000046, stage_6, 1503346811.7, 1503346812.82, 1503346812.82, 1503346813.06, 1503346813.09, 1503346813.09, 1503346813.1,1503346813.1, 1503347014.63, 1503347014.66, 1503347014.66, 1503347016.19, 1503347016.29
unit.000047, stage_6, 1503346865.2, 1503346865.71, 1503346865.71, 1503346865.98, 1503346866.0, 1503346866.01, 1503346866.01,1503346866.01, 1503347066.32, 1503347066.42, 1503347066.42, 1503347067.96, 1503347068.06
unit.000052, stage_6, 1503347256.71, 1503347257.35, 1503347257.35, 1503347257.57, 1503347257.59, 1503347257.59, 1503347257.6,1503347257.6, 1503347443.57, 1503347443.6, 1503347443.6, 1503347444.6, 1503347444.71
unit.000053, stage_6, 1503347335.62, 1503347336.67, 1503347336.67, 1503347336.98, 1503347337.0, 1503347337.0, 1503347337.01,1503347337.01, 1503347490.14, 1503347490.17, 1503347490.17, 1503347491.56, 1503347491.67
unit.000037, stage_7, 1503346217.66, 1503346218.12, 1503346218.12, 1503346218.44, 1503346218.44, 1503346218.45, 1503346218.45,1503346218.45, 1503346512.19, 1503346512.2, 1503346512.2, 1503346513.97, 1503346514.07
unit.000039, stage_7, 1503346420.47, 1503346421.0, 1503346421.0, 1503346421.32, 1503346421.33, 1503346421.33, 1503346421.34,1503346421.34, 1503346661.77, 1503346661.81, 1503346661.81, 1503346663.08, 1503346663.18
unit.000043, stage_7, 1503346657.71, 1503346658.23, 1503346658.23, 1503346658.5, 1503346658.53, 1503346658.53, 1503346658.54,1503346658.54, 1503346868.76, 1503346868.79, 1503346868.79, 1503346870.57, 1503346870.67
unit.000048, stage_7, 1503346913.57, 1503346914.37, 1503346914.37, 1503346914.61, 1503346914.64, 1503346914.64, 1503346914.64,1503346914.65, 1503347170.81, 1503347170.84, 1503347170.84, 1503347171.91, 1503347172.01
unit.000049, stage_7, 1503347019.75, 1503347020.33, 1503347020.33, 1503347020.61, 1503347020.64, 1503347020.64, 1503347020.64,1503347020.65, 1503347225.41, 1503347225.44, 1503347225.44, 1503347226.8, 1503347226.9
unit.000050, stage_7, 1503347071.42, 1503347071.89, 1503347071.89, 1503347072.15, 1503347072.17, 1503347072.17, 1503347072.18,1503347072.18, 1503347380.37, 1503347380.4, 1503347380.4, 1503347381.61, 1503347381.71
unit.000054, stage_7, 1503347445.33, 1503347445.91, 1503347445.91, 1503347446.12, 1503347446.15, 1503347446.15, 1503347446.15,1503347446.16, 1503347600.52, 1503347600.54, 1503347600.55, 1503347601.93, 1503347602.03
unit.000055, stage_7, 1503347493.61, 1503347494.39, 1503347494.39, 1503347494.68, 1503347494.71, 1503347494.71, 1503347494.72,1503347494.72, 1503347649.89, 1503347649.91, 1503347649.92, 1503347651.7, 1503347651.8
