step,probe,timestamp

allocate,start_time,2017-08-21 21:22:52.385485
allocate,stop_time,2017-08-21 21:23:16.828248
deallocate,start_time,2017-08-21 22:34:14.806510
deallocate,stop_time,2017-08-21 22:34:32.370200
