stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-21 21:42:10.753621
stage_1,pipeline_1,wait_time,2017-08-21 21:42:10.769382
stage_1,pipeline_1,res_time,2017-08-21 21:52:51.394946
stage_1,pipeline_1,done_time,2017-08-21 21:52:51.395040
stage_1,pipeline_2,start_time,2017-08-21 21:42:10.755993
stage_1,pipeline_2,wait_time,2017-08-21 21:42:10.769397
stage_1,pipeline_2,res_time,2017-08-21 21:49:30.353734
stage_1,pipeline_2,done_time,2017-08-21 21:49:30.353811
stage_1,pipeline_3,start_time,2017-08-21 21:42:10.758302
stage_1,pipeline_3,wait_time,2017-08-21 21:42:10.769407
stage_1,pipeline_3,res_time,2017-08-21 21:45:49.514569
stage_1,pipeline_3,done_time,2017-08-21 21:45:49.514640
stage_1,pipeline_4,start_time,2017-08-21 21:42:10.760284
stage_1,pipeline_4,wait_time,2017-08-21 21:42:10.769416
stage_1,pipeline_4,res_time,2017-08-21 21:49:23.340143
stage_1,pipeline_4,done_time,2017-08-21 21:49:23.340248
stage_1,pipeline_5,start_time,2017-08-21 21:42:10.762104
stage_1,pipeline_5,wait_time,2017-08-21 21:42:10.769425
stage_1,pipeline_5,res_time,2017-08-21 21:47:21.019353
stage_1,pipeline_5,done_time,2017-08-21 21:47:21.019437
stage_1,pipeline_6,start_time,2017-08-21 21:42:10.764270
stage_1,pipeline_6,wait_time,2017-08-21 21:42:10.769433
stage_1,pipeline_6,res_time,2017-08-21 21:45:50.124268
stage_1,pipeline_6,done_time,2017-08-21 21:45:50.124348
stage_1,pipeline_7,start_time,2017-08-21 21:42:10.765999
stage_1,pipeline_7,wait_time,2017-08-21 21:42:10.769441
stage_1,pipeline_7,res_time,2017-08-21 21:56:25.272094
stage_1,pipeline_7,done_time,2017-08-21 21:56:25.272182
stage_1,pipeline_8,start_time,2017-08-21 21:42:10.767718
stage_1,pipeline_8,wait_time,2017-08-21 21:42:10.769450
stage_1,pipeline_8,res_time,2017-08-21 21:47:20.412013
stage_1,pipeline_8,done_time,2017-08-21 21:47:20.412083
stage_2,pipeline_1,start_time,2017-08-21 21:52:51.395155
stage_2,pipeline_1,wait_time,2017-08-21 21:52:51.397076
stage_2,pipeline_1,res_time,2017-08-21 22:04:54.934069
stage_2,pipeline_1,done_time,2017-08-21 22:04:54.934137
stage_2,pipeline_2,start_time,2017-08-21 21:49:30.353900
stage_2,pipeline_2,wait_time,2017-08-21 21:49:30.356053
stage_2,pipeline_2,res_time,2017-08-21 21:59:58.506636
stage_2,pipeline_2,done_time,2017-08-21 21:59:58.506707
stage_2,pipeline_3,start_time,2017-08-21 21:45:49.514739
stage_2,pipeline_3,wait_time,2017-08-21 21:45:49.516710
stage_2,pipeline_3,res_time,2017-08-21 22:01:26.214166
stage_2,pipeline_3,done_time,2017-08-21 22:01:26.214250
stage_2,pipeline_4,start_time,2017-08-21 21:49:23.340372
stage_2,pipeline_4,wait_time,2017-08-21 21:49:23.342559
stage_2,pipeline_4,res_time,2017-08-21 21:54:19.104962
stage_2,pipeline_4,done_time,2017-08-21 21:54:19.105041
stage_2,pipeline_5,start_time,2017-08-21 21:47:21.019530
stage_2,pipeline_5,wait_time,2017-08-21 21:47:21.021668
stage_2,pipeline_5,res_time,2017-08-21 21:49:37.976318
stage_2,pipeline_5,done_time,2017-08-21 21:49:37.976393
stage_2,pipeline_6,start_time,2017-08-21 21:45:50.124444
stage_2,pipeline_6,wait_time,2017-08-21 21:45:50.126586
stage_2,pipeline_6,res_time,2017-08-21 21:52:50.786175
stage_2,pipeline_6,done_time,2017-08-21 21:52:50.786243
stage_2,pipeline_7,start_time,2017-08-21 21:56:25.272269
stage_2,pipeline_7,wait_time,2017-08-21 21:56:25.274392
stage_2,pipeline_7,res_time,2017-08-21 22:04:55.541867
stage_2,pipeline_7,done_time,2017-08-21 22:04:55.541950
stage_2,pipeline_8,start_time,2017-08-21 21:47:20.412176
stage_2,pipeline_8,wait_time,2017-08-21 21:47:20.414070
stage_2,pipeline_8,res_time,2017-08-21 21:49:37.369401
stage_2,pipeline_8,done_time,2017-08-21 21:49:37.369469
stage_3,pipeline_1,start_time,2017-08-21 22:04:54.934217
stage_3,pipeline_1,wait_time,2017-08-21 22:04:54.936138
stage_3,pipeline_1,res_time,2017-08-21 22:08:47.217888
stage_3,pipeline_1,done_time,2017-08-21 22:08:47.217972
stage_3,pipeline_2,start_time,2017-08-21 21:59:58.506815
stage_3,pipeline_2,wait_time,2017-08-21 21:59:58.508691
stage_3,pipeline_2,res_time,2017-08-21 22:17:38.316622
stage_3,pipeline_2,done_time,2017-08-21 22:17:38.316703
stage_3,pipeline_3,start_time,2017-08-21 22:01:26.214343
stage_3,pipeline_3,wait_time,2017-08-21 22:01:26.216491
stage_3,pipeline_3,res_time,2017-08-21 22:05:15.978906
stage_3,pipeline_3,done_time,2017-08-21 22:05:15.979010
stage_3,pipeline_4,start_time,2017-08-21 21:54:19.105131
stage_3,pipeline_4,wait_time,2017-08-21 21:54:19.107314
stage_3,pipeline_4,res_time,2017-08-21 21:57:58.977281
stage_3,pipeline_4,done_time,2017-08-21 21:57:58.977362
stage_3,pipeline_5,start_time,2017-08-21 21:49:37.976481
stage_3,pipeline_5,wait_time,2017-08-21 21:49:37.978587
stage_3,pipeline_5,res_time,2017-08-21 21:54:18.497745
stage_3,pipeline_5,done_time,2017-08-21 21:54:18.497821
stage_3,pipeline_6,start_time,2017-08-21 21:52:50.786321
stage_3,pipeline_6,wait_time,2017-08-21 21:52:50.788258
stage_3,pipeline_6,res_time,2017-08-21 21:59:59.114935
stage_3,pipeline_6,done_time,2017-08-21 21:59:59.115034
stage_3,pipeline_7,start_time,2017-08-21 22:04:55.542029
stage_3,pipeline_7,wait_time,2017-08-21 22:04:55.543945
stage_3,pipeline_7,res_time,2017-08-21 22:08:46.612485
stage_3,pipeline_7,done_time,2017-08-21 22:08:46.612581
stage_3,pipeline_8,start_time,2017-08-21 21:49:37.369568
stage_3,pipeline_8,wait_time,2017-08-21 21:49:37.372491
stage_3,pipeline_8,res_time,2017-08-21 21:56:24.666475
stage_3,pipeline_8,done_time,2017-08-21 21:56:24.666548
