stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-30 21:12:18.962213
stage_1,pipeline_1,wait_time,2017-08-30 21:12:19.032829
stage_1,pipeline_1,res_time,2017-08-30 21:22:37.093026
stage_1,pipeline_1,done_time,2017-08-30 21:22:37.093109
stage_1,pipeline_2,start_time,2017-08-30 21:12:18.964906
stage_1,pipeline_2,wait_time,2017-08-30 21:12:19.032833
stage_1,pipeline_2,res_time,2017-08-30 21:22:36.381772
stage_1,pipeline_2,done_time,2017-08-30 21:22:36.381845
stage_1,pipeline_3,start_time,2017-08-30 21:12:18.967009
stage_1,pipeline_3,wait_time,2017-08-30 21:12:19.032836
stage_1,pipeline_3,res_time,2017-08-30 21:22:35.672845
stage_1,pipeline_3,done_time,2017-08-30 21:22:35.672927
stage_1,pipeline_4,start_time,2017-08-30 21:12:18.967656
stage_1,pipeline_4,wait_time,2017-08-30 21:12:19.032839
stage_1,pipeline_4,res_time,2017-08-30 21:22:58.600117
stage_1,pipeline_4,done_time,2017-08-30 21:22:58.600178
stage_1,pipeline_5,start_time,2017-08-30 21:12:18.968295
stage_1,pipeline_5,wait_time,2017-08-30 21:12:19.032841
stage_1,pipeline_5,res_time,2017-08-30 21:23:45.456681
stage_1,pipeline_5,done_time,2017-08-30 21:23:45.456758
stage_1,pipeline_6,start_time,2017-08-30 21:12:18.969144
stage_1,pipeline_6,wait_time,2017-08-30 21:12:19.032843
stage_1,pipeline_6,res_time,2017-08-30 21:22:39.040909
stage_1,pipeline_6,done_time,2017-08-30 21:22:39.040991
stage_1,pipeline_7,start_time,2017-08-30 21:12:18.969792
stage_1,pipeline_7,wait_time,2017-08-30 21:12:19.032846
stage_1,pipeline_7,res_time,2017-08-30 21:22:38.419673
stage_1,pipeline_7,done_time,2017-08-30 21:22:38.419754
stage_1,pipeline_8,start_time,2017-08-30 21:12:18.970502
stage_1,pipeline_8,wait_time,2017-08-30 21:12:19.032848
stage_1,pipeline_8,res_time,2017-08-30 21:22:37.805886
stage_1,pipeline_8,done_time,2017-08-30 21:22:37.805968
stage_1,pipeline_9,start_time,2017-08-30 21:12:18.971156
stage_1,pipeline_9,wait_time,2017-08-30 21:12:19.032850
stage_1,pipeline_9,res_time,2017-08-30 21:22:34.959791
stage_1,pipeline_9,done_time,2017-08-30 21:22:34.959903
stage_1,pipeline_10,start_time,2017-08-30 21:12:18.971769
stage_1,pipeline_10,wait_time,2017-08-30 21:12:19.032852
stage_1,pipeline_10,res_time,2017-08-30 21:20:40.154558
stage_1,pipeline_10,done_time,2017-08-30 21:20:40.154635
stage_1,pipeline_11,start_time,2017-08-30 21:12:18.972382
stage_1,pipeline_11,wait_time,2017-08-30 21:12:19.032854
stage_1,pipeline_11,res_time,2017-08-30 21:22:13.278473
stage_1,pipeline_11,done_time,2017-08-30 21:22:13.278505
stage_1,pipeline_12,start_time,2017-08-30 21:12:18.973003
stage_1,pipeline_12,wait_time,2017-08-30 21:12:19.032856
stage_1,pipeline_12,res_time,2017-08-30 21:22:13.986470
stage_1,pipeline_12,done_time,2017-08-30 21:22:13.986555
stage_1,pipeline_13,start_time,2017-08-30 21:12:18.973625
stage_1,pipeline_13,wait_time,2017-08-30 21:12:19.032859
stage_1,pipeline_13,res_time,2017-08-30 21:23:08.352660
stage_1,pipeline_13,done_time,2017-08-30 21:23:08.352739
stage_1,pipeline_14,start_time,2017-08-30 21:12:18.974238
stage_1,pipeline_14,wait_time,2017-08-30 21:12:19.032861
stage_1,pipeline_14,res_time,2017-08-30 21:22:44.572034
stage_1,pipeline_14,done_time,2017-08-30 21:22:44.572067
stage_1,pipeline_15,start_time,2017-08-30 21:12:18.974944
stage_1,pipeline_15,wait_time,2017-08-30 21:12:19.032863
stage_1,pipeline_15,res_time,2017-08-30 21:22:45.279909
stage_1,pipeline_15,done_time,2017-08-30 21:22:45.279996
stage_1,pipeline_16,start_time,2017-08-30 21:12:18.975560
stage_1,pipeline_16,wait_time,2017-08-30 21:12:19.032865
stage_1,pipeline_16,res_time,2017-08-30 21:23:25.002096
stage_1,pipeline_16,done_time,2017-08-30 21:23:25.002201
stage_1,pipeline_17,start_time,2017-08-30 21:12:18.976173
stage_1,pipeline_17,wait_time,2017-08-30 21:12:19.032867
stage_1,pipeline_17,res_time,2017-08-30 21:23:25.714364
stage_1,pipeline_17,done_time,2017-08-30 21:23:25.714443
stage_1,pipeline_18,start_time,2017-08-30 21:12:18.976797
stage_1,pipeline_18,wait_time,2017-08-30 21:12:19.032869
stage_1,pipeline_18,res_time,2017-08-30 21:23:26.322294
stage_1,pipeline_18,done_time,2017-08-30 21:23:26.322382
stage_1,pipeline_19,start_time,2017-08-30 21:12:18.977419
stage_1,pipeline_19,wait_time,2017-08-30 21:12:19.032871
stage_1,pipeline_19,res_time,2017-08-30 21:23:24.293548
stage_1,pipeline_19,done_time,2017-08-30 21:23:24.293609
stage_1,pipeline_20,start_time,2017-08-30 21:12:18.978039
stage_1,pipeline_20,wait_time,2017-08-30 21:12:19.032873
stage_1,pipeline_20,res_time,2017-08-30 21:14:52.259281
stage_1,pipeline_20,done_time,2017-08-30 21:14:52.259383
stage_1,pipeline_21,start_time,2017-08-30 21:12:18.978656
stage_1,pipeline_21,wait_time,2017-08-30 21:12:19.032876
stage_1,pipeline_21,res_time,2017-08-30 21:14:53.703733
stage_1,pipeline_21,done_time,2017-08-30 21:14:53.703812
stage_1,pipeline_22,start_time,2017-08-30 21:12:18.979278
stage_1,pipeline_22,wait_time,2017-08-30 21:12:19.032878
stage_1,pipeline_22,res_time,2017-08-30 21:18:11.063179
stage_1,pipeline_22,done_time,2017-08-30 21:18:11.063260
stage_1,pipeline_23,start_time,2017-08-30 21:12:18.979903
stage_1,pipeline_23,wait_time,2017-08-30 21:12:19.032881
stage_1,pipeline_23,res_time,2017-08-30 21:23:16.788663
stage_1,pipeline_23,done_time,2017-08-30 21:23:16.788689
stage_1,pipeline_24,start_time,2017-08-30 21:12:18.980512
stage_1,pipeline_24,wait_time,2017-08-30 21:12:19.032884
stage_1,pipeline_24,res_time,2017-08-30 21:20:38.728508
stage_1,pipeline_24,done_time,2017-08-30 21:20:38.728589
stage_1,pipeline_25,start_time,2017-08-30 21:12:18.981186
stage_1,pipeline_25,wait_time,2017-08-30 21:12:19.032886
stage_1,pipeline_25,res_time,2017-08-30 21:22:18.248423
stage_1,pipeline_25,done_time,2017-08-30 21:22:18.248508
stage_1,pipeline_26,start_time,2017-08-30 21:12:18.981787
stage_1,pipeline_26,wait_time,2017-08-30 21:12:19.032888
stage_1,pipeline_26,res_time,2017-08-30 21:22:17.538521
stage_1,pipeline_26,done_time,2017-08-30 21:22:17.538604
stage_1,pipeline_27,start_time,2017-08-30 21:12:18.982377
stage_1,pipeline_27,wait_time,2017-08-30 21:12:19.032890
stage_1,pipeline_27,res_time,2017-08-30 21:22:48.835846
stage_1,pipeline_27,done_time,2017-08-30 21:22:48.835928
stage_1,pipeline_28,start_time,2017-08-30 21:12:18.982981
stage_1,pipeline_28,wait_time,2017-08-30 21:12:19.032892
stage_1,pipeline_28,res_time,2017-08-30 21:22:18.961757
stage_1,pipeline_28,done_time,2017-08-30 21:22:18.961987
stage_1,pipeline_29,start_time,2017-08-30 21:12:18.983562
stage_1,pipeline_29,wait_time,2017-08-30 21:12:19.032894
stage_1,pipeline_29,res_time,2017-08-30 21:22:16.827304
stage_1,pipeline_29,done_time,2017-08-30 21:22:16.827387
stage_1,pipeline_30,start_time,2017-08-30 21:12:18.984136
stage_1,pipeline_30,wait_time,2017-08-30 21:12:19.032896
stage_1,pipeline_30,res_time,2017-08-30 21:22:16.119852
stage_1,pipeline_30,done_time,2017-08-30 21:22:16.119943
stage_1,pipeline_31,start_time,2017-08-30 21:12:18.984709
stage_1,pipeline_31,wait_time,2017-08-30 21:12:19.032899
stage_1,pipeline_31,res_time,2017-08-30 21:22:20.281906
stage_1,pipeline_31,done_time,2017-08-30 21:22:20.281996
stage_1,pipeline_32,start_time,2017-08-30 21:12:18.985293
stage_1,pipeline_32,wait_time,2017-08-30 21:12:19.032901
stage_1,pipeline_32,res_time,2017-08-30 21:22:26.515987
stage_1,pipeline_32,done_time,2017-08-30 21:22:26.516067
stage_1,pipeline_33,start_time,2017-08-30 21:12:18.985848
stage_1,pipeline_33,wait_time,2017-08-30 21:12:19.032903
stage_1,pipeline_33,res_time,2017-08-30 21:22:22.324178
stage_1,pipeline_33,done_time,2017-08-30 21:22:22.324258
stage_1,pipeline_34,start_time,2017-08-30 21:12:18.986480
stage_1,pipeline_34,wait_time,2017-08-30 21:12:19.032905
stage_1,pipeline_34,res_time,2017-08-30 21:22:19.572113
stage_1,pipeline_34,done_time,2017-08-30 21:22:19.572195
stage_1,pipeline_35,start_time,2017-08-30 21:12:18.987049
stage_1,pipeline_35,wait_time,2017-08-30 21:12:19.032907
stage_1,pipeline_35,res_time,2017-08-30 21:22:23.748090
stage_1,pipeline_35,done_time,2017-08-30 21:22:23.748177
stage_1,pipeline_36,start_time,2017-08-30 21:12:18.987584
stage_1,pipeline_36,wait_time,2017-08-30 21:12:19.032909
stage_1,pipeline_36,res_time,2017-08-30 21:22:27.228145
stage_1,pipeline_36,done_time,2017-08-30 21:22:27.228228
stage_1,pipeline_37,start_time,2017-08-30 21:12:18.988124
stage_1,pipeline_37,wait_time,2017-08-30 21:12:19.032913
stage_1,pipeline_37,res_time,2017-08-30 21:22:23.037174
stage_1,pipeline_37,done_time,2017-08-30 21:22:23.037260
stage_1,pipeline_38,start_time,2017-08-30 21:12:18.988669
stage_1,pipeline_38,wait_time,2017-08-30 21:12:19.032915
stage_1,pipeline_38,res_time,2017-08-30 21:22:50.773803
stage_1,pipeline_38,done_time,2017-08-30 21:22:50.773877
stage_1,pipeline_39,start_time,2017-08-30 21:12:18.989210
stage_1,pipeline_39,wait_time,2017-08-30 21:12:19.032917
stage_1,pipeline_39,res_time,2017-08-30 21:22:27.940985
stage_1,pipeline_39,done_time,2017-08-30 21:22:27.941061
stage_1,pipeline_40,start_time,2017-08-30 21:12:18.989730
stage_1,pipeline_40,wait_time,2017-08-30 21:12:19.032919
stage_1,pipeline_40,res_time,2017-08-30 21:22:30.782570
stage_1,pipeline_40,done_time,2017-08-30 21:22:30.782652
stage_1,pipeline_41,start_time,2017-08-30 21:12:18.990246
stage_1,pipeline_41,wait_time,2017-08-30 21:12:19.032921
stage_1,pipeline_41,res_time,2017-08-30 21:22:52.201352
stage_1,pipeline_41,done_time,2017-08-30 21:22:52.201436
stage_1,pipeline_42,start_time,2017-08-30 21:12:18.990764
stage_1,pipeline_42,wait_time,2017-08-30 21:12:19.032923
stage_1,pipeline_42,res_time,2017-08-30 21:23:11.805140
