uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000021, stage_1, 1502734584.09, 1502734587.77, 1502734587.77, 1502734596.84, 1502734596.84, 1502734597.59, 1502734597.59,1502734599.05, 1502734617.78, 1502734617.8, 1502734617.8, 1502734618.94, 1502734619.04
unit.000022, stage_1, 1502734584.09, 1502734584.92, 1502734584.92, 1502734596.69, 1502734596.7, 1502734597.44, 1502734597.44,1502734598.06, 1502734611.54, 1502734611.55, 1502734611.56, 1502734612.53, 1502734612.64
unit.000023, stage_1, 1502734584.09, 1502734585.12, 1502734585.12, 1502734596.7, 1502734596.7, 1502734597.44, 1502734597.45,1502734598.1, 1502734609.73, 1502734609.75, 1502734609.76, 1502734611.4, 1502734611.5
unit.000024, stage_1, 1502734584.09, 1502734585.32, 1502734585.32, 1502734596.71, 1502734596.72, 1502734597.46, 1502734597.46,1502734598.19, 1502734611.54, 1502734611.57, 1502734611.58, 1502734612.74, 1502734612.84
unit.000025, stage_1, 1502734584.09, 1502734585.54, 1502734585.54, 1502734596.73, 1502734596.73, 1502734597.47, 1502734597.48,1502734598.27, 1502734610.83, 1502734610.85, 1502734610.85, 1502734612.94, 1502734613.04
unit.000026, stage_1, 1502734584.09, 1502734585.74, 1502734585.74, 1502734596.75, 1502734596.75, 1502734597.48, 1502734597.49,1502734598.36, 1502734611.57, 1502734611.61, 1502734611.62, 1502734613.14, 1502734613.25
unit.000027, stage_1, 1502734584.09, 1502734585.14, 1502734585.14, 1502734596.71, 1502734596.71, 1502734597.45, 1502734597.45,1502734598.14, 1502734611.56, 1502734611.61, 1502734611.61, 1502734612.7, 1502734612.8
unit.000028, stage_1, 1502734584.09, 1502734586.34, 1502734586.34, 1502734596.77, 1502734596.77, 1502734597.51, 1502734597.51,1502734598.49, 1502734631.46, 1502734631.46, 1502734631.47, 1502734632.68, 1502734632.79
unit.000029, stage_1, 1502734584.09, 1502734586.54, 1502734586.54, 1502734596.78, 1502734596.78, 1502734597.52, 1502734597.52,1502734598.58, 1502734635.38, 1502734635.39, 1502734635.39, 1502734636.81, 1502734636.91
unit.000030, stage_1, 1502734584.09, 1502734586.75, 1502734586.75, 1502734596.79, 1502734596.79, 1502734597.53, 1502734597.54,1502734598.68, 1502734611.56, 1502734611.6, 1502734611.6, 1502734613.35, 1502734613.45
unit.000031, stage_1, 1502734584.09, 1502734586.96, 1502734586.96, 1502734596.81, 1502734596.81, 1502734597.55, 1502734597.56,1502734598.82, 1502734617.79, 1502734617.81, 1502734617.81, 1502734618.78, 1502734618.88
unit.000032, stage_2, 1502734612.04, 1502734613.51, 1502734613.51, 1502734613.83, 1502734613.85, 1502734613.86, 1502734613.86,1502734613.87, 1502734622.72, 1502734622.73, 1502734622.74, 1502734623.75, 1502734623.86
unit.000033, stage_2, 1502734615.95, 1502734616.83, 1502734616.83, 1502734617.14, 1502734617.14, 1502734617.15, 1502734617.15,1502734617.21, 1502734627.43, 1502734627.44, 1502734627.44, 1502734628.61, 1502734628.71
unit.000034, stage_2, 1502734616.57, 1502734617.02, 1502734617.02, 1502734617.36, 1502734617.36, 1502734617.36, 1502734617.37,1502734617.37, 1502734627.44, 1502734627.45, 1502734627.46, 1502734628.77, 1502734628.87
unit.000035, stage_2, 1502734617.18, 1502734618.13, 1502734618.13, 1502734618.46, 1502734618.46, 1502734618.46, 1502734618.47,1502734618.51, 1502734632.36, 1502734632.37, 1502734632.37, 1502734633.09, 1502734633.19
unit.000036, stage_2, 1502734617.79, 1502734618.33, 1502734618.33, 1502734618.54, 1502734618.54, 1502734618.55, 1502734618.55,1502734618.6, 1502734627.43, 1502734627.45, 1502734627.45, 1502734628.81, 1502734628.92
unit.000037, stage_2, 1502734618.4, 1502734619.44, 1502734619.44, 1502734619.68, 1502734619.69, 1502734619.69, 1502734619.69,1502734619.75, 1502734628.64, 1502734628.64, 1502734628.65, 1502734628.97, 1502734629.08
unit.000038, stage_2, 1502734619.01, 1502734619.63, 1502734619.63, 1502734619.85, 1502734619.85, 1502734619.85, 1502734619.86,1502734619.86, 1502734629.95, 1502734629.98, 1502734629.98, 1502734631.42, 1502734631.53
unit.000039, stage_2, 1502734619.62, 1502734620.75, 1502734620.75, 1502734620.99, 1502734621.0, 1502734621.0, 1502734621.0,1502734621.01, 1502734629.14, 1502734629.15, 1502734629.15, 1502734630.12, 1502734630.22
unit.000040, stage_2, 1502734620.23, 1502734620.94, 1502734620.94, 1502734621.16, 1502734621.16, 1502734621.16, 1502734621.17,1502734621.17, 1502734629.15, 1502734629.16, 1502734629.16, 1502734630.28, 1502734630.38
unit.000041, stage_2, 1502734620.84, 1502734622.05, 1502734622.05, 1502734622.3, 1502734622.3, 1502734622.31, 1502734622.31,1502734622.31, 1502734631.46, 1502734631.47, 1502734631.47, 1502734632.89, 1502734632.99
unit.000042, stage_2, 1502734624.76, 1502734625.55, 1502734625.55, 1502734625.78, 1502734625.81, 1502734625.81, 1502734625.82,1502734625.82, 1502734634.78, 1502734634.78, 1502734634.79, 1502734635.54, 1502734635.64
unit.000043, stage_2, 1502734625.37, 1502734626.66, 1502734626.66, 1502734626.93, 1502734626.93, 1502734626.93, 1502734626.94,1502734626.94, 1502734639.2, 1502734639.23, 1502734639.23, 1502734640.52, 1502734640.62
unit.000044, stage_2, 1502734625.99, 1502734626.86, 1502734626.86, 1502734627.09, 1502734627.09, 1502734627.1, 1502734627.1,1502734627.11, 1502734645.44, 1502734645.45, 1502734645.46, 1502734647.05, 1502734647.15
unit.000045, stage_2, 1502734626.6, 1502734627.06, 1502734627.06, 1502734627.38, 1502734627.38, 1502734627.39, 1502734627.39,1502734627.39, 1502734633.47, 1502734633.48, 1502734633.48, 1502734634.39, 1502734634.5
unit.000046, stage_2, 1502734627.21, 1502734627.97, 1502734627.97, 1502734628.28, 1502734628.28, 1502734628.29, 1502734628.29,1502734628.29, 1502734634.78, 1502734634.79, 1502734634.79, 1502734635.14, 1502734635.24
unit.000047, stage_2, 1502734627.83, 1502734628.36, 1502734628.36, 1502734628.57, 1502734628.57, 1502734628.57, 1502734628.58,1502734628.58, 1502734635.28, 1502734635.29, 1502734635.29, 1502734636.84, 1502734636.94
unit.000048, stage_2, 1502734628.44, 1502734629.27, 1502734629.27, 1502734629.67, 1502734629.68, 1502734629.68, 1502734629.68,1502734629.72, 1502734637.09, 1502734637.1, 1502734637.1, 1502734638.12, 1502734638.22
unit.000050, stage_2, 1502734629.67, 1502734630.77, 1502734630.77, 1502734631.02, 1502734631.02, 1502734631.03, 1502734631.04,1502734631.04, 1502734645.45, 1502734645.47, 1502734645.47, 1502734647.09, 1502734647.19
unit.000051, stage_2, 1502734630.3, 1502734630.78, 1502734630.78, 1502734631.03, 1502734631.03, 1502734631.04, 1502734631.05,1502734631.07, 1502734645.45, 1502734645.46, 1502734645.47, 1502734647.25, 1502734647.35
unit.000052, stage_2, 1502734630.91, 1502734632.08, 1502734632.08, 1502734632.31, 1502734632.31, 1502734632.32, 1502734632.32,1502734632.33, 1502734640.31, 1502734640.32, 1502734640.33, 1502734641.67, 1502734641.77
unit.000053, stage_2, 1502734631.52, 1502734632.09, 1502734632.09, 1502734632.31, 1502734632.32, 1502734632.33, 1502734632.33,1502734632.36, 1502734640.32, 1502734640.35, 1502734640.35, 1502734641.82, 1502734641.92
unit.000054, stage_2, 1502734632.13, 1502734633.39, 1502734633.39, 1502734633.7, 1502734633.7, 1502734633.71, 1502734633.72,1502734633.72, 1502734640.31, 1502734640.34, 1502734640.34, 1502734641.87, 1502734641.97
unit.000055, stage_2, 1502734632.74, 1502734633.39, 1502734633.39, 1502734633.71, 1502734633.71, 1502734633.72, 1502734633.73,1502734633.74, 1502734640.33, 1502734640.36, 1502734640.36, 1502734642.03, 1502734642.13
unit.000056, stage_2, 1502734633.36, 1502734634.69, 1502734634.69, 1502734634.96, 1502734634.96, 1502734634.97, 1502734634.98,1502734634.98, 1502734644.73, 1502734644.74, 1502734644.75, 1502734645.53, 1502734645.63
unit.000057, stage_2, 1502734633.96, 1502734634.7, 1502734634.7, 1502734634.97, 1502734634.97, 1502734634.98, 1502734634.99,1502734635.01, 1502734641.52, 1502734641.52, 1502734641.53, 1502734643.18, 1502734643.28
unit.000058, stage_2, 1502734634.57, 1502734636.0, 1502734636.0, 1502734636.25, 1502734636.25, 1502734636.26, 1502734636.27,1502734636.27, 1502734642.43, 1502734642.45, 1502734642.45, 1502734643.38, 1502734643.48
unit.000059, stage_2, 1502734635.19, 1502734636.0, 1502734636.0, 1502734636.26, 1502734636.26, 1502734636.27, 1502734636.28,1502734636.3, 1502734642.43, 1502734642.44, 1502734642.44, 1502734643.58, 1502734643.68
unit.000060, stage_2, 1502734635.8, 1502734636.21, 1502734636.21, 1502734636.54, 1502734636.54, 1502734636.54, 1502734636.55,1502734636.55, 1502734644.74, 1502734644.75, 1502734644.76, 1502734645.74, 1502734645.84
unit.000062, stage_2, 1502734640.42, 1502734641.91, 1502734641.91, 1502734642.13, 1502734642.13, 1502734642.14, 1502734642.15,1502734642.16, 1502734648.26, 1502734648.28, 1502734648.28, 1502734648.77, 1502734648.87
unit.000071, stage_2, 1502734645.96, 1502734647.14, 1502734647.14, 1502734647.4, 1502734647.4, 1502734647.4, 1502734647.41,1502734647.41, 1502734654.31, 1502734654.32, 1502734654.33, 1502734656.02, 1502734656.13
unit.000074, stage_2, 1502734647.81, 1502734648.63, 1502734648.63, 1502734648.87, 1502734648.87, 1502734648.88, 1502734648.88,1502734648.88, 1502734656.8, 1502734656.8, 1502734656.81, 1502734657.5, 1502734657.6
unit.000079, stage_2, 1502734650.88, 1502734651.44, 1502734651.44, 1502734651.65, 1502734651.66, 1502734651.66, 1502734651.66,1502734651.67, 1502734658.81, 1502734658.82, 1502734658.83, 1502734660.12, 1502734660.22
unit.000049, stage_3, 1502734629.05, 1502734629.48, 1502734629.48, 1502734629.76, 1502734629.76, 1502734629.76, 1502734629.77,1502734629.77, 1502734637.1, 1502734637.11, 1502734637.11, 1502734638.15, 1502734638.25
unit.000061, stage_3, 1502734639.81, 1502734640.6, 1502734640.6, 1502734640.94, 1502734640.95, 1502734640.95, 1502734640.95,1502734640.99, 1502734648.25, 1502734648.26, 1502734648.27, 1502734648.56, 1502734648.67
unit.000063, stage_3, 1502734641.03, 1502734641.92, 1502734641.92, 1502734642.14, 1502734642.14, 1502734642.15, 1502734642.15,1502734642.18, 1502734648.25, 1502734648.27, 1502734648.27, 1502734648.97, 1502734649.07
unit.000064, stage_3, 1502734641.64, 1502734642.11, 1502734642.11, 1502734642.42, 1502734642.42, 1502734642.45, 1502734642.46,1502734642.46, 1502734649.57, 1502734649.58, 1502734649.59, 1502734650.6, 1502734650.7
unit.000065, stage_3, 1502734642.25, 1502734643.22, 1502734643.22, 1502734643.52, 1502734643.53, 1502734643.54, 1502734643.54,1502734643.58, 1502734649.58, 1502734649.6, 1502734649.6, 1502734650.8, 1502734650.9
unit.000066, stage_3, 1502734642.89, 1502734643.42, 1502734643.42, 1502734643.73, 1502734643.73, 1502734643.74, 1502734643.74,1502734643.75, 1502734649.57, 1502734649.59, 1502734649.59, 1502734651.0, 1502734651.11
unit.000067, stage_3, 1502734643.5, 1502734644.53, 1502734644.53, 1502734644.83, 1502734644.84, 1502734644.84, 1502734644.85,1502734644.88, 1502734650.57, 1502734650.6, 1502734650.6, 1502734652.31, 1502734652.42
unit.000068, stage_3, 1502734644.12, 1502734644.72, 1502734644.72, 1502734645.04, 1502734645.04, 1502734645.04, 1502734645.05,1502734645.05, 1502734651.67, 1502734651.68, 1502734651.68, 1502734653.58, 1502734653.68
unit.000069, stage_3, 1502734644.74, 1502734645.83, 1502734645.83, 1502734646.14, 1502734646.14, 1502734646.14, 1502734646.15,1502734646.19, 1502734654.28, 1502734654.31, 1502734654.32, 1502734655.82, 1502734655.92
unit.000070, stage_3, 1502734645.35, 1502734646.02, 1502734646.02, 1502734646.24, 1502734646.25, 1502734646.25, 1502734646.25,1502734646.26, 1502734654.31, 1502734654.33, 1502734654.33, 1502734656.0, 1502734656.1
unit.000072, stage_3, 1502734646.58, 1502734647.32, 1502734647.32, 1502734647.56, 1502734647.57, 1502734647.57, 1502734647.57,1502734647.58, 1502734655.49, 1502734655.49, 1502734655.49, 1502734657.3, 1502734657.4
unit.000073, stage_3, 1502734647.19, 1502734648.44, 1502734648.44, 1502734648.71, 1502734648.71, 1502734648.72, 1502734648.72,1502734648.73, 1502734660.42, 1502734660.42, 1502734660.43, 1502734661.25, 1502734661.35
unit.000075, stage_3, 1502734648.43, 1502734649.74, 1502734649.74, 1502734650.01, 1502734650.02, 1502734650.02, 1502734650.02,1502734650.03, 1502734656.4, 1502734656.4, 1502734656.41, 1502734657.71, 1502734657.81
unit.000076, stage_3, 1502734649.04, 1502734649.93, 1502734649.93, 1502734650.18, 1502734650.18, 1502734650.19, 1502734650.19,1502734650.19, 1502734657.9, 1502734657.91, 1502734657.92, 1502734658.43, 1502734658.54
unit.000078, stage_3, 1502734650.27, 1502734651.04, 1502734651.04, 1502734651.45, 1502734651.45, 1502734651.45, 1502734651.46,1502734651.5, 1502734658.81, 1502734658.82, 1502734658.82, 1502734659.94, 1502734660.04
unit.000080, stage_3, 1502734654.99, 1502734655.66, 1502734655.66, 1502734655.88, 1502734655.88, 1502734655.88, 1502734655.89,1502734655.89, 1502734662.53, 1502734662.63, 1502734662.63, 1502734663.62, 1502734663.72
unit.000081, stage_3, 1502734655.61, 1502734656.05, 1502734656.05, 1502734656.29, 1502734656.3, 1502734656.3, 1502734656.31,1502734656.31, 1502734663.83, 1502734663.84, 1502734663.85, 1502734664.76, 1502734664.87
unit.000082, stage_3, 1502734656.22, 1502734656.96, 1502734656.96, 1502734657.19, 1502734657.19, 1502734657.2, 1502734657.2,1502734657.2, 1502734663.84, 1502734663.85, 1502734663.86, 1502734664.93, 1502734665.03
unit.000083, stage_3, 1502734656.84, 1502734657.35, 1502734657.35, 1502734657.6, 1502734657.6, 1502734657.61, 1502734657.61,1502734657.61, 1502734664.04, 1502734664.04, 1502734664.05, 1502734664.97, 1502734665.07
unit.000084, stage_3, 1502734657.44, 1502734658.27, 1502734658.27, 1502734658.5, 1502734658.5, 1502734658.5, 1502734658.52,1502734658.52, 1502734664.54, 1502734664.55, 1502734664.55, 1502734665.13, 1502734665.24
unit.000085, stage_3, 1502734658.05, 1502734658.47, 1502734658.47, 1502734658.78, 1502734658.79, 1502734658.79, 1502734658.8,1502734658.8, 1502734665.75, 1502734665.75, 1502734665.75, 1502734667.38, 1502734667.49
unit.000087, stage_3, 1502734659.28, 1502734659.78, 1502734659.78, 1502734660.06, 1502734660.07, 1502734660.07, 1502734660.08,1502734660.1, 1502734666.25, 1502734666.25, 1502734666.26, 1502734667.54, 1502734667.65
unit.000088, stage_3, 1502734659.89, 1502734661.06, 1502734661.06, 1502734661.32, 1502734661.32, 1502734661.33, 1502734661.34,1502734661.34, 1502734667.56, 1502734667.56, 1502734667.57, 1502734667.95, 1502734668.05
unit.000090, stage_3, 1502734661.11, 1502734662.37, 1502734662.37, 1502734662.59, 1502734662.59, 1502734662.6, 1502734662.61,1502734662.62, 1502734668.56, 1502734668.57, 1502734668.57, 1502734668.69, 1502734668.79
unit.000092, stage_3, 1502734662.33, 1502734663.68, 1502734663.68, 1502734663.98, 1502734663.98, 1502734663.99, 1502734664.0,1502734664.01, 1502734674.09, 1502734674.19, 1502734674.19, 1502734675.22, 1502734675.32
unit.000096, stage_3, 1502734664.77, 1502734665.19, 1502734665.19, 1502734665.41, 1502734665.41, 1502734665.41, 1502734665.42,1502734665.42, 1502734672.58, 1502734672.6, 1502734672.6, 1502734673.91, 1502734674.01
unit.000097, stage_3, 1502734665.38, 1502734666.3, 1502734666.3, 1502734666.57, 1502734666.58, 1502734666.58, 1502734666.58,1502734666.59, 1502734674.79, 1502734674.8, 1502734674.8, 1502734676.47, 1502734676.58
unit.000098, stage_3, 1502734665.99, 1502734666.49, 1502734666.49, 1502734666.74, 1502734666.74, 1502734666.75, 1502734666.75,1502734666.76, 1502734673.08, 1502734673.09, 1502734673.09, 1502734674.06, 1502734674.16
unit.000099, stage_3, 1502734666.59, 1502734667.6, 1502734667.6, 1502734667.88, 1502734667.89, 1502734667.89, 1502734667.89,1502734667.9, 1502734675.6, 1502734675.6, 1502734675.61, 1502734676.53, 1502734676.63
unit.000115, stage_3, 1502734680.05, 1502734681.4, 1502734681.4, 1502734681.65, 1502734681.68, 1502734681.68, 1502734681.68,1502734681.69, 1502734694.89, 1502734695.46, 1502734695.7, 1502734697.11, 1502734697.21
unit.000118, stage_3, 1502734681.88, 1502734682.7, 1502734682.7, 1502734683.09, 1502734683.1, 1502734683.1, 1502734683.1,1502734683.14, 1502734695.09, 1502734695.7, 1502734695.84, 1502734697.24, 1502734697.34
unit.000123, stage_3, 1502734684.92, 1502734685.52, 1502734685.52, 1502734685.86, 1502734686.01, 1502734686.01, 1502734686.02,1502734686.02, 1502734699.17, 1502734699.18, 1502734699.19, 1502734699.93, 1502734700.03
unit.000077, stage_4, 1502734649.65, 1502734650.13, 1502734650.13, 1502734650.34, 1502734650.35, 1502734650.35, 1502734650.35,1502734650.36, 1502734657.91, 1502734657.92, 1502734657.92, 1502734658.64, 1502734658.74
unit.000086, stage_4, 1502734658.66, 1502734659.76, 1502734659.76, 1502734660.05, 1502734660.06, 1502734660.06, 1502734660.07,1502734660.08, 1502734667.05, 1502734667.06, 1502734667.06, 1502734667.75, 1502734667.85
unit.000089, stage_4, 1502734660.5, 1502734661.09, 1502734661.09, 1502734661.33, 1502734661.33, 1502734661.34, 1502734661.35,1502734661.37, 1502734669.57, 1502734669.57, 1502734669.58, 1502734670.2, 1502734670.3
unit.000091, stage_4, 1502734661.73, 1502734662.39, 1502734662.39, 1502734662.6, 1502734662.61, 1502734662.62, 1502734662.62,1502734662.64, 1502734668.57, 1502734668.58, 1502734668.58, 1502734668.89, 1502734668.99
unit.000093, stage_4, 1502734662.95, 1502734663.69, 1502734663.69, 1502734663.99, 1502734663.99, 1502734664.0, 1502734664.01,1502734664.03, 1502734671.27, 1502734671.3, 1502734671.3, 1502734672.56, 1502734672.66
unit.000094, stage_4, 1502734663.55, 1502734664.98, 1502734664.98, 1502734665.24, 1502734665.24, 1502734665.25, 1502734665.26,1502734665.27, 1502734672.58, 1502734672.59, 1502734672.59, 1502734673.71, 1502734673.81
unit.000095, stage_4, 1502734664.16, 1502734664.99, 1502734664.99, 1502734665.25, 1502734665.26, 1502734665.26, 1502734665.27,1502734665.29, 1502734672.59, 1502734672.61, 1502734672.61, 1502734673.86, 1502734673.96
unit.000100, stage_4, 1502734667.2, 1502734667.8, 1502734667.8, 1502734668.05, 1502734668.05, 1502734668.06, 1502734668.06,1502734668.07, 1502734676.7, 1502734676.7, 1502734676.71, 1502734677.78, 1502734677.89
unit.000101, stage_4, 1502734671.42, 1502734672.22, 1502734672.22, 1502734672.5, 1502734672.5, 1502734672.5, 1502734672.51,1502734672.51, 1502734678.41, 1502734678.41, 1502734678.42, 1502734678.93, 1502734679.03
unit.000102, stage_4, 1502734672.04, 1502734673.51, 1502734673.51, 1502734673.76, 1502734673.77, 1502734673.77, 1502734673.78,1502734673.79, 1502734680.22, 1502734680.22, 1502734680.23, 1502734681.29, 1502734681.4
unit.000103, stage_4, 1502734672.65, 1502734673.54, 1502734673.54, 1502734673.77, 1502734673.78, 1502734673.78, 1502734673.79,1502734673.81, 1502734680.23, 1502734680.24, 1502734680.25, 1502734681.34, 1502734681.44
unit.000104, stage_4, 1502734673.27, 1502734673.72, 1502734673.72, 1502734673.93, 1502734673.93, 1502734673.94, 1502734673.94,1502734673.94, 1502734680.22, 1502734680.23, 1502734680.24, 1502734681.5, 1502734681.6
unit.000105, stage_4, 1502734673.88, 1502734674.85, 1502734674.85, 1502734675.07, 1502734675.08, 1502734675.08, 1502734675.08,1502734675.09, 1502734685.54, 1502734685.55, 1502734685.56, 1502734685.95, 1502734686.05
unit.000107, stage_4, 1502734675.1, 1502734676.15, 1502734676.15, 1502734676.4, 1502734676.41, 1502734676.41, 1502734676.41,1502734676.42, 1502734685.54, 1502734685.56, 1502734685.56, 1502734686.15, 1502734686.25
unit.000108, stage_4, 1502734675.71, 1502734676.32, 1502734676.32, 1502734676.57, 1502734676.57, 1502734676.58, 1502734676.58,1502734676.58, 1502734685.44, 1502734685.44, 1502734685.45, 1502734686.32, 1502734686.42
unit.000110, stage_4, 1502734676.94, 1502734677.62, 1502734677.62, 1502734677.88, 1502734677.88, 1502734677.89, 1502734677.89,1502734677.89, 1502734692.07, 1502734692.08, 1502734692.08, 1502734693.13, 1502734693.23
unit.000111, stage_4, 1502734677.56, 1502734678.79, 1502734678.79, 1502734679.03, 1502734679.03, 1502734679.04, 1502734679.04,1502734679.04, 1502734693.48, 1502734693.57, 1502734693.67, 1502734695.4, 1502734695.5
unit.000113, stage_4, 1502734678.83, 1502734680.09, 1502734680.09, 1502734680.34, 1502734680.34, 1502734680.35, 1502734680.35,1502734680.35, 1502734693.38, 1502734693.38, 1502734693.57, 1502734695.6, 1502734695.7
unit.000114, stage_4, 1502734679.44, 1502734680.23, 1502734680.23, 1502734680.51, 1502734680.51, 1502734680.51, 1502734680.52,1502734680.52, 1502734694.79, 1502734695.24, 1502734695.46, 1502734695.73, 1502734695.83
unit.000116, stage_4, 1502734680.67, 1502734681.53, 1502734681.53, 1502734681.82, 1502734681.82, 1502734681.82, 1502734681.83,1502734681.83, 1502734693.48, 1502734693.67, 1502734693.75, 1502734695.8, 1502734695.9
unit.000119, stage_4, 1502734682.49, 1502734682.91, 1502734682.91, 1502734683.17, 1502734683.17, 1502734683.17, 1502734683.18,1502734683.18, 1502734696.95, 1502734697.05, 1502734697.1, 1502734698.55, 1502734698.65
unit.000120, stage_4, 1502734683.1, 1502734684.14, 1502734684.14, 1502734684.43, 1502734684.44, 1502734684.44, 1502734684.45,1502734684.46, 1502734695.1, 1502734695.84, 1502734695.94, 1502734697.31, 1502734697.42
unit.000121, stage_4, 1502734683.7, 1502734684.21, 1502734684.21, 1502734684.44, 1502734684.45, 1502734684.45, 1502734684.46,1502734684.48, 1502734697.65, 1502734697.65, 1502734697.67, 1502734698.62, 1502734698.72
unit.000122, stage_4, 1502734684.32, 1502734685.44, 1502734685.44, 1502734685.7, 1502734685.7, 1502734685.71, 1502734685.71,1502734685.71, 1502734699.17, 1502734699.18, 1502734699.18, 1502734699.86, 1502734699.96
