uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000011, stage_1, 1502732373.83, 1502732375.29, 1502732375.29, 1502732380.63, 1502732380.63, 1502732380.86, 1502732380.86,1502732381.2, 1502732396.13, 1502732396.13, 1502732396.14, 1502732396.95, 1502732397.07
unit.000012, stage_1, 1502732373.83, 1502732375.88, 1502732375.88, 1502732380.65, 1502732380.65, 1502732380.88, 1502732380.88,1502732381.33, 1502732392.24, 1502732392.8, 1502732392.81, 1502732394.55, 1502732394.65
unit.000013, stage_1, 1502732373.83, 1502732375.27, 1502732375.27, 1502732380.62, 1502732380.63, 1502732380.85, 1502732380.86,1502732381.15, 1502732392.32, 1502732392.82, 1502732392.83, 1502732394.35, 1502732394.45
unit.000014, stage_1, 1502732373.83, 1502732375.48, 1502732375.48, 1502732380.64, 1502732380.64, 1502732380.86, 1502732380.87,1502732381.24, 1502732392.92, 1502732392.93, 1502732392.93, 1502732394.37, 1502732394.47
unit.000015, stage_1, 1502732373.83, 1502732375.07, 1502732375.07, 1502732380.61, 1502732380.61, 1502732380.84, 1502732380.84,1502732381.07, 1502732392.21, 1502732392.79, 1502732392.8, 1502732394.15, 1502732394.25
unit.000016, stage_2, 1502732394.79, 1502732395.44, 1502732395.44, 1502732395.76, 1502732395.77, 1502732395.77, 1502732395.78,1502732395.78, 1502732461.3, 1502732461.31, 1502732461.31, 1502732461.85, 1502732461.95
unit.000017, stage_2, 1502732395.41, 1502732396.59, 1502732396.59, 1502732396.9, 1502732396.91, 1502732396.91, 1502732396.92,1502732396.92, 1502732402.96, 1502732402.98, 1502732402.98, 1502732404.22, 1502732404.32
unit.000018, stage_2, 1502732396.03, 1502732396.74, 1502732396.74, 1502732397.07, 1502732397.08, 1502732397.08, 1502732397.08,1502732397.09, 1502732407.48, 1502732407.48, 1502732407.48, 1502732407.74, 1502732407.84
unit.000019, stage_2, 1502732396.65, 1502732397.9, 1502732397.9, 1502732398.21, 1502732398.22, 1502732398.22, 1502732398.22,1502732398.23, 1502732405.27, 1502732405.27, 1502732405.27, 1502732405.7, 1502732405.81
unit.000020, stage_2, 1502732400.47, 1502732401.37, 1502732401.37, 1502732401.7, 1502732401.7, 1502732401.71, 1502732401.71,1502732401.71, 1502732422.94, 1502732422.95, 1502732422.95, 1502732423.33, 1502732423.43
unit.000021, stage_2, 1502732401.09, 1502732401.57, 1502732401.57, 1502732401.87, 1502732401.87, 1502732401.87, 1502732401.88,1502732401.88, 1502732422.94, 1502732422.96, 1502732422.96, 1502732423.47, 1502732423.57
unit.000022, stage_2, 1502732401.71, 1502732402.51, 1502732402.51, 1502732402.76, 1502732402.77, 1502732402.77, 1502732402.77,1502732402.78, 1502732409.78, 1502732409.79, 1502732409.79, 1502732410.32, 1502732410.42
unit.000023, stage_2, 1502732402.32, 1502732402.88, 1502732402.88, 1502732403.17, 1502732403.18, 1502732403.18, 1502732403.18,1502732403.19, 1502732409.89, 1502732409.89, 1502732409.9, 1502732410.16, 1502732410.27
unit.000024, stage_2, 1502732402.93, 1502732403.82, 1502732403.82, 1502732404.07, 1502732404.08, 1502732404.08, 1502732404.08,1502732404.09, 1502732414.3, 1502732414.33, 1502732414.33, 1502732416.09, 1502732416.19
unit.000025, stage_2, 1502732403.55, 1502732404.03, 1502732404.03, 1502732404.24, 1502732404.24, 1502732404.24, 1502732404.25,1502732404.25, 1502732414.91, 1502732414.91, 1502732414.91, 1502732416.24, 1502732416.34
unit.000026, stage_2, 1502732404.17, 1502732405.29, 1502732405.29, 1502732405.62, 1502732405.63, 1502732405.63, 1502732405.63,1502732405.64, 1502732435.09, 1502732435.12, 1502732435.12, 1502732436.63, 1502732436.74
unit.000029, stage_2, 1502732409.31, 1502732409.96, 1502732409.96, 1502732410.23, 1502732410.24, 1502732410.25, 1502732410.25,1502732410.27, 1502732423.65, 1502732423.66, 1502732423.66, 1502732424.63, 1502732424.74
unit.000030, stage_2, 1502732409.93, 1502732411.21, 1502732411.21, 1502732411.49, 1502732411.49, 1502732411.5, 1502732411.51,1502732411.51, 1502732419.83, 1502732419.86, 1502732419.86, 1502732420.92, 1502732421.02
unit.000031, stage_2, 1502732410.54, 1502732411.27, 1502732411.27, 1502732411.5, 1502732411.5, 1502732411.51, 1502732411.52,1502732411.54, 1502732419.85, 1502732419.87, 1502732419.87, 1502732421.05, 1502732421.16
unit.000034, stage_2, 1502732415.72, 1502732417.14, 1502732417.14, 1502732417.36, 1502732417.37, 1502732417.39, 1502732417.4,1502732417.4, 1502732428.26, 1502732428.27, 1502732428.27, 1502732429.26, 1502732429.36
unit.000036, stage_2, 1502732416.95, 1502732417.4, 1502732417.4, 1502732417.69, 1502732417.7, 1502732417.7, 1502732417.7,1502732417.71, 1502732431.28, 1502732431.28, 1502732431.29, 1502732431.87, 1502732431.97
unit.000027, stage_3, 1502732408.08, 1502732408.65, 1502732408.65, 1502732408.96, 1502732408.99, 1502732408.99, 1502732408.99,1502732409.0, 1502732417.52, 1502732417.53, 1502732417.53, 1502732418.64, 1502732418.75
unit.000028, stage_3, 1502732408.7, 1502732409.9, 1502732409.9, 1502732410.23, 1502732410.23, 1502732410.24, 1502732410.24,1502732410.25, 1502732416.41, 1502732416.42, 1502732416.42, 1502732417.4, 1502732417.51
unit.000032, stage_3, 1502732414.48, 1502732415.84, 1502732415.84, 1502732416.05, 1502732416.06, 1502732416.06, 1502732416.07,1502732416.07, 1502732423.65, 1502732423.65, 1502732423.66, 1502732424.78, 1502732424.88
unit.000033, stage_3, 1502732415.09, 1502732415.88, 1502732415.88, 1502732416.22, 1502732416.22, 1502732416.23, 1502732416.23,1502732416.24, 1502732427.46, 1502732427.48, 1502732427.49, 1502732429.4, 1502732429.5
unit.000035, stage_3, 1502732416.33, 1502732417.19, 1502732417.19, 1502732417.54, 1502732417.54, 1502732417.54, 1502732417.55,1502732417.55, 1502732439.91, 1502732439.92, 1502732439.92, 1502732440.21, 1502732440.31
unit.000037, stage_3, 1502732420.89, 1502732421.76, 1502732421.76, 1502732422.1, 1502732422.12, 1502732422.13, 1502732422.13,1502732422.15, 1502732432.18, 1502732432.19, 1502732432.19, 1502732433.12, 1502732433.22
unit.000038, stage_3, 1502732421.51, 1502732421.96, 1502732421.96, 1502732422.2, 1502732422.2, 1502732422.2, 1502732422.21,1502732422.21, 1502732435.5, 1502732435.5, 1502732435.5, 1502732436.49, 1502732436.59
unit.000041, stage_3, 1502732426.68, 1502732427.72, 1502732427.72, 1502732427.94, 1502732427.95, 1502732427.95, 1502732427.95,1502732427.96, 1502732442.93, 1502732442.93, 1502732442.94, 1502732443.71, 1502732443.82
unit.000042, stage_3, 1502732427.29, 1502732427.89, 1502732427.89, 1502732428.11, 1502732428.11, 1502732428.12, 1502732428.12,1502732428.12, 1502732442.93, 1502732442.94, 1502732442.94, 1502732443.86, 1502732443.96
unit.000043, stage_3, 1502732427.91, 1502732429.2, 1502732429.2, 1502732429.42, 1502732429.42, 1502732429.42, 1502732429.43,1502732429.43, 1502732436.8, 1502732436.81, 1502732436.81, 1502732437.94, 1502732438.04
unit.000044, stage_3, 1502732428.53, 1502732429.02, 1502732429.02, 1502732429.25, 1502732429.25, 1502732429.26, 1502732429.26,1502732429.26, 1502732439.11, 1502732439.11, 1502732439.12, 1502732439.25, 1502732439.35
unit.000045, stage_3, 1502732429.15, 1502732430.5, 1502732430.5, 1502732430.75, 1502732430.75, 1502732430.76, 1502732430.76,1502732430.77, 1502732435.9, 1502732435.9, 1502732435.91, 1502732436.7, 1502732436.8
unit.000047, stage_3, 1502732433.71, 1502732435.12, 1502732435.12, 1502732435.36, 1502732435.36, 1502732435.36, 1502732435.37,1502732435.37, 1502732454.98, 1502732454.98, 1502732454.99, 1502732455.77, 1502732455.87
unit.000049, stage_3, 1502732434.94, 1502732436.25, 1502732436.25, 1502732436.5, 1502732436.5, 1502732436.51, 1502732436.51,1502732436.51, 1502732446.87, 1502732446.88, 1502732446.89, 1502732448.68, 1502732448.79
unit.000057, stage_3, 1502732443.31, 1502732443.86, 1502732443.86, 1502732444.07, 1502732444.08, 1502732444.08, 1502732444.09,1502732444.09, 1502732452.57, 1502732452.58, 1502732452.59, 1502732453.36, 1502732453.46
unit.000072, stage_3, 1502732466.24, 1502732467.35, 1502732467.35, 1502732467.64, 1502732467.67, 1502732467.67, 1502732467.68,1502732467.69, 1502732476.06, 1502732476.07, 1502732476.07, 1502732477.22, 1502732477.32
unit.000039, stage_4, 1502732422.13, 1502732423.11, 1502732423.11, 1502732423.34, 1502732423.34, 1502732423.34, 1502732423.35,1502732423.35, 1502732429.67, 1502732429.68, 1502732429.69, 1502732430.57, 1502732430.67
unit.000040, stage_4, 1502732422.75, 1502732423.27, 1502732423.27, 1502732423.5, 1502732423.51, 1502732423.51, 1502732423.51,1502732423.52, 1502732429.68, 1502732429.69, 1502732429.7, 1502732430.71, 1502732430.82
unit.000046, stage_4, 1502732429.77, 1502732430.33, 1502732430.33, 1502732430.59, 1502732430.59, 1502732430.59, 1502732430.6,1502732430.6, 1502732446.85, 1502732446.87, 1502732446.88, 1502732448.54, 1502732448.64
unit.000048, stage_4, 1502732434.32, 1502732434.94, 1502732434.94, 1502732435.19, 1502732435.19, 1502732435.2, 1502732435.2,1502732435.21, 1502732456.89, 1502732456.89, 1502732456.89, 1502732458.18, 1502732458.29
unit.000051, stage_4, 1502732436.18, 1502732436.63, 1502732436.63, 1502732436.95, 1502732436.96, 1502732436.96, 1502732436.96,1502732436.97, 1502732457.89, 1502732457.9, 1502732457.9, 1502732459.44, 1502732459.54
unit.000053, stage_4, 1502732440.83, 1502732441.24, 1502732441.24, 1502732441.46, 1502732441.48, 1502732441.49, 1502732441.49,1502732441.49, 1502732466.62, 1502732466.65, 1502732466.65, 1502732467.78, 1502732467.89
unit.000054, stage_4, 1502732441.45, 1502732442.18, 1502732442.18, 1502732442.56, 1502732442.56, 1502732442.57, 1502732442.57,1502732442.61, 1502732449.15, 1502732449.16, 1502732449.16, 1502732449.99, 1502732450.1
unit.000055, stage_4, 1502732442.07, 1502732442.55, 1502732442.55, 1502732442.77, 1502732442.77, 1502732442.77, 1502732442.78,1502732442.78, 1502732450.06, 1502732450.07, 1502732450.07, 1502732450.95, 1502732451.05
unit.000056, stage_4, 1502732442.69, 1502732443.49, 1502732443.49, 1502732443.87, 1502732443.87, 1502732443.88, 1502732443.88,1502732443.88, 1502732452.57, 1502732452.58, 1502732452.58, 1502732453.51, 1502732453.61
unit.000058, stage_4, 1502732443.93, 1502732444.79, 1502732444.79, 1502732445.18, 1502732445.18, 1502732445.18, 1502732445.19,1502732445.23, 1502732460.8, 1502732460.81, 1502732460.81, 1502732461.91, 1502732462.01
unit.000060, stage_4, 1502732448.57, 1502732449.41, 1502732449.41, 1502732449.7, 1502732449.71, 1502732449.71, 1502732449.71,1502732449.72, 1502732469.44, 1502732469.45, 1502732469.45, 1502732470.2, 1502732470.3
unit.000062, stage_4, 1502732449.8, 1502732450.88, 1502732450.88, 1502732451.15, 1502732451.16, 1502732451.16, 1502732451.17,1502732451.17, 1502732457.89, 1502732457.91, 1502732457.91, 1502732459.49, 1502732459.59
unit.000065, stage_4, 1502732455.07, 1502732455.53, 1502732455.53, 1502732455.81, 1502732455.81, 1502732455.81, 1502732455.82,1502732455.82, 1502732462.01, 1502732462.01, 1502732462.02, 1502732463.16, 1502732463.27
unit.000067, stage_4, 1502732459.7, 1502732460.15, 1502732460.15, 1502732460.42, 1502732460.45, 1502732460.45, 1502732460.46,1502732460.47, 1502732475.16, 1502732475.16, 1502732475.16, 1502732475.96, 1502732476.07
unit.000069, stage_4, 1502732460.94, 1502732461.46, 1502732461.46, 1502732461.69, 1502732461.7, 1502732461.71, 1502732461.71,1502732461.74, 1502732469.44, 1502732469.45, 1502732469.46, 1502732470.24, 1502732470.35
unit.000083, stage_4, 1502732479.94, 1502732480.55, 1502732480.55, 1502732480.74, 1502732480.75, 1502732480.76, 1502732480.77,1502732480.79, 1502732492.93, 1502732492.94, 1502732492.94, 1502732493.9, 1502732494.0
unit.000050, stage_5, 1502732435.56, 1502732436.42, 1502732436.42, 1502732436.66, 1502732436.67, 1502732436.67, 1502732436.68,1502732436.68, 1502732445.04, 1502732445.04, 1502732445.05, 1502732446.27, 1502732446.37
unit.000052, stage_5, 1502732436.79, 1502732437.56, 1502732437.56, 1502732437.85, 1502732437.85, 1502732437.86, 1502732437.86,1502732437.86, 1502732443.43, 1502732443.44, 1502732443.44, 1502732443.93, 1502732444.03
unit.000063, stage_5, 1502732453.82, 1502732454.41, 1502732454.41, 1502732454.62, 1502732454.65, 1502732454.65, 1502732454.66,1502732454.66, 1502732467.93, 1502732467.94, 1502732467.94, 1502732468.94, 1502732469.04
unit.000064, stage_5, 1502732454.44, 1502732455.33, 1502732455.33, 1502732455.72, 1502732455.73, 1502732455.73, 1502732455.74,1502732455.77, 1502732463.53, 1502732463.53, 1502732463.53, 1502732465.42, 1502732465.53
unit.000066, stage_5, 1502732455.68, 1502732456.82, 1502732456.82, 1502732457.07, 1502732457.12, 1502732457.12, 1502732457.12,1502732457.13, 1502732481.08, 1502732481.09, 1502732481.09, 1502732482.09, 1502732482.2
unit.000070, stage_5, 1502732461.57, 1502732462.73, 1502732462.73, 1502732462.95, 1502732462.96, 1502732462.96, 1502732462.97,1502732462.98, 1502732485.8, 1502732485.81, 1502732485.81, 1502732486.86, 1502732486.96
unit.000071, stage_5, 1502732462.19, 1502732462.76, 1502732462.76, 1502732462.96, 1502732462.97, 1502732462.97, 1502732462.98,1502732463.0, 1502732481.59, 1502732481.59, 1502732481.6, 1502732482.24, 1502732482.34
unit.000073, stage_5, 1502732466.85, 1502732467.38, 1502732467.38, 1502732467.67, 1502732467.68, 1502732467.69, 1502732467.7,1502732467.7, 1502732476.07, 1502732476.08, 1502732476.08, 1502732477.27, 1502732477.37
unit.000074, stage_5, 1502732467.47, 1502732468.66, 1502732468.66, 1502732468.91, 1502732468.91, 1502732468.92, 1502732468.93,1502732468.94, 1502732480.68, 1502732480.71, 1502732480.71, 1502732482.04, 1502732482.14
unit.000075, stage_5, 1502732468.08, 1502732468.69, 1502732468.69, 1502732468.92, 1502732468.92, 1502732468.93, 1502732468.94,1502732468.96, 1502732478.37, 1502732478.4, 1502732478.4, 1502732479.68, 1502732479.79
unit.000076, stage_5, 1502732468.7, 1502732470.01, 1502732470.01, 1502732470.34, 1502732470.35, 1502732470.35, 1502732470.35,1502732470.36, 1502732499.56, 1502732499.57, 1502732499.58, 1502732500.07, 1502732500.17
unit.000078, stage_5, 1502732473.35, 1502732474.58, 1502732474.58, 1502732474.85, 1502732474.87, 1502732474.88, 1502732474.88,1502732474.89, 1502732507.99, 1502732508.0, 1502732508.0, 1502732508.62, 1502732508.72
unit.000079, stage_5, 1502732473.97, 1502732474.62, 1502732474.62, 1502732474.87, 1502732474.88, 1502732474.89, 1502732474.9,1502732474.9, 1502732484.09, 1502732484.12, 1502732484.13, 1502732485.61, 1502732485.71
unit.000080, stage_5, 1502732474.69, 1502732475.88, 1502732475.88, 1502732476.11, 1502732476.12, 1502732476.12, 1502732476.13,1502732476.13, 1502732496.25, 1502732496.25, 1502732496.25, 1502732497.66, 1502732497.76
unit.000082, stage_5, 1502732479.33, 1502732480.5, 1502732480.5, 1502732480.74, 1502732480.74, 1502732480.75, 1502732480.75,1502732480.76, 1502732486.3, 1502732486.31, 1502732486.31, 1502732488.02, 1502732488.13
unit.000095, stage_5, 1502732497.6, 1502732498.31, 1502732498.31, 1502732498.6, 1502732498.62, 1502732498.63, 1502732498.63,1502732498.63, 1502732514.92, 1502732514.95, 1502732514.95, 1502732516.75, 1502732516.85
unit.000059, stage_6, 1502732447.95, 1502732448.48, 1502732448.48, 1502732448.8, 1502732448.81, 1502732448.81, 1502732448.82,1502732448.82, 1502732456.38, 1502732456.39, 1502732456.39, 1502732457.03, 1502732457.13
unit.000061, stage_6, 1502732449.18, 1502732449.61, 1502732449.61, 1502732449.87, 1502732449.87, 1502732449.88, 1502732449.89,1502732449.89, 1502732478.87, 1502732478.88, 1502732478.88, 1502732479.63, 1502732479.73
unit.000077, stage_6, 1502732469.32, 1502732469.97, 1502732469.97, 1502732470.18, 1502732470.18, 1502732470.18, 1502732470.19,1502732470.19, 1502732496.65, 1502732496.65, 1502732496.66, 1502732497.61, 1502732497.71
unit.000081, stage_6, 1502732475.31, 1502732475.94, 1502732475.94, 1502732476.28, 1502732476.28, 1502732476.28, 1502732476.29,1502732476.29, 1502732488.41, 1502732488.42, 1502732488.42, 1502732489.33, 1502732489.44
unit.000084, stage_6, 1502732480.56, 1502732481.81, 1502732481.81, 1502732482.13, 1502732482.13, 1502732482.13, 1502732482.14,1502732482.14, 1502732487.61, 1502732487.61, 1502732487.62, 1502732488.17, 1502732488.27
unit.000086, stage_6, 1502732485.2, 1502732486.47, 1502732486.47, 1502732486.74, 1502732486.75, 1502732486.76, 1502732486.77,1502732486.78, 1502732494.34, 1502732494.35, 1502732494.35, 1502732495.25, 1502732495.35
unit.000087, stage_6, 1502732485.82, 1502732486.42, 1502732486.42, 1502732486.74, 1502732486.74, 1502732486.75, 1502732486.76,1502732486.76, 1502732494.34, 1502732494.36, 1502732494.36, 1502732495.2, 1502732495.31
unit.000088, stage_6, 1502732486.44, 1502732487.73, 1502732487.73, 1502732488.0, 1502732488.01, 1502732488.01, 1502732488.02,1502732488.03, 1502732506.09, 1502732506.1, 1502732506.1, 1502732507.1, 1502732507.21
unit.000089, stage_6, 1502732487.07, 1502732487.78, 1502732487.78, 1502732488.01, 1502732488.01, 1502732488.02, 1502732488.03,1502732488.05, 1502732499.57, 1502732499.58, 1502732499.58, 1502732500.02, 1502732500.12
unit.000090, stage_6, 1502732491.1, 1502732492.35, 1502732492.35, 1502732492.6, 1502732492.62, 1502732492.63, 1502732492.63,1502732492.64, 1502732507.09, 1502732507.09, 1502732507.1, 1502732508.41, 1502732508.51
unit.000093, stage_6, 1502732492.95, 1502732493.7, 1502732493.7, 1502732494.0, 1502732494.01, 1502732494.01, 1502732494.02,1502732494.05, 1502732502.37, 1502732502.37, 1502732502.38, 1502732503.59, 1502732503.69
unit.000094, stage_6, 1502732493.57, 1502732494.97, 1502732494.97, 1502732495.25, 1502732495.25, 1502732495.26, 1502732495.26,1502732495.26, 1502732500.77, 1502732500.77, 1502732500.78, 1502732502.43, 1502732502.53
unit.000098, stage_6, 1502732502.96, 1502732504.2, 1502732504.2, 1502732504.47, 1502732504.5, 1502732504.5, 1502732504.51,1502732504.52, 1502732512.11, 1502732512.12, 1502732512.12, 1502732513.2, 1502732513.31
unit.000101, stage_6, 1502732504.82, 1502732505.51, 1502732505.51, 1502732505.74, 1502732505.74, 1502732505.75, 1502732505.75,1502732505.76, 1502732519.84, 1502732519.84, 1502732519.84, 1502732520.47, 1502732520.57
unit.000106, stage_6, 1502732511.65, 1502732512.73, 1502732512.73, 1502732512.97, 1502732512.97, 1502732512.97, 1502732512.98,1502732512.98, 1502732518.23, 1502732518.24, 1502732518.24, 1502732519.33, 1502732519.43
unit.000108, stage_6, 1502732520.32, 1502732521.77, 1502732521.77, 1502732522.08, 1502732522.1, 1502732522.11, 1502732522.12,1502732522.12, 1502732538.38, 1502732538.41, 1502732538.41, 1502732539.78, 1502732539.89
unit.000068, stage_7, 1502732460.32, 1502732461.43, 1502732461.43, 1502732461.69, 1502732461.69, 1502732461.7, 1502732461.7,1502732461.71, 1502732471.25, 1502732471.25, 1502732471.25, 1502732472.61, 1502732472.71
unit.000085, stage_7, 1502732484.59, 1502732485.16, 1502732485.16, 1502732485.47, 1502732485.47, 1502732485.48, 1502732485.48,1502732485.49, 1502732492.93, 1502732492.95, 1502732492.95, 1502732493.95, 1502732494.05
unit.000091, stage_7, 1502732491.72, 1502732492.39, 1502732492.39, 1502732492.62, 1502732492.63, 1502732492.64, 1502732492.65,1502732492.65, 1502732506.09, 1502732506.11, 1502732506.11, 1502732507.26, 1502732507.36
unit.000092, stage_7, 1502732492.34, 1502732493.66, 1502732493.66, 1502732493.99, 1502732494.0, 1502732494.0, 1502732494.01,1502732494.02, 1502732504.58, 1502732504.58, 1502732504.59, 1502732505.94, 1502732506.05
unit.000096, stage_7, 1502732498.21, 1502732499.59, 1502732499.59, 1502732499.87, 1502732499.88, 1502732499.89, 1502732499.9,1502732499.9, 1502732510.8, 1502732510.81, 1502732510.81, 1502732511.88, 1502732511.98
unit.000097, stage_7, 1502732498.83, 1502732499.61, 1502732499.61, 1502732499.88, 1502732499.89, 1502732499.9, 1502732499.91,1502732499.92, 1502732513.42, 1502732513.42, 1502732513.42, 1502732514.51, 1502732514.61
unit.000099, stage_7, 1502732503.58, 1502732504.23, 1502732504.23, 1502732504.5, 1502732504.51, 1502732504.51, 1502732504.52,1502732504.52, 1502732512.11, 1502732512.13, 1502732512.13, 1502732513.23, 1502732513.33
unit.000100, stage_7, 1502732504.2, 1502732505.53, 1502732505.53, 1502732505.74, 1502732505.75, 1502732505.76, 1502732505.76,1502732505.79, 1502732523.65, 1502732523.66, 1502732523.66, 1502732525.08, 1502732525.18
unit.000102, stage_7, 1502732505.43, 1502732506.81, 1502732506.81, 1502732507.13, 1502732507.13, 1502732507.14, 1502732507.14,1502732507.14, 1502732517.83, 1502732517.84, 1502732517.84, 1502732519.12, 1502732519.22
unit.000103, stage_7, 1502732509.59, 1502732510.14, 1502732510.14, 1502732510.43, 1502732510.46, 1502732510.46, 1502732510.47,1502732510.48, 1502732517.13, 1502732517.15, 1502732517.16, 1502732519.16, 1502732519.26
unit.000104, stage_7, 1502732510.21, 1502732511.42, 1502732511.42, 1502732511.7, 1502732511.7, 1502732511.71, 1502732511.71,1502732511.72, 1502732523.66, 1502732523.67, 1502732523.67, 1502732525.05, 1502732525.15
unit.000105, stage_7, 1502732511.03, 1502732511.45, 1502732511.45, 1502732511.71, 1502732511.72, 1502732511.72, 1502732511.73,1502732511.75, 1502732527.66, 1502732527.69, 1502732527.69, 1502732529.65, 1502732529.75
unit.000107, stage_7, 1502732515.99, 1502732517.17, 1502732517.17, 1502732517.45, 1502732517.45, 1502732517.45, 1502732517.46,1502732517.46, 1502732527.86, 1502732527.87, 1502732527.87, 1502732529.7, 1502732529.8
unit.000109, stage_7, 1502732521.15, 1502732521.79, 1502732521.79, 1502732522.11, 1502732522.11, 1502732522.12, 1502732522.13,1502732522.13, 1502732541.69, 1502732541.72, 1502732541.72, 1502732543.14, 1502732543.24
unit.000110, stage_7, 1502732525.28, 1502732526.39, 1502732526.39, 1502732526.66, 1502732526.69, 1502732526.69, 1502732526.7,1502732526.7, 1502732542.39, 1502732542.4, 1502732542.4, 1502732543.3, 1502732543.4
unit.000111, stage_7, 1502732541.11, 1502732541.84, 1502732541.84, 1502732542.08, 1502732542.08, 1502732542.08, 1502732542.09,1502732542.13, 1502732554.61, 1502732554.64, 1502732554.64, 1502732555.63, 1502732555.73
