stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-11 23:31:42.843098
stage_1,pipeline_1,wait_time,2017-08-11 23:31:42.923663
stage_1,pipeline_1,res_time,2017-08-11 23:35:03.679812
stage_1,pipeline_1,done_time,2017-08-11 23:35:03.679894
stage_1,pipeline_2,start_time,2017-08-11 23:31:42.845396
stage_1,pipeline_2,wait_time,2017-08-11 23:31:42.923667
stage_1,pipeline_2,res_time,2017-08-11 23:35:03.059569
stage_1,pipeline_2,done_time,2017-08-11 23:35:03.059651
stage_1,pipeline_3,start_time,2017-08-11 23:31:42.847254
stage_1,pipeline_3,wait_time,2017-08-11 23:31:42.923670
stage_1,pipeline_3,res_time,2017-08-11 23:35:02.447140
stage_1,pipeline_3,done_time,2017-08-11 23:35:02.447225
stage_1,pipeline_4,start_time,2017-08-11 23:31:42.847851
stage_1,pipeline_4,wait_time,2017-08-11 23:31:42.923673
stage_1,pipeline_4,res_time,2017-08-11 23:35:01.833848
stage_1,pipeline_4,done_time,2017-08-11 23:35:01.833926
stage_1,pipeline_5,start_time,2017-08-11 23:31:42.848445
stage_1,pipeline_5,wait_time,2017-08-11 23:31:42.923676
stage_1,pipeline_5,res_time,2017-08-11 23:35:04.905582
stage_1,pipeline_5,done_time,2017-08-11 23:35:04.905664
stage_1,pipeline_6,start_time,2017-08-11 23:31:42.849230
stage_1,pipeline_6,wait_time,2017-08-11 23:31:42.923678
stage_1,pipeline_6,res_time,2017-08-11 23:35:04.292540
stage_1,pipeline_6,done_time,2017-08-11 23:35:04.292644
stage_1,pipeline_7,start_time,2017-08-11 23:31:42.849828
stage_1,pipeline_7,wait_time,2017-08-11 23:31:42.923680
stage_1,pipeline_7,res_time,2017-08-11 23:34:56.920548
stage_1,pipeline_7,done_time,2017-08-11 23:34:56.920617
stage_1,pipeline_8,start_time,2017-08-11 23:31:42.850571
stage_1,pipeline_8,wait_time,2017-08-11 23:31:42.923682
stage_1,pipeline_8,res_time,2017-08-11 23:34:55.695130
stage_1,pipeline_8,done_time,2017-08-11 23:34:55.695210
stage_1,pipeline_9,start_time,2017-08-11 23:31:42.851390
stage_1,pipeline_9,wait_time,2017-08-11 23:31:42.923685
stage_1,pipeline_9,res_time,2017-08-11 23:34:48.922134
stage_1,pipeline_9,done_time,2017-08-11 23:34:48.922215
stage_1,pipeline_10,start_time,2017-08-11 23:31:42.852197
stage_1,pipeline_10,wait_time,2017-08-11 23:31:42.923689
stage_1,pipeline_10,res_time,2017-08-11 23:34:27.139736
stage_1,pipeline_10,done_time,2017-08-11 23:34:27.139820
stage_1,pipeline_11,start_time,2017-08-11 23:31:42.853015
stage_1,pipeline_11,wait_time,2017-08-11 23:31:42.923691
stage_1,pipeline_11,res_time,2017-08-11 23:32:25.897864
stage_1,pipeline_11,done_time,2017-08-11 23:32:25.897933
stage_1,pipeline_12,start_time,2017-08-11 23:31:42.853825
stage_1,pipeline_12,wait_time,2017-08-11 23:31:42.923693
stage_1,pipeline_12,res_time,2017-08-11 23:32:38.102025
stage_1,pipeline_12,done_time,2017-08-11 23:32:38.102102
stage_1,pipeline_13,start_time,2017-08-11 23:31:42.854631
stage_1,pipeline_13,wait_time,2017-08-11 23:31:42.923695
stage_1,pipeline_13,res_time,2017-08-11 23:32:38.719728
stage_1,pipeline_13,done_time,2017-08-11 23:32:38.719813
stage_1,pipeline_14,start_time,2017-08-11 23:31:42.855422
stage_1,pipeline_14,wait_time,2017-08-11 23:31:42.923698
stage_1,pipeline_14,res_time,2017-08-11 23:32:39.326497
stage_1,pipeline_14,done_time,2017-08-11 23:32:39.326579
stage_1,pipeline_15,start_time,2017-08-11 23:31:42.856204
stage_1,pipeline_15,wait_time,2017-08-11 23:31:42.923701
stage_1,pipeline_15,res_time,2017-08-11 23:32:57.198061
stage_1,pipeline_15,done_time,2017-08-11 23:32:57.198137
stage_1,pipeline_16,start_time,2017-08-11 23:31:42.857090
stage_1,pipeline_16,wait_time,2017-08-11 23:31:42.923703
stage_1,pipeline_16,res_time,2017-08-11 23:33:03.366240
stage_1,pipeline_16,done_time,2017-08-11 23:33:03.366314
stage_1,pipeline_17,start_time,2017-08-11 23:31:42.857884
stage_1,pipeline_17,wait_time,2017-08-11 23:31:42.923705
stage_1,pipeline_17,res_time,2017-08-11 23:33:03.982074
stage_1,pipeline_17,done_time,2017-08-11 23:33:03.982159
stage_1,pipeline_18,start_time,2017-08-11 23:31:42.858663
stage_1,pipeline_18,wait_time,2017-08-11 23:31:42.923707
stage_1,pipeline_18,res_time,2017-08-11 23:33:04.592057
stage_1,pipeline_18,done_time,2017-08-11 23:33:04.592137
stage_1,pipeline_19,start_time,2017-08-11 23:31:42.859453
stage_1,pipeline_19,wait_time,2017-08-11 23:31:42.923710
stage_1,pipeline_19,res_time,2017-08-11 23:33:02.749738
stage_1,pipeline_19,done_time,2017-08-11 23:33:02.749814
stage_1,pipeline_20,start_time,2017-08-11 23:31:42.860237
stage_1,pipeline_20,wait_time,2017-08-11 23:31:42.923713
