stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-14 20:16:24.034690
stage_1,pipeline_1,wait_time,2017-08-14 20:16:24.063820
stage_1,pipeline_1,res_time,2017-08-14 20:17:12.125733
stage_1,pipeline_1,done_time,2017-08-14 20:17:12.125819
stage_1,pipeline_2,start_time,2017-08-14 20:16:24.037035
stage_1,pipeline_2,wait_time,2017-08-14 20:16:24.063826
stage_1,pipeline_2,res_time,2017-08-14 20:17:11.511496
stage_1,pipeline_2,done_time,2017-08-14 20:17:11.511579
stage_1,pipeline_3,start_time,2017-08-14 20:16:24.039021
stage_1,pipeline_3,wait_time,2017-08-14 20:16:24.063830
stage_1,pipeline_3,res_time,2017-08-14 20:17:10.903755
stage_1,pipeline_3,done_time,2017-08-14 20:17:10.903838
stage_1,pipeline_4,start_time,2017-08-14 20:16:24.039742
stage_1,pipeline_4,wait_time,2017-08-14 20:16:24.063833
stage_1,pipeline_4,res_time,2017-08-14 20:17:09.660408
stage_1,pipeline_4,done_time,2017-08-14 20:17:09.660486
stage_1,pipeline_5,start_time,2017-08-14 20:16:24.040397
stage_1,pipeline_5,wait_time,2017-08-14 20:16:24.063835
stage_1,pipeline_5,res_time,2017-08-14 20:17:14.563189
stage_1,pipeline_5,done_time,2017-08-14 20:17:14.563274
stage_1,pipeline_6,start_time,2017-08-14 20:16:24.041477
stage_1,pipeline_6,wait_time,2017-08-14 20:16:24.063838
stage_1,pipeline_6,res_time,2017-08-14 20:17:13.955432
stage_1,pipeline_6,done_time,2017-08-14 20:17:13.955515
stage_1,pipeline_7,start_time,2017-08-14 20:16:24.042346
stage_1,pipeline_7,wait_time,2017-08-14 20:16:24.063841
stage_1,pipeline_7,res_time,2017-08-14 20:17:15.797382
stage_1,pipeline_7,done_time,2017-08-14 20:17:15.797455
stage_1,pipeline_8,start_time,2017-08-14 20:16:24.043242
stage_1,pipeline_8,wait_time,2017-08-14 20:16:24.063845
stage_1,pipeline_8,res_time,2017-08-14 20:17:15.184391
stage_1,pipeline_8,done_time,2017-08-14 20:17:15.184473
stage_1,pipeline_9,start_time,2017-08-14 20:16:24.044113
stage_1,pipeline_9,wait_time,2017-08-14 20:16:24.063847
stage_1,pipeline_9,res_time,2017-08-14 20:17:30.879801
stage_1,pipeline_9,done_time,2017-08-14 20:17:30.879893
stage_1,pipeline_10,start_time,2017-08-14 20:16:24.044973
stage_1,pipeline_10,wait_time,2017-08-14 20:16:24.063850
stage_1,pipeline_10,res_time,2017-08-14 20:16:59.617629
stage_1,pipeline_10,done_time,2017-08-14 20:16:59.617712
stage_1,pipeline_11,start_time,2017-08-14 20:16:24.045843
stage_1,pipeline_11,wait_time,2017-08-14 20:16:24.063852
stage_1,pipeline_11,res_time,2017-08-14 20:16:56.562221
stage_1,pipeline_11,done_time,2017-08-14 20:16:56.562303
stage_1,pipeline_12,start_time,2017-08-14 20:16:24.046750
stage_1,pipeline_12,wait_time,2017-08-14 20:16:24.063856
stage_1,pipeline_12,res_time,2017-08-14 20:16:57.175400
stage_1,pipeline_12,done_time,2017-08-14 20:16:57.175483
stage_1,pipeline_13,start_time,2017-08-14 20:16:24.047592
stage_1,pipeline_13,wait_time,2017-08-14 20:16:24.063860
stage_1,pipeline_13,res_time,2017-08-14 20:17:10.296252
stage_1,pipeline_13,done_time,2017-08-14 20:17:10.296340
stage_1,pipeline_14,start_time,2017-08-14 20:16:24.048422
stage_1,pipeline_14,wait_time,2017-08-14 20:16:24.063862
stage_1,pipeline_14,res_time,2017-08-14 20:17:27.808502
stage_1,pipeline_14,done_time,2017-08-14 20:17:27.808583
stage_1,pipeline_15,start_time,2017-08-14 20:16:24.049336
stage_1,pipeline_15,wait_time,2017-08-14 20:16:24.063864
stage_1,pipeline_15,res_time,2017-08-14 20:17:06.596265
stage_1,pipeline_15,done_time,2017-08-14 20:17:06.596339
stage_1,pipeline_16,start_time,2017-08-14 20:16:24.050177
stage_1,pipeline_16,wait_time,2017-08-14 20:16:24.063867
stage_1,pipeline_16,res_time,2017-08-14 20:17:07.208425
stage_1,pipeline_16,done_time,2017-08-14 20:17:07.208509
stage_1,pipeline_17,start_time,2017-08-14 20:16:24.051024
stage_1,pipeline_17,wait_time,2017-08-14 20:16:24.063872
stage_1,pipeline_17,res_time,2017-08-14 20:17:07.821733
stage_1,pipeline_17,done_time,2017-08-14 20:17:07.821818
stage_1,pipeline_18,start_time,2017-08-14 20:16:24.051854
stage_1,pipeline_18,wait_time,2017-08-14 20:16:24.063874
stage_1,pipeline_18,res_time,2017-08-14 20:17:08.435106
stage_1,pipeline_18,done_time,2017-08-14 20:17:08.435138
stage_1,pipeline_19,start_time,2017-08-14 20:16:24.052694
stage_1,pipeline_19,wait_time,2017-08-14 20:16:24.063876
stage_1,pipeline_19,res_time,2017-08-14 20:17:04.757303
stage_1,pipeline_19,done_time,2017-08-14 20:17:04.757380
stage_1,pipeline_20,start_time,2017-08-14 20:16:24.053523
stage_1,pipeline_20,wait_time,2017-08-14 20:16:24.063879
stage_1,pipeline_20,res_time,2017-08-14 20:17:05.369876
stage_1,pipeline_20,done_time,2017-08-14 20:17:05.369948
stage_1,pipeline_21,start_time,2017-08-14 20:16:24.054354
stage_1,pipeline_21,wait_time,2017-08-14 20:16:24.063882
stage_1,pipeline_21,res_time,2017-08-14 20:17:13.350901
stage_1,pipeline_21,done_time,2017-08-14 20:17:13.350978
stage_1,pipeline_22,start_time,2017-08-14 20:16:24.055210
stage_1,pipeline_22,wait_time,2017-08-14 20:16:24.063886
stage_1,pipeline_22,res_time,2017-08-14 20:17:12.738891
stage_1,pipeline_22,done_time,2017-08-14 20:17:12.738966
stage_1,pipeline_23,start_time,2017-08-14 20:16:24.056024
stage_1,pipeline_23,wait_time,2017-08-14 20:16:24.063889
stage_1,pipeline_23,res_time,2017-08-14 20:17:00.224499
stage_1,pipeline_23,done_time,2017-08-14 20:17:00.224579
stage_1,pipeline_24,start_time,2017-08-14 20:16:24.056829
stage_1,pipeline_24,wait_time,2017-08-14 20:16:24.063891
stage_1,pipeline_24,res_time,2017-08-14 20:16:52.034091
stage_1,pipeline_24,done_time,2017-08-14 20:16:52.034168
stage_1,pipeline_25,start_time,2017-08-14 20:16:24.057719
stage_1,pipeline_25,wait_time,2017-08-14 20:16:24.063893
stage_1,pipeline_25,res_time,2017-08-14 20:16:58.392647
stage_1,pipeline_25,done_time,2017-08-14 20:16:58.392743
stage_1,pipeline_26,start_time,2017-08-14 20:16:24.058523
stage_1,pipeline_26,wait_time,2017-08-14 20:16:24.063897
stage_1,pipeline_26,res_time,2017-08-14 20:16:57.782051
stage_1,pipeline_26,done_time,2017-08-14 20:16:57.782114
