uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000109, stage_2, 1503523999.2, 1503524000.31, 1503524000.31, 1503524000.78, 1503524001.54, 1503524001.61, 1503524001.64,1503524001.68, 1503525089.77, 1503525089.86, 1503525089.95, 1503525091.28, 1503525091.48
unit.000110, stage_2, 1503523999.91, 1503524000.62, 1503524000.62, 1503524001.57, 1503524001.72, 1503524001.75, 1503524001.79,1503524001.83, 1503525090.07, 1503525090.63, 1503525090.66, 1503525091.58, 1503525091.78
unit.000111, stage_2, 1503524000.63, 1503524001.5, 1503524001.5, 1503524001.86, 1503524001.91, 1503524001.94, 1503524001.98,1503524002.02, 1503525089.48, 1503525089.71, 1503525089.74, 1503525091.29, 1503525091.5
unit.000112, stage_2, 1503524001.34, 1503524002.02, 1503524002.02, 1503524002.45, 1503524002.48, 1503524002.51, 1503524002.54,1503524002.57, 1503525089.35, 1503525089.54, 1503525089.57, 1503525091.6, 1503525091.7
unit.000113, stage_2, 1503524002.06, 1503524002.91, 1503524002.91, 1503524003.31, 1503524003.35, 1503524003.4, 1503524003.43,1503524003.46, 1503525089.8, 1503525090.04, 1503525090.16, 1503525091.8, 1503525091.9
unit.000114, stage_2, 1503524002.79, 1503524003.42, 1503524003.42, 1503524003.84, 1503524003.88, 1503524003.9, 1503524003.93,1503524003.96, 1503525089.41, 1503525089.6, 1503525089.63, 1503525091.88, 1503525091.99
unit.000115, stage_2, 1503524003.5, 1503524004.31, 1503524004.31, 1503524004.74, 1503524004.78, 1503524004.81, 1503524004.84,1503524004.87, 1503525090.22, 1503525090.88, 1503525090.91, 1503525092.0, 1503525092.2
unit.000116, stage_2, 1503524004.22, 1503524004.83, 1503524004.83, 1503524005.27, 1503524005.31, 1503524005.33, 1503524005.36,1503524005.39, 1503525089.45, 1503525089.65, 1503525089.68, 1503525092.09, 1503525092.19
unit.000117, stage_2, 1503524004.94, 1503524005.72, 1503524005.72, 1503524006.17, 1503524006.33, 1503524006.41, 1503524006.47,1503524006.5, 1503525089.83, 1503525090.25, 1503525090.36, 1503525092.29, 1503525092.39
unit.000118, stage_2, 1503524005.66, 1503524006.23, 1503524006.23, 1503524006.58, 1503524006.62, 1503524006.65, 1503524006.68,1503524006.71, 1503525090.1, 1503525090.69, 1503525090.73, 1503525092.3, 1503525092.41
unit.000119, stage_2, 1503524006.38, 1503524007.12, 1503524007.12, 1503524007.48, 1503524007.51, 1503524007.54, 1503524007.57,1503524007.6, 1503525089.3, 1503525089.38, 1503525089.51, 1503525092.5, 1503525092.6
