step,probe,timestamp

allocate,start_time,2017-08-09 17:29:41.134145
allocate,stop_time,2017-08-09 17:30:11.178924
deallocate,start_time,2017-08-09 17:50:22.393927
deallocate,stop_time,2017-08-09 17:50:33.885486
