uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000044, stage_1, 1502293283.45, 1502293289.86, 1502293289.86, 1502293290.22, 1502293290.23, 1502293290.23, 1502293290.23,1502293291.78, 1502293307.86, 1502293307.88, 1502293307.89, 1502293308.88, 1502293308.98
unit.000045, stage_1, 1502293283.45, 1502293290.27, 1502293290.27, 1502293290.49, 1502293290.5, 1502293290.51, 1502293290.51,1502293291.99, 1502293314.38, 1502293314.44, 1502293314.45, 1502293315.42, 1502293315.52
unit.000046, stage_1, 1502293283.45, 1502293290.47, 1502293290.47, 1502293290.79, 1502293290.8, 1502293290.81, 1502293290.81,1502293292.09, 1502293320.97, 1502293321.01, 1502293321.02, 1502293321.89, 1502293321.99
unit.000047, stage_1, 1502293283.45, 1502293290.67, 1502293290.67, 1502293290.96, 1502293290.96, 1502293290.97, 1502293290.98,1502293292.21, 1502293306.5, 1502293306.51, 1502293306.51, 1502293307.87, 1502293307.97
unit.000048, stage_1, 1502293283.45, 1502293291.07, 1502293291.07, 1502293291.41, 1502293291.41, 1502293291.42, 1502293291.43,1502293292.37, 1502293306.72, 1502293306.74, 1502293306.74, 1502293308.08, 1502293308.18
unit.000049, stage_1, 1502293283.45, 1502293291.28, 1502293291.28, 1502293291.58, 1502293291.59, 1502293291.6, 1502293291.6,1502293292.54, 1502293307.75, 1502293307.76, 1502293307.76, 1502293309.08, 1502293309.18
unit.000050, stage_1, 1502293283.45, 1502293291.68, 1502293291.68, 1502293291.91, 1502293291.95, 1502293291.96, 1502293291.97,1502293292.69, 1502293308.08, 1502293308.1, 1502293308.1, 1502293309.29, 1502293309.39
unit.000051, stage_1, 1502293283.45, 1502293291.88, 1502293291.88, 1502293292.2, 1502293292.21, 1502293292.22, 1502293292.23,1502293292.86, 1502293321.0, 1502293321.07, 1502293321.07, 1502293321.97, 1502293322.08
unit.000052, stage_1, 1502293283.45, 1502293292.28, 1502293292.28, 1502293292.53, 1502293292.54, 1502293292.55, 1502293292.56,1502293293.03, 1502293327.56, 1502293327.56, 1502293327.57, 1502293328.12, 1502293328.22
unit.000053, stage_1, 1502293283.45, 1502293292.48, 1502293292.48, 1502293292.7, 1502293292.7, 1502293292.71, 1502293292.72,1502293293.39, 1502293312.63, 1502293312.64, 1502293312.64, 1502293314.2, 1502293314.31
unit.000054, stage_1, 1502293283.45, 1502293292.68, 1502293292.68, 1502293293.07, 1502293293.08, 1502293293.08, 1502293293.09,1502293293.58, 1502293312.83, 1502293312.84, 1502293312.85, 1502293314.21, 1502293314.31
unit.000055, stage_1, 1502293283.45, 1502293293.08, 1502293293.08, 1502293293.32, 1502293293.33, 1502293293.33, 1502293293.34,1502293293.75, 1502293313.05, 1502293313.07, 1502293313.07, 1502293315.02, 1502293315.12
unit.000056, stage_1, 1502293283.45, 1502293293.29, 1502293293.29, 1502293293.5, 1502293293.51, 1502293293.51, 1502293293.52,1502293293.94, 1502293313.96, 1502293313.97, 1502293313.97, 1502293315.22, 1502293315.32
unit.000057, stage_1, 1502293283.45, 1502293293.68, 1502293293.68, 1502293293.97, 1502293293.97, 1502293293.98, 1502293293.99,1502293294.14, 1502293320.04, 1502293320.05, 1502293320.06, 1502293320.88, 1502293320.98
unit.000058, stage_1, 1502293283.45, 1502293293.89, 1502293293.89, 1502293294.12, 1502293294.13, 1502293294.13, 1502293294.14,1502293294.31, 1502293320.98, 1502293321.02, 1502293321.03, 1502293322.09, 1502293322.19
unit.000059, stage_1, 1502293283.45, 1502293294.09, 1502293294.09, 1502293294.41, 1502293294.41, 1502293294.42, 1502293294.43,1502293294.47, 1502293306.2, 1502293306.21, 1502293306.21, 1502293308.48, 1502293308.58
unit.000060, stage_1, 1502293283.45, 1502293294.49, 1502293294.49, 1502293294.73, 1502293294.74, 1502293294.74, 1502293294.75,1502293294.76, 1502293327.27, 1502293327.31, 1502293327.31, 1502293328.32, 1502293328.42
unit.000061, stage_1, 1502293283.45, 1502293294.7, 1502293294.7, 1502293295.04, 1502293295.05, 1502293295.06, 1502293295.06,1502293295.11, 1502293312.63, 1502293312.65, 1502293312.66, 1502293315.22, 1502293315.32
unit.000062, stage_1, 1502293283.45, 1502293295.09, 1502293295.09, 1502293295.37, 1502293295.37, 1502293295.38, 1502293295.38,1502293295.39, 1502293307.65, 1502293307.67, 1502293307.67, 1502293310.09, 1502293310.19
unit.000063, stage_1, 1502293283.45, 1502293295.3, 1502293295.3, 1502293295.54, 1502293295.55, 1502293295.56, 1502293295.57,1502293295.61, 1502293307.87, 1502293307.9, 1502293307.91, 1502293310.09, 1502293310.2
unit.000064, stage_1, 1502293283.45, 1502293295.71, 1502293295.71, 1502293295.99, 1502293296.04, 1502293296.05, 1502293296.06,1502293296.07, 1502293313.34, 1502293313.35, 1502293313.35, 1502293315.84, 1502293315.94
unit.000065, stage_1, 1502293283.45, 1502293295.91, 1502293295.91, 1502293296.15, 1502293296.16, 1502293296.16, 1502293296.17,1502293296.18, 1502293314.17, 1502293314.18, 1502293314.19, 1502293316.04, 1502293316.14
unit.000066, stage_1, 1502293283.45, 1502293296.11, 1502293296.11, 1502293296.33, 1502293296.34, 1502293296.36, 1502293296.36,1502293296.39, 1502293314.42, 1502293314.47, 1502293314.47, 1502293316.44, 1502293316.55
unit.000067, stage_1, 1502293283.45, 1502293296.51, 1502293296.51, 1502293296.81, 1502293296.82, 1502293296.83, 1502293296.83,1502293296.84, 1502293320.25, 1502293320.25, 1502293320.26, 1502293321.37, 1502293321.47
unit.000068, stage_1, 1502293283.45, 1502293296.71, 1502293296.71, 1502293296.96, 1502293296.97, 1502293296.98, 1502293296.98,1502293297.03, 1502293320.98, 1502293321.03, 1502293321.04, 1502293322.38, 1502293322.48
unit.000069, stage_1, 1502293283.45, 1502293297.11, 1502293297.11, 1502293297.42, 1502293297.42, 1502293297.43, 1502293297.44,1502293297.44, 1502293326.13, 1502293326.14, 1502293326.14, 1502293327.71, 1502293327.81
unit.000070, stage_1, 1502293283.45, 1502293285.02, 1502293285.02, 1502293288.91, 1502293288.91, 1502293288.95, 1502293288.96,1502293289.45, 1502293295.62, 1502293295.64, 1502293295.64, 1502293296.69, 1502293296.79
unit.000071, stage_1, 1502293283.45, 1502293285.62, 1502293285.62, 1502293288.98, 1502293289.01, 1502293289.01, 1502293289.02,1502293289.49, 1502293296.47, 1502293296.47, 1502293296.47, 1502293297.3, 1502293297.4
unit.000072, stage_1, 1502293283.45, 1502293286.23, 1502293286.23, 1502293289.08, 1502293289.09, 1502293289.1, 1502293289.1,1502293289.57, 1502293297.31, 1502293297.32, 1502293297.32, 1502293299.0, 1502293299.1
unit.000073, stage_1, 1502293283.45, 1502293286.83, 1502293286.83, 1502293289.16, 1502293289.17, 1502293289.18, 1502293289.19,1502293290.13, 1502293298.96, 1502293298.97, 1502293298.97, 1502293299.62, 1502293299.72
unit.000074, stage_1, 1502293283.45, 1502293287.44, 1502293287.44, 1502293289.25, 1502293289.25, 1502293289.27, 1502293289.27,1502293290.52, 1502293299.78, 1502293299.78, 1502293299.79, 1502293301.35, 1502293301.46
unit.000075, stage_1, 1502293283.45, 1502293288.65, 1502293288.65, 1502293289.34, 1502293289.34, 1502293289.37, 1502293289.37,1502293290.85, 1502293314.27, 1502293314.28, 1502293314.29, 1502293314.41, 1502293314.51
unit.000076, stage_1, 1502293283.45, 1502293290.07, 1502293290.07, 1502293290.33, 1502293290.34, 1502293290.34, 1502293290.35,1502293291.83, 1502293313.75, 1502293313.76, 1502293313.76, 1502293314.61, 1502293314.71
unit.000077, stage_1, 1502293283.45, 1502293292.08, 1502293292.08, 1502293292.38, 1502293292.38, 1502293292.39, 1502293292.39,1502293292.98, 1502293326.33, 1502293326.34, 1502293326.35, 1502293327.61, 1502293327.71
unit.000078, stage_1, 1502293283.45, 1502293293.88, 1502293293.88, 1502293294.11, 1502293294.12, 1502293294.12, 1502293294.13,1502293294.25, 1502293320.15, 1502293320.15, 1502293320.16, 1502293321.08, 1502293321.18
unit.000079, stage_1, 1502293283.45, 1502293295.5, 1502293295.5, 1502293295.83, 1502293295.83, 1502293295.84, 1502293295.85,1502293295.89, 1502293308.08, 1502293308.11, 1502293308.11, 1502293310.3, 1502293310.4
unit.000080, stage_1, 1502293283.45, 1502293297.31, 1502293297.31, 1502293297.57, 1502293297.58, 1502293297.58, 1502293297.59,1502293297.6, 1502293326.43, 1502293326.45, 1502293326.45, 1502293328.52, 1502293328.62
unit.000081, stage_1, 1502293283.45, 1502293291.48, 1502293291.48, 1502293291.74, 1502293291.75, 1502293291.76, 1502293291.77,1502293292.58, 1502293307.96, 1502293307.97, 1502293307.97, 1502293309.09, 1502293309.19
unit.000082, stage_1, 1502293283.45, 1502293285.82, 1502293285.82, 1502293289.03, 1502293289.04, 1502293289.04, 1502293289.05,1502293289.5, 1502293296.79, 1502293296.8, 1502293296.81, 1502293297.5, 1502293297.6
unit.000083, stage_1, 1502293283.45, 1502293286.43, 1502293286.43, 1502293289.11, 1502293289.11, 1502293289.12, 1502293289.13,1502293289.65, 1502293297.52, 1502293297.53, 1502293297.54, 1502293299.21, 1502293299.31
unit.000084, stage_1, 1502293283.45, 1502293292.28, 1502293292.28, 1502293292.54, 1502293292.55, 1502293292.56, 1502293292.57,1502293293.17, 1502293327.24, 1502293327.25, 1502293327.27, 1502293328.22, 1502293328.32
unit.000085, stage_1, 1502293283.45, 1502293292.48, 1502293292.48, 1502293292.7, 1502293292.71, 1502293292.72, 1502293292.72,1502293293.45, 1502293307.34, 1502293307.35, 1502293307.36, 1502293308.28, 1502293308.38
unit.000086, stage_1, 1502293283.45, 1502293289.25, 1502293289.25, 1502293289.54, 1502293289.55, 1502293289.55, 1502293289.56,1502293291.41, 1502293327.37, 1502293327.4, 1502293327.41, 1502293328.02, 1502293328.12
unit.000087, stage_1, 1502293283.45, 1502293290.87, 1502293290.87, 1502293291.12, 1502293291.13, 1502293291.14, 1502293291.14,1502293292.31, 1502293306.73, 1502293306.76, 1502293306.77, 1502293308.08, 1502293308.18
unit.000088, stage_1, 1502293283.45, 1502293292.68, 1502293292.68, 1502293292.99, 1502293293.06, 1502293293.07, 1502293293.08,1502293293.52, 1502293307.65, 1502293307.66, 1502293307.67, 1502293309.49, 1502293309.59
unit.000089, stage_1, 1502293283.45, 1502293294.29, 1502293294.29, 1502293294.57, 1502293294.58, 1502293294.59, 1502293294.6,1502293294.64, 1502293306.51, 1502293306.52, 1502293306.52, 1502293309.69, 1502293309.79
unit.000090, stage_1, 1502293283.45, 1502293296.11, 1502293296.11, 1502293296.32, 1502293296.32, 1502293296.33, 1502293296.35,1502293296.35, 1502293314.43, 1502293314.48, 1502293314.48, 1502293316.24, 1502293316.34
unit.000091, stage_1, 1502293283.45, 1502293284.82, 1502293284.82, 1502293288.9, 1502293288.9, 1502293288.92, 1502293288.93,1502293288.97, 1502293295.73, 1502293295.73, 1502293295.74, 1502293296.27, 1502293296.37
unit.000092, stage_1, 1502293283.45, 1502293285.42, 1502293285.42, 1502293288.95, 1502293288.96, 1502293289.0, 1502293289.0,1502293289.49, 1502293296.07, 1502293296.08, 1502293296.08, 1502293297.09, 1502293297.2
unit.000093, stage_1, 1502293283.45, 1502293286.03, 1502293286.03, 1502293289.06, 1502293289.06, 1502293289.07, 1502293289.08,1502293289.54, 1502293297.41, 1502293297.41, 1502293297.43, 1502293298.8, 1502293298.9
unit.000094, stage_1, 1502293283.46, 1502293286.63, 1502293286.63, 1502293289.13, 1502293289.14, 1502293289.15, 1502293289.16,1502293289.75, 1502293298.95, 1502293298.96, 1502293298.97, 1502293299.41, 1502293299.51
unit.000095, stage_1, 1502293283.46, 1502293287.24, 1502293287.24, 1502293289.22, 1502293289.23, 1502293289.24, 1502293289.24,1502293290.41, 1502293299.37, 1502293299.38, 1502293299.39, 1502293301.15, 1502293301.25
unit.000096, stage_1, 1502293283.46, 1502293288.24, 1502293288.24, 1502293289.3, 1502293289.31, 1502293289.33, 1502293289.33,1502293290.7, 1502293300.81, 1502293300.81, 1502293300.82, 1502293301.76, 1502293301.86
unit.000097, stage_1, 1502293283.46, 1502293289.86, 1502293289.86, 1502293290.16, 1502293290.21, 1502293290.22, 1502293290.22,1502293291.72, 1502293313.04, 1502293313.05, 1502293313.06, 1502293314.0, 1502293314.11
unit.000098, stage_1, 1502293283.46, 1502293291.48, 1502293291.48, 1502293291.75, 1502293291.76, 1502293291.77, 1502293291.78,1502293292.64, 1502293308.07, 1502293308.08, 1502293308.09, 1502293309.28, 1502293309.39
unit.000099, stage_1, 1502293283.46, 1502293293.28, 1502293293.28, 1502293293.49, 1502293293.49, 1502293293.5, 1502293293.51,1502293293.87, 1502293313.45, 1502293313.46, 1502293313.47, 1502293315.01, 1502293315.12
unit.000100, stage_1, 1502293283.46, 1502293294.9, 1502293294.9, 1502293295.21, 1502293295.21, 1502293295.22, 1502293295.23,1502293295.28, 1502293307.34, 1502293307.36, 1502293307.37, 1502293309.89, 1502293309.99
unit.000101, stage_1, 1502293283.46, 1502293296.71, 1502293296.71, 1502293296.95, 1502293296.96, 1502293296.96, 1502293296.97,1502293296.98, 1502293320.86, 1502293320.87, 1502293320.88, 1502293322.29, 1502293322.39
unit.000102, stage_1, 1502293283.46, 1502293285.23, 1502293285.23, 1502293288.94, 1502293288.94, 1502293288.99, 1502293288.99,1502293289.48, 1502293295.86, 1502293295.88, 1502293295.88, 1502293296.91, 1502293297.01
unit.000103, stage_1, 1502293283.46, 1502293285.83, 1502293285.83, 1502293289.04, 1502293289.05, 1502293289.05, 1502293289.06,1502293289.53, 1502293296.78, 1502293296.8, 1502293296.8, 1502293297.51, 1502293297.61
unit.000104, stage_1, 1502293283.46, 1502293286.44, 1502293286.44, 1502293289.12, 1502293289.13, 1502293289.14, 1502293289.14,1502293289.7, 1502293298.34, 1502293298.34, 1502293298.35, 1502293299.22, 1502293299.33
unit.000105, stage_1, 1502293283.46, 1502293287.04, 1502293287.04, 1502293289.21, 1502293289.21, 1502293289.22, 1502293289.23,1502293290.37, 1502293299.36, 1502293299.37, 1502293299.38, 1502293300.93, 1502293301.03
unit.000106, stage_1, 1502293283.46, 1502293288.04, 1502293288.04, 1502293289.28, 1502293289.29, 1502293289.31, 1502293289.32,1502293290.65, 1502293300.5, 1502293300.5, 1502293300.51, 1502293301.55, 1502293301.66
unit.000107, stage_1, 1502293283.46, 1502293289.46, 1502293289.46, 1502293289.73, 1502293289.73, 1502293289.74, 1502293289.74,1502293291.56, 1502293307.13, 1502293307.14, 1502293307.14, 1502293307.67, 1502293307.77
unit.000108, stage_1, 1502293283.46, 1502293291.28, 1502293291.28, 1502293291.57, 1502293291.58, 1502293291.59, 1502293291.59,1502293292.48, 1502293307.54, 1502293307.55, 1502293307.55, 1502293308.89, 1502293308.99
unit.000109, stage_1, 1502293283.46, 1502293292.89, 1502293292.89, 1502293293.3, 1502293293.31, 1502293293.32, 1502293293.32,1502293293.69, 1502293313.04, 1502293313.06, 1502293313.07, 1502293314.81, 1502293314.91
unit.000110, stage_1, 1502293283.46, 1502293294.69, 1502293294.69, 1502293295.03, 1502293295.04, 1502293295.04, 1502293295.05,1502293295.06, 1502293307.03, 1502293307.03, 1502293307.04, 1502293309.89, 1502293309.99
unit.000111, stage_1, 1502293283.46, 1502293296.31, 1502293296.31, 1502293296.63, 1502293296.63, 1502293296.64, 1502293296.65,1502293296.69, 1502293319.94, 1502293319.94, 1502293319.95, 1502293321.28, 1502293321.38
unit.000112, stage_1, 1502293283.46, 1502293284.82, 1502293284.82, 1502293288.9, 1502293288.91, 1502293288.94, 1502293288.95,1502293289.29, 1502293295.62, 1502293295.63, 1502293295.63, 1502293296.49, 1502293296.59
unit.000113, stage_1, 1502293283.46, 1502293285.43, 1502293285.43, 1502293288.97, 1502293288.98, 1502293289.0, 1502293289.01,1502293289.49, 1502293296.26, 1502293296.26, 1502293296.27, 1502293297.11, 1502293297.21
unit.000114, stage_1, 1502293283.46, 1502293286.04, 1502293286.04, 1502293289.07, 1502293289.07, 1502293289.08, 1502293289.09,1502293289.54, 1502293297.3, 1502293297.3, 1502293297.31, 1502293298.81, 1502293298.92
unit.000115, stage_1, 1502293283.46, 1502293286.64, 1502293286.64, 1502293289.15, 1502293289.15, 1502293289.17, 1502293289.17,1502293289.8, 1502293298.85, 1502293298.86, 1502293298.86, 1502293299.43, 1502293299.53
unit.000116, stage_1, 1502293283.46, 1502293287.24, 1502293287.24, 1502293289.23, 1502293289.24, 1502293289.25, 1502293289.26,1502293290.45, 1502293299.57, 1502293299.58, 1502293299.59, 1502293301.15, 1502293301.25
unit.000117, stage_1, 1502293283.46, 1502293288.45, 1502293288.45, 1502293289.31, 1502293289.32, 1502293289.34, 1502293289.35,1502293290.75, 1502293300.82, 1502293300.83, 1502293300.83, 1502293301.76, 1502293301.86
unit.000118, stage_1, 1502293283.46, 1502293290.07, 1502293290.07, 1502293290.34, 1502293290.35, 1502293290.36, 1502293290.37,1502293291.88, 1502293314.17, 1502293314.17, 1502293314.18, 1502293314.61, 1502293314.71
unit.000119, stage_1, 1502293283.46, 1502293291.88, 1502293291.88, 1502293292.2, 1502293292.2, 1502293292.21, 1502293292.22,1502293292.81, 1502293314.39, 1502293314.45, 1502293314.45, 1502293315.42, 1502293315.52
