uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, stage_1, 1502732178.15, 1502732180.46, 1502732180.46, 1502732184.14, 1502732184.14, 1502732184.54, 1502732184.54,1502732185.31, 1502732215.19, 1502732215.2, 1502732215.2, 1502732216.8, 1502732216.91
unit.000001, stage_1, 1502732178.15, 1502732180.7, 1502732180.7, 1502732184.16, 1502732184.16, 1502732184.56, 1502732184.56,1502732185.45, 1502732208.99, 1502732209.02, 1502732209.02, 1502732210.43, 1502732210.53
unit.000002, stage_1, 1502732178.15, 1502732180.26, 1502732180.26, 1502732184.13, 1502732184.13, 1502732184.53, 1502732184.53,1502732185.22, 1502732204.14, 1502732204.15, 1502732204.16, 1502732205.42, 1502732205.51
unit.000003, stage_1, 1502732178.15, 1502732180.29, 1502732180.29, 1502732184.13, 1502732184.14, 1502732184.53, 1502732184.54,1502732185.26, 1502732215.18, 1502732215.19, 1502732215.2, 1502732216.76, 1502732216.86
unit.000004, stage_1, 1502732178.15, 1502732180.67, 1502732180.67, 1502732184.15, 1502732184.15, 1502732184.55, 1502732184.56,1502732185.4, 1502732204.15, 1502732204.16, 1502732204.17, 1502732205.61, 1502732205.71
unit.000005, stage_1, 1502732178.15, 1502732180.86, 1502732180.86, 1502732184.16, 1502732184.17, 1502732184.57, 1502732184.57,1502732185.49, 1502732208.98, 1502732209.0, 1502732209.01, 1502732210.43, 1502732210.53
unit.000006, stage_1, 1502732178.15, 1502732180.9, 1502732180.9, 1502732184.17, 1502732184.17, 1502732184.57, 1502732184.58,1502732185.54, 1502732212.5, 1502732212.51, 1502732212.52, 1502732214.39, 1502732214.49
unit.000007, stage_1, 1502732178.15, 1502732180.5, 1502732180.5, 1502732184.14, 1502732184.15, 1502732184.55, 1502732184.55,1502732185.35, 1502732208.96, 1502732208.99, 1502732209.0, 1502732210.23, 1502732210.33
unit.000008, stage_1, 1502732178.15, 1502732180.08, 1502732180.08, 1502732184.12, 1502732184.12, 1502732184.52, 1502732184.52,1502732185.17, 1502732212.48, 1502732212.5, 1502732212.51, 1502732214.34, 1502732214.45
unit.000009, stage_1, 1502732178.15, 1502732180.05, 1502732180.05, 1502732184.11, 1502732184.12, 1502732184.51, 1502732184.52,1502732185.13, 1502732209.67, 1502732209.68, 1502732209.68, 1502732210.22, 1502732210.33
unit.000010, stage_1, 1502732178.15, 1502732179.45, 1502732179.45, 1502732184.07, 1502732184.08, 1502732184.47, 1502732184.47,1502732184.87, 1502732210.57, 1502732210.58, 1502732210.58, 1502732211.93, 1502732212.04
unit.000011, stage_1, 1502732178.15, 1502732179.67, 1502732179.67, 1502732184.09, 1502732184.1, 1502732184.49, 1502732184.5,1502732185.0, 1502732200.86, 1502732203.83, 1502732203.84, 1502732205.21, 1502732205.31
unit.000012, stage_1, 1502732178.15, 1502732179.46, 1502732179.46, 1502732184.08, 1502732184.09, 1502732184.48, 1502732184.48,1502732184.91, 1502732209.66, 1502732209.67, 1502732209.67, 1502732210.03, 1502732210.13
unit.000013, stage_1, 1502732178.15, 1502732179.85, 1502732179.85, 1502732184.1, 1502732184.1, 1502732184.5, 1502732184.5,1502732185.04, 1502732200.85, 1502732203.83, 1502732203.83, 1502732205.4, 1502732205.5
unit.000014, stage_1, 1502732178.15, 1502732179.65, 1502732179.65, 1502732184.09, 1502732184.09, 1502732184.49, 1502732184.49,1502732184.95, 1502732200.83, 1502732203.8, 1502732203.82, 1502732205.19, 1502732205.29
unit.000015, stage_1, 1502732178.15, 1502732179.88, 1502732179.88, 1502732184.11, 1502732184.11, 1502732184.51, 1502732184.51,1502732185.08, 1502732210.57, 1502732210.59, 1502732210.59, 1502732211.98, 1502732212.08
unit.000016, stage_2, 1502732207.23, 1502732208.69, 1502732208.69, 1502732209.01, 1502732209.01, 1502732209.04, 1502732209.04,1502732209.04, 1502732217.29, 1502732217.3, 1502732217.31, 1502732218.32, 1502732218.42
unit.000017, stage_2, 1502732207.84, 1502732208.64, 1502732208.64, 1502732208.98, 1502732209.0, 1502732209.02, 1502732209.03,1502732209.03, 1502732216.89, 1502732216.9, 1502732216.9, 1502732217.01, 1502732217.12
unit.000018, stage_2, 1502732208.46, 1502732208.9, 1502732208.9, 1502732209.12, 1502732209.12, 1502732209.13, 1502732209.13,1502732209.13, 1502732217.3, 1502732217.31, 1502732217.31, 1502732218.05, 1502732218.16
unit.000019, stage_2, 1502732209.08, 1502732209.94, 1502732209.94, 1502732210.26, 1502732210.27, 1502732210.27, 1502732210.27,1502732210.28, 1502732223.92, 1502732223.92, 1502732223.93, 1502732225.27, 1502732225.38
unit.000020, stage_2, 1502732209.7, 1502732210.15, 1502732210.15, 1502732210.43, 1502732210.43, 1502732210.43, 1502732210.44,1502732210.44, 1502732217.9, 1502732217.9, 1502732217.91, 1502732218.26, 1502732218.36
unit.000021, stage_2, 1502732213.52, 1502732214.61, 1502732214.61, 1502732214.89, 1502732214.92, 1502732214.92, 1502732214.93,1502732214.93, 1502732223.12, 1502732223.12, 1502732223.12, 1502732223.97, 1502732224.07
unit.000022, stage_2, 1502732214.14, 1502732214.77, 1502732214.77, 1502732215.06, 1502732215.06, 1502732215.07, 1502732215.07,1502732215.07, 1502732232.56, 1502732232.57, 1502732232.57, 1502732233.28, 1502732233.38
unit.000023, stage_2, 1502732214.74, 1502732216.08, 1502732216.08, 1502732216.37, 1502732216.37, 1502732216.38, 1502732216.38,1502732216.38, 1502732232.05, 1502732232.06, 1502732232.07, 1502732233.48, 1502732233.58
unit.000024, stage_2, 1502732215.36, 1502732215.92, 1502732215.92, 1502732216.2, 1502732216.21, 1502732216.21, 1502732216.22,1502732216.22, 1502732222.61, 1502732222.62, 1502732222.62, 1502732224.04, 1502732224.15
unit.000025, stage_2, 1502732215.98, 1502732217.38, 1502732217.38, 1502732217.68, 1502732217.68, 1502732217.68, 1502732217.69,1502732217.69, 1502732227.94, 1502732227.96, 1502732227.96, 1502732229.9, 1502732230.0
unit.000026, stage_2, 1502732216.59, 1502732217.23, 1502732217.23, 1502732217.51, 1502732217.51, 1502732217.52, 1502732217.52,1502732217.52, 1502732224.42, 1502732224.43, 1502732224.43, 1502732225.35, 1502732225.46
unit.000027, stage_2, 1502732217.22, 1502732218.54, 1502732218.54, 1502732218.82, 1502732218.82, 1502732218.82, 1502732218.83,1502732218.83, 1502732232.56, 1502732232.57, 1502732232.58, 1502732233.41, 1502732233.52
unit.000032, stage_2, 1502732223.64, 1502732224.46, 1502732224.46, 1502732224.67, 1502732224.67, 1502732224.68, 1502732224.68,1502732224.68, 1502732240.59, 1502732240.59, 1502732240.6, 1502732241.82, 1502732241.92
unit.000033, stage_2, 1502732224.25, 1502732224.81, 1502732224.81, 1502732225.08, 1502732225.08, 1502732225.09, 1502732225.09,1502732225.09, 1502732276.94, 1502732277.04, 1502732277.05, 1502732278.81, 1502732278.91
unit.000034, stage_2, 1502732224.87, 1502732225.76, 1502732225.76, 1502732225.98, 1502732225.98, 1502732225.99, 1502732225.99,1502732225.99, 1502732234.49, 1502732234.5, 1502732234.5, 1502732236.02, 1502732236.12
unit.000035, stage_2, 1502732225.49, 1502732225.96, 1502732225.96, 1502732226.27, 1502732226.28, 1502732226.28, 1502732226.29,1502732226.29, 1502732238.28, 1502732238.28, 1502732238.29, 1502732239.4, 1502732239.51
unit.000028, stage_3, 1502732221.15, 1502732222.0, 1502732222.0, 1502732222.29, 1502732222.32, 1502732222.32, 1502732222.32,1502732222.33, 1502732231.95, 1502732231.96, 1502732231.96, 1502732233.61, 1502732233.72
unit.000029, stage_3, 1502732221.77, 1502732222.2, 1502732222.2, 1502732222.46, 1502732222.47, 1502732222.47, 1502732222.47,1502732222.48, 1502732253.54, 1502732253.57, 1502732253.57, 1502732254.95, 1502732255.06
unit.000030, stage_3, 1502732222.39, 1502732223.15, 1502732223.15, 1502732223.36, 1502732223.36, 1502732223.37, 1502732223.37,1502732223.38, 1502732234.46, 1502732234.49, 1502732234.5, 1502732235.89, 1502732235.99
unit.000031, stage_3, 1502732223.02, 1502732223.5, 1502732223.5, 1502732223.77, 1502732223.77, 1502732223.78, 1502732223.78,1502732223.78, 1502732242.8, 1502732242.8, 1502732242.81, 1502732244.22, 1502732244.32
unit.000036, stage_3, 1502732229.44, 1502732230.53, 1502732230.53, 1502732230.74, 1502732230.77, 1502732230.77, 1502732230.77,1502732230.78, 1502732244.51, 1502732244.51, 1502732244.51, 1502732245.46, 1502732245.57
unit.000037, stage_3, 1502732230.04, 1502732230.58, 1502732230.58, 1502732230.91, 1502732230.91, 1502732230.92, 1502732230.92,1502732230.92, 1502732248.12, 1502732248.13, 1502732248.13, 1502732248.98, 1502732249.08
unit.000038, stage_3, 1502732230.66, 1502732231.88, 1502732231.88, 1502732232.22, 1502732232.22, 1502732232.23, 1502732232.23,1502732232.24, 1502732240.19, 1502732240.21, 1502732240.21, 1502732241.94, 1502732242.04
unit.000039, stage_3, 1502732231.28, 1502732231.84, 1502732231.84, 1502732232.06, 1502732232.07, 1502732232.07, 1502732232.08,1502732232.08, 1502732240.19, 1502732240.2, 1502732240.2, 1502732241.74, 1502732241.84
unit.000040, stage_3, 1502732235.2, 1502732236.5, 1502732236.5, 1502732236.71, 1502732236.72, 1502732236.73, 1502732236.74,1502732236.74, 1502732248.12, 1502732248.13, 1502732248.14, 1502732249.04, 1502732249.14
unit.000042, stage_3, 1502732236.45, 1502732237.76, 1502732237.76, 1502732238.08, 1502732238.08, 1502732238.09, 1502732238.09,1502732238.1, 1502732294.42, 1502732294.43, 1502732294.44, 1502732295.48, 1502732295.58
