uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000047, stage_1, 1503687056.86, 1503687070.73, 1503687070.73, 1503687128.15, 1503687128.17, 1503687129.75, 1503687129.75,1503687139.78, 1503690032.08, 1503690032.45, 1503690032.46, 1503690037.93, 1503690038.03
unit.000048, stage_1, 1503687056.86, 1503687070.89, 1503687070.89, 1503687128.17, 1503687128.19, 1503687129.76, 1503687129.76,1503687139.83, 1503690031.89, 1503690032.23, 1503690032.23, 1503690035.9, 1503690036.0
unit.000049, stage_1, 1503687056.86, 1503687071.09, 1503687071.09, 1503687128.22, 1503687128.24, 1503687129.78, 1503687129.78,1503687139.91, 1503690032.58, 1503690032.7, 1503690032.7, 1503690039.5, 1503690039.6
unit.000050, stage_1, 1503687056.86, 1503687058.22, 1503687058.22, 1503687124.94, 1503687124.96, 1503687128.6, 1503687128.61,1503687132.35, 1503689319.56, 1503689319.7, 1503689319.71, 1503689321.75, 1503689321.86
unit.000051, stage_1, 1503687056.86, 1503687058.62, 1503687058.62, 1503687124.99, 1503687125.02, 1503687128.62, 1503687128.63,1503687132.43, 1503689319.6, 1503689319.76, 1503689319.78, 1503689322.18, 1503689322.28
unit.000052, stage_1, 1503687056.86, 1503687058.87, 1503687058.87, 1503687125.08, 1503687125.11, 1503687128.65, 1503687128.65,1503687132.56, 1503689305.7, 1503689305.75, 1503689305.75, 1503689307.55, 1503689307.65
unit.000053, stage_1, 1503687056.86, 1503687059.07, 1503687059.07, 1503687125.37, 1503687125.42, 1503687128.67, 1503687128.67,1503687132.65, 1503689319.53, 1503689319.64, 1503689319.65, 1503689320.95, 1503689321.05
unit.000054, stage_1, 1503687056.86, 1503687059.43, 1503687059.43, 1503687125.48, 1503687125.5, 1503687128.69, 1503687128.7,1503687132.78, 1503689320.23, 1503689320.24, 1503689320.25, 1503689322.58, 1503689322.69
unit.000055, stage_1, 1503687056.86, 1503687059.63, 1503687059.63, 1503687125.53, 1503687125.55, 1503687128.71, 1503687128.72,1503687132.87, 1503689319.58, 1503689319.72, 1503689319.73, 1503689321.96, 1503689322.06
unit.000056, stage_1, 1503687056.86, 1503687059.83, 1503687059.83, 1503687125.57, 1503687125.59, 1503687128.73, 1503687128.73,1503687132.96, 1503689319.6, 1503689319.78, 1503689319.8, 1503689322.36, 1503689322.47
unit.000057, stage_1, 1503687056.86, 1503687060.03, 1503687060.03, 1503687125.62, 1503687125.64, 1503687128.75, 1503687128.75,1503687133.05, 1503689319.58, 1503689319.73, 1503689319.74, 1503689321.98, 1503689322.08
unit.000058, stage_1, 1503687056.86, 1503687060.23, 1503687060.23, 1503687125.67, 1503687125.69, 1503687128.77, 1503687128.77,1503687133.14, 1503689319.55, 1503689319.68, 1503689319.69, 1503689321.55, 1503689321.65
unit.000059, stage_1, 1503687056.86, 1503687060.43, 1503687060.43, 1503687125.71, 1503687125.73, 1503687128.78, 1503687128.79,1503687133.23, 1503689319.62, 1503689319.82, 1503689319.83, 1503689322.57, 1503689322.67
unit.000060, stage_1, 1503687056.86, 1503687058.82, 1503687058.82, 1503687125.05, 1503687125.08, 1503687128.64, 1503687128.64,1503687132.52, 1503689319.52, 1503689319.63, 1503689319.64, 1503689320.74, 1503689320.85
unit.000061, stage_1, 1503687056.86, 1503687060.88, 1503687060.88, 1503687125.84, 1503687125.86, 1503687128.83, 1503687128.83,1503687133.46, 1503689648.47, 1503689648.51, 1503689648.51, 1503689650.3, 1503689650.4
unit.000062, stage_1, 1503687056.86, 1503687061.08, 1503687061.08, 1503687125.91, 1503687125.92, 1503687128.84, 1503687128.85,1503687133.56, 1503689648.5, 1503689648.52, 1503689648.52, 1503689650.3, 1503689650.41
unit.000063, stage_1, 1503687056.86, 1503687061.28, 1503687061.28, 1503687125.93, 1503687125.95, 1503687128.86, 1503687128.87,1503687133.66, 1503689650.05, 1503689650.06, 1503689650.09, 1503689650.71, 1503689650.81
unit.000064, stage_1, 1503687056.86, 1503687064.1, 1503687064.1, 1503687126.58, 1503687126.6, 1503687129.17, 1503687129.17,1503687135.68, 1503690032.03, 1503690032.35, 1503690032.36, 1503690037.07, 1503690037.18
unit.000065, stage_1, 1503687056.86, 1503687065.46, 1503687065.46, 1503687126.94, 1503687126.94, 1503687129.28, 1503687129.29,1503687136.64, 1503690032.05, 1503690032.38, 1503690032.39, 1503690037.32, 1503690037.42
unit.000066, stage_1, 1503687056.86, 1503687066.87, 1503687066.87, 1503687127.22, 1503687127.24, 1503687129.41, 1503687129.41,1503687137.51, 1503690031.9, 1503690032.25, 1503690032.25, 1503690036.1, 1503690036.21
unit.000067, stage_1, 1503687056.86, 1503687068.27, 1503687068.27, 1503687127.55, 1503687127.57, 1503687129.53, 1503687129.54,1503687138.23, 1503689650.1, 1503689650.18, 1503689650.19, 1503689651.52, 1503689651.62
unit.000068, stage_1, 1503687056.86, 1503687069.32, 1503687069.32, 1503687127.81, 1503687127.83, 1503687129.63, 1503687129.63,1503687139.16, 1503690032.56, 1503690032.68, 1503690032.68, 1503690039.3, 1503690039.4
unit.000069, stage_1, 1503687056.86, 1503687070.12, 1503687070.12, 1503687128.01, 1503687128.03, 1503687129.7, 1503687129.7,1503687139.51, 1503690031.88, 1503690032.2, 1503690032.21, 1503690035.7, 1503690035.8
unit.000070, stage_1, 1503687056.86, 1503687062.84, 1503687062.84, 1503687126.28, 1503687126.3, 1503687129.05, 1503687129.06,1503687134.46, 1503690032.95, 1503690033.06, 1503690033.07, 1503690040.76, 1503690040.86
unit.000071, stage_1, 1503687056.86, 1503687059.27, 1503687059.27, 1503687125.45, 1503687125.47, 1503687128.68, 1503687128.69,1503687132.73, 1503689305.73, 1503689305.76, 1503689305.76, 1503689307.75, 1503689307.85
unit.000072, stage_1, 1503687056.86, 1503687060.63, 1503687060.63, 1503687125.76, 1503687125.78, 1503687128.8, 1503687128.8,1503687133.31, 1503689319.59, 1503689319.74, 1503689319.76, 1503689322.16, 1503689322.26
unit.000073, stage_1, 1503687056.86, 1503687061.89, 1503687061.89, 1503687126.07, 1503687126.09, 1503687128.97, 1503687128.98,1503687133.96, 1503690032.76, 1503690032.92, 1503690032.97, 1503690040.1, 1503690040.21
unit.000074, stage_1, 1503687056.86, 1503687063.25, 1503687063.25, 1503687126.37, 1503687126.39, 1503687129.09, 1503687129.09,1503687134.68, 1503690032.52, 1503690032.55, 1503690032.57, 1503690038.53, 1503690038.63
unit.000075, stage_1, 1503687056.86, 1503687063.9, 1503687063.9, 1503687126.54, 1503687126.56, 1503687129.15, 1503687129.15,1503687135.07, 1503690032.59, 1503690032.71, 1503690032.71, 1503690039.55, 1503690039.65
unit.000076, stage_1, 1503687056.86, 1503687064.25, 1503687064.25, 1503687126.61, 1503687126.63, 1503687129.18, 1503687129.18,1503687135.75, 1503690031.8, 1503690031.95, 1503690031.95, 1503690034.09, 1503690034.19
unit.000077, stage_1, 1503687056.86, 1503687064.45, 1503687064.45, 1503687126.65, 1503687126.67, 1503687129.19, 1503687129.2,1503687136.15, 1503690032.91, 1503690033.0, 1503690033.0, 1503690040.31, 1503690040.41
unit.000078, stage_1, 1503687056.86, 1503687064.7, 1503687064.7, 1503687126.72, 1503687126.74, 1503687129.22, 1503687129.23,1503687136.32, 1503690031.81, 1503690031.97, 1503690031.97, 1503690034.29, 1503690034.39
unit.000079, stage_1, 1503687056.86, 1503687064.9, 1503687064.9, 1503687126.77, 1503687126.79, 1503687129.24, 1503687129.24,1503687136.41, 1503690032.1, 1503690032.47, 1503690032.48, 1503690038.13, 1503690038.23
unit.000080, stage_1, 1503687056.86, 1503687070.49, 1503687070.49, 1503687128.08, 1503687128.1, 1503687129.72, 1503687129.73,1503687139.64, 1503690031.88, 1503690032.21, 1503690032.22, 1503690035.86, 1503690035.96
unit.000081, stage_1, 1503687056.86, 1503687058.02, 1503687058.02, 1503687124.87, 1503687124.93, 1503687128.6, 1503687128.6,1503687132.28, 1503689319.51, 1503689319.52, 1503689319.59, 1503689320.34, 1503689320.44
unit.000082, stage_1, 1503687056.86, 1503687058.42, 1503687058.42, 1503687124.97, 1503687124.99, 1503687128.61, 1503687128.62,1503687132.39, 1503689319.51, 1503689319.61, 1503689319.63, 1503689320.54, 1503689320.64
unit.000083, stage_1, 1503687056.86, 1503687058.67, 1503687058.67, 1503687125.02, 1503687125.05, 1503687128.63, 1503687128.64,1503687132.47, 1503689318.19, 1503689318.21, 1503689318.22, 1503689320.14, 1503689320.24
unit.000084, stage_1, 1503687056.86, 1503687059.03, 1503687059.03, 1503687125.11, 1503687125.36, 1503687128.66, 1503687128.66,1503687132.6, 1503689319.57, 1503689319.71, 1503689319.72, 1503689321.78, 1503689321.88
unit.000085, stage_1, 1503687056.86, 1503687059.23, 1503687059.23, 1503687125.42, 1503687125.45, 1503687128.68, 1503687128.68,1503687132.69, 1503689319.62, 1503689319.81, 1503689319.82, 1503689322.38, 1503689322.48
unit.000086, stage_1, 1503687056.86, 1503687059.47, 1503687059.47, 1503687125.5, 1503687125.52, 1503687128.7, 1503687128.71,1503687132.82, 1503689319.54, 1503689319.66, 1503689319.66, 1503689321.15, 1503689321.25
unit.000087, stage_1, 1503687056.86, 1503687059.68, 1503687059.68, 1503687125.55, 1503687125.57, 1503687128.72, 1503687128.72,1503687132.91, 1503689319.54, 1503689319.67, 1503689319.67, 1503689321.35, 1503689321.45
unit.000088, stage_1, 1503687056.86, 1503687059.88, 1503687059.88, 1503687125.6, 1503687125.62, 1503687128.74, 1503687128.74,1503687133.0, 1503689319.55, 1503689319.68, 1503689319.68, 1503689321.37, 1503689321.48
unit.000089, stage_1, 1503687056.86, 1503687060.08, 1503687060.08, 1503687125.64, 1503687125.66, 1503687128.75, 1503687128.76,1503687133.1, 1503689305.74, 1503689305.77, 1503689305.77, 1503689307.81, 1503689307.92
unit.000090, stage_1, 1503687056.86, 1503687060.28, 1503687060.28, 1503687125.69, 1503687125.71, 1503687128.77, 1503687128.78,1503687133.18, 1503689305.74, 1503689305.78, 1503689305.79, 1503689307.95, 1503689308.05
unit.000091, stage_1, 1503687056.86, 1503687060.48, 1503687060.48, 1503687125.74, 1503687125.76, 1503687128.79, 1503687128.8,1503687133.27, 1503689319.56, 1503689319.69, 1503689319.7, 1503689321.57, 1503689321.68
unit.000092, stage_1, 1503687056.86, 1503687060.83, 1503687060.83, 1503687125.81, 1503687125.83, 1503687128.82, 1503687128.82,1503687133.42, 1503689324.25, 1503689324.25, 1503689324.27, 1503689324.97, 1503689325.07
unit.000093, stage_1, 1503687056.86, 1503687061.03, 1503687061.03, 1503687125.86, 1503687125.88, 1503687128.84, 1503687128.84,1503687133.51, 1503689648.5, 1503689648.53, 1503689648.54, 1503689650.5, 1503689650.6
unit.000094, stage_1, 1503687056.86, 1503687061.23, 1503687061.23, 1503687125.92, 1503687125.93, 1503687128.85, 1503687128.86,1503687133.61, 1503689649.44, 1503689649.45, 1503689649.46, 1503689650.51, 1503689650.61
unit.000095, stage_1, 1503687056.86, 1503687061.44, 1503687061.44, 1503687125.95, 1503687125.97, 1503687128.87, 1503687128.88,1503687133.71, 1503689649.45, 1503689649.47, 1503689649.5, 1503689650.7, 1503689650.8
unit.000096, stage_1, 1503687056.86, 1503687061.64, 1503687061.64, 1503687126.0, 1503687126.02, 1503687128.89, 1503687128.89,1503687133.82, 1503689965.69, 1503689965.73, 1503689965.73, 1503689967.1, 1503689967.2
unit.000097, stage_1, 1503687056.86, 1503687061.84, 1503687061.84, 1503687126.05, 1503687126.07, 1503687128.96, 1503687128.97,1503687133.91, 1503690031.76, 1503690031.92, 1503690031.92, 1503690033.84, 1503690033.94
unit.000098, stage_1, 1503687056.86, 1503687062.09, 1503687062.09, 1503687126.12, 1503687126.14, 1503687128.99, 1503687128.99,1503687134.08, 1503690032.02, 1503690032.3, 1503690032.31, 1503690036.67, 1503690036.77
unit.000099, stage_1, 1503687056.86, 1503687062.29, 1503687062.29, 1503687126.16, 1503687126.18, 1503687129.01, 1503687129.01,1503687134.19, 1503690033.12, 1503690033.14, 1503690033.16, 1503690041.32, 1503690041.42
unit.000100, stage_1, 1503687056.86, 1503687062.49, 1503687062.49, 1503687126.21, 1503687126.23, 1503687129.03, 1503687129.03,1503687134.29, 1503690032.02, 1503690032.32, 1503690032.32, 1503690036.71, 1503690036.81
unit.000101, stage_1, 1503687056.86, 1503687062.69, 1503687062.69, 1503687126.26, 1503687126.28, 1503687129.04, 1503687129.05,1503687134.41, 1503690032.03, 1503690032.33, 1503690032.33, 1503690036.87, 1503690036.97
unit.000102, stage_1, 1503687056.86, 1503687062.89, 1503687062.89, 1503687126.3, 1503687126.32, 1503687129.06, 1503687129.06,1503687134.51, 1503689650.07, 1503689650.14, 1503689650.15, 1503689651.11, 1503689651.21
unit.000103, stage_1, 1503687056.86, 1503687063.09, 1503687063.09, 1503687126.35, 1503687126.37, 1503687129.08, 1503687129.08,1503687134.62, 1503690033.15, 1503690033.19, 1503690033.2, 1503690041.57, 1503690041.67
unit.000104, stage_1, 1503687056.86, 1503687063.45, 1503687063.45, 1503687126.42, 1503687126.44, 1503687129.11, 1503687129.11,1503687134.78, 1503690032.52, 1503690032.59, 1503690032.62, 1503690038.69, 1503690038.79
unit.000105, stage_1, 1503687056.87, 1503687063.65, 1503687063.65, 1503687126.47, 1503687126.49, 1503687129.12, 1503687129.13,1503687134.89, 1503690032.03, 1503690032.34, 1503690032.34, 1503690036.91, 1503690037.01
unit.000106, stage_1, 1503687056.87, 1503687063.85, 1503687063.85, 1503687126.51, 1503687126.53, 1503687129.14, 1503687129.14,1503687135.0, 1503690031.79, 1503690031.94, 1503690031.94, 1503690034.04, 1503690034.14
unit.000107, stage_1, 1503687056.87, 1503687064.05, 1503687064.05, 1503687126.56, 1503687126.58, 1503687129.16, 1503687129.16,1503687135.12, 1503690033.13, 1503690033.17, 1503690033.17, 1503690041.37, 1503690041.47
unit.000108, stage_1, 1503687056.87, 1503687064.3, 1503687064.3, 1503687126.63, 1503687126.65, 1503687129.18, 1503687129.19,1503687135.8, 1503690032.09, 1503690032.46, 1503690032.47, 1503690038.09, 1503690038.19
unit.000109, stage_1, 1503687056.87, 1503687064.5, 1503687064.5, 1503687126.68, 1503687126.7, 1503687129.2, 1503687129.21,1503687136.22, 1503690031.8, 1503690031.96, 1503690031.96, 1503690034.24, 1503690034.35
unit.000110, stage_1, 1503687056.87, 1503687064.85, 1503687064.85, 1503687126.75, 1503687126.77, 1503687129.23, 1503687129.24,1503687136.37, 1503690032.53, 1503690032.62, 1503690032.63, 1503690038.74, 1503690038.84
unit.000111, stage_1, 1503687056.87, 1503687065.05, 1503687065.05, 1503687126.79, 1503687126.81, 1503687129.25, 1503687129.25,1503687136.46, 1503690032.04, 1503690032.37, 1503690032.38, 1503690037.28, 1503690037.38
unit.000112, stage_1, 1503687056.87, 1503687065.25, 1503687065.25, 1503687126.84, 1503687126.86, 1503687129.27, 1503687129.27,1503687136.54, 1503690031.81, 1503690031.98, 1503690031.99, 1503690034.44, 1503690034.55
unit.000113, stage_1, 1503687056.87, 1503687065.51, 1503687065.51, 1503687126.95, 1503687126.95, 1503687129.29, 1503687129.3,1503687136.7, 1503690033.21, 1503690033.22, 1503690033.22, 1503690041.72, 1503690041.82
unit.000114, stage_1, 1503687056.87, 1503687065.71, 1503687065.71, 1503687126.97, 1503687126.98, 1503687129.31, 1503687129.31,1503687136.8, 1503690032.05, 1503690032.39, 1503690032.4, 1503690037.48, 1503690037.58
unit.000115, stage_1, 1503687056.87, 1503687066.06, 1503687066.06, 1503687127.04, 1503687127.06, 1503687129.34, 1503687129.34,1503687137.03, 1503690032.92, 1503690033.01, 1503690033.01, 1503690040.35, 1503690040.46
unit.000116, stage_1, 1503687056.87, 1503687066.26, 1503687066.26, 1503687127.08, 1503687127.1, 1503687129.36, 1503687129.36,1503687137.18, 1503690031.89, 1503690032.24, 1503690032.24, 1503690036.06, 1503690036.17
unit.000117, stage_1, 1503687056.87, 1503687066.46, 1503687066.46, 1503687127.13, 1503687127.15, 1503687129.37, 1503687129.38,1503687137.31, 1503690031.83, 1503690032.01, 1503690032.07, 1503690034.69, 1503690034.8
unit.000118, stage_1, 1503687056.87, 1503687066.66, 1503687066.66, 1503687127.18, 1503687127.2, 1503687129.39, 1503687129.4,1503687137.41, 1503690032.06, 1503690032.41, 1503690032.41, 1503690037.52, 1503690037.62
unit.000119, stage_1, 1503687056.87, 1503687066.91, 1503687066.91, 1503687127.25, 1503687127.27, 1503687129.42, 1503687129.42,1503687137.55, 1503690031.84, 1503690032.1, 1503690032.12, 1503690034.9, 1503690035.0
