stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-11 18:31:20.081498
stage_1,pipeline_1,wait_time,2017-08-11 18:31:20.094953
stage_1,pipeline_1,res_time,2017-08-11 18:34:20.181447
stage_1,pipeline_1,done_time,2017-08-11 18:34:20.181542
stage_1,pipeline_2,start_time,2017-08-11 18:31:20.083972
stage_1,pipeline_2,wait_time,2017-08-11 18:31:20.094958
stage_1,pipeline_2,res_time,2017-08-11 18:34:19.562365
stage_1,pipeline_2,done_time,2017-08-11 18:34:19.562448
stage_1,pipeline_3,start_time,2017-08-11 18:31:20.085955
stage_1,pipeline_3,wait_time,2017-08-11 18:31:20.094962
stage_1,pipeline_3,res_time,2017-08-11 18:34:18.322246
stage_1,pipeline_3,done_time,2017-08-11 18:34:18.322328
stage_1,pipeline_4,start_time,2017-08-11 18:31:20.086874
stage_1,pipeline_4,wait_time,2017-08-11 18:31:20.094965
stage_1,pipeline_4,res_time,2017-08-11 18:34:16.464144
stage_1,pipeline_4,done_time,2017-08-11 18:34:16.464217
stage_1,pipeline_5,start_time,2017-08-11 18:31:20.087469
stage_1,pipeline_5,wait_time,2017-08-11 18:31:20.094968
stage_1,pipeline_5,res_time,2017-08-11 18:34:17.697188
stage_1,pipeline_5,done_time,2017-08-11 18:34:17.697269
stage_1,pipeline_6,start_time,2017-08-11 18:31:20.088303
stage_1,pipeline_6,wait_time,2017-08-11 18:31:20.094971
stage_1,pipeline_6,res_time,2017-08-11 18:34:17.076060
stage_1,pipeline_6,done_time,2017-08-11 18:34:17.076142
stage_1,pipeline_7,start_time,2017-08-11 18:31:20.088910
stage_1,pipeline_7,wait_time,2017-08-11 18:31:20.094974
stage_1,pipeline_7,res_time,2017-08-11 18:34:15.852351
stage_1,pipeline_7,done_time,2017-08-11 18:34:15.852416
stage_1,pipeline_8,start_time,2017-08-11 18:31:20.089508
stage_1,pipeline_8,wait_time,2017-08-11 18:31:20.094976
stage_1,pipeline_8,res_time,2017-08-11 18:34:18.942329
stage_1,pipeline_8,done_time,2017-08-11 18:34:18.942404
stage_1,pipeline_9,start_time,2017-08-11 18:31:20.090102
stage_1,pipeline_9,wait_time,2017-08-11 18:31:20.094979
stage_1,pipeline_9,res_time,2017-08-11 18:34:13.373813
stage_1,pipeline_9,done_time,2017-08-11 18:34:13.373877
stage_1,pipeline_10,start_time,2017-08-11 18:31:20.090705
stage_1,pipeline_10,wait_time,2017-08-11 18:31:20.094982
stage_1,pipeline_10,res_time,2017-08-11 18:34:07.692747
stage_1,pipeline_10,done_time,2017-08-11 18:34:07.692823
stage_1,pipeline_11,start_time,2017-08-11 18:31:20.091309
stage_1,pipeline_11,wait_time,2017-08-11 18:31:20.094985
stage_1,pipeline_11,res_time,2017-08-11 18:34:13.991202
stage_1,pipeline_11,done_time,2017-08-11 18:34:13.991287
stage_1,pipeline_12,start_time,2017-08-11 18:31:20.091903
stage_1,pipeline_12,wait_time,2017-08-11 18:31:20.094988
stage_1,pipeline_12,res_time,2017-08-11 18:34:08.929831
stage_1,pipeline_12,done_time,2017-08-11 18:34:08.929903
stage_1,pipeline_13,start_time,2017-08-11 18:31:20.092495
stage_1,pipeline_13,wait_time,2017-08-11 18:31:20.094991
stage_1,pipeline_13,res_time,2017-08-11 18:34:09.542952
stage_1,pipeline_13,done_time,2017-08-11 18:34:09.543037
stage_1,pipeline_14,start_time,2017-08-11 18:31:20.093087
stage_1,pipeline_14,wait_time,2017-08-11 18:31:20.094994
stage_1,pipeline_14,res_time,2017-08-11 18:34:14.612725
stage_1,pipeline_14,done_time,2017-08-11 18:34:14.612808
stage_1,pipeline_15,start_time,2017-08-11 18:31:20.093680
stage_1,pipeline_15,wait_time,2017-08-11 18:31:20.094997
stage_1,pipeline_15,res_time,2017-08-11 18:34:08.309919
stage_1,pipeline_15,done_time,2017-08-11 18:34:08.309996
stage_1,pipeline_16,start_time,2017-08-11 18:31:20.094363
stage_1,pipeline_16,wait_time,2017-08-11 18:31:20.094999
stage_1,pipeline_16,res_time,2017-08-11 18:34:15.233209
stage_1,pipeline_16,done_time,2017-08-11 18:34:15.233284
stage_2,pipeline_1,start_time,2017-08-11 18:34:20.181640
stage_2,pipeline_1,wait_time,2017-08-11 18:34:20.183843
stage_2,pipeline_1,res_time,2017-08-11 18:34:42.271611
stage_2,pipeline_1,done_time,2017-08-11 18:34:42.271688
stage_2,pipeline_2,start_time,2017-08-11 18:34:19.562546
