uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000103, stage_5, 1503884578.1, 1503884579.07, 1503884579.07, 1503884579.57, 1503884579.63, 1503884579.67, 1503884579.71,1503884579.74, 1503891253.59, 1503891253.65, 1503891254.11, 1503891255.09, 1503891255.2
unit.000065, stage_6, 1503862852.76, 1503862853.51, 1503862853.51, 1503862853.88, 1503862853.99, 1503862854.03, 1503862854.07,1503862854.11, 1503866847.75, 1503866847.81, 1503866847.85, 1503866849.23, 1503866849.43
unit.000069, stage_6, 1503864515.05, 1503864515.8, 1503864515.8, 1503864516.28, 1503864516.34, 1503864516.37, 1503864537.35,1503864537.38, 1503883366.9, 1503883366.96, 1503883367.0, 1503883368.06, 1503883368.27
unit.000071, stage_6, 1503865664.67, 1503865665.28, 1503865665.28, 1503865665.69, 1503865665.75, 1503865665.79, 1503866199.22,1503866199.26, 1503868036.38, 1503868036.44, 1503868036.48, 1503868038.22, 1503868038.43
unit.000072, stage_6, 1503866203.14, 1503866203.73, 1503866203.73, 1503866204.22, 1503866204.29, 1503866204.33, 1503866218.17,1503866218.21, 1503880484.37, 1503880484.45, 1503880484.49, 1503880486.3, 1503880486.5
unit.000078, stage_6, 1503871166.57, 1503871167.45, 1503871167.45, 1503871167.85, 1503871167.92, 1503871167.95, 1503871167.99,1503871168.04, 1503871815.19, 1503871815.25, 1503871815.29, 1503871816.79, 1503871816.99
unit.000079, stage_6, 1503871187.4, 1503871188.55, 1503871188.55, 1503871188.96, 1503871189.02, 1503871189.06, 1503871189.1,1503871189.14, 1503872548.5, 1503872548.56, 1503872548.6, 1503872549.58, 1503872549.78
unit.000085, stage_6, 1503872864.67, 1503872865.67, 1503872865.67, 1503872866.08, 1503872866.14, 1503872866.18, 1503872866.22,1503872866.26, 1503873575.37, 1503873575.43, 1503873575.47, 1503873576.8, 1503873577.0
unit.000088, stage_6, 1503875446.17, 1503875446.84, 1503875446.84, 1503875447.29, 1503875447.35, 1503875447.39, 1503875447.44,1503875447.47, 1503876080.8, 1503876080.86, 1503876080.9, 1503876081.86, 1503876082.06
unit.000090, stage_6, 1503879214.8, 1503879215.63, 1503879215.63, 1503879216.1, 1503879216.16, 1503879216.2, 1503879216.24,1503879216.29, 1503879856.45, 1503879856.51, 1503879856.55, 1503879857.53, 1503879857.74
unit.000091, stage_6, 1503879492.15, 1503879492.71, 1503879492.71, 1503879493.01, 1503879493.07, 1503879493.11, 1503879493.15,1503879493.19, 1503880862.33, 1503880862.4, 1503880862.44, 1503880863.4, 1503880863.6
unit.000093, stage_6, 1503880233.94, 1503880235.1, 1503880235.1, 1503880235.56, 1503880235.62, 1503880235.67, 1503880235.71,1503880235.75, 1503881689.12, 1503881689.18, 1503881689.22, 1503881690.28, 1503881690.48
unit.000100, stage_6, 1503882734.88, 1503882735.69, 1503882735.69, 1503882736.12, 1503882736.2, 1503882736.24, 1503882736.27,1503882736.32, 1503883997.77, 1503883997.83, 1503883997.87, 1503883999.12, 1503883999.33
unit.000104, stage_6, 1503887477.96, 1503887478.78, 1503887478.78, 1503887479.17, 1503887481.78, 1503887481.84, 1503887481.88,1503887481.92, 1503888119.3, 1503888119.36, 1503888119.4, 1503888120.97, 1503888121.17
unit.000105, stage_6, 1503887520.24, 1503887521.01, 1503887521.01, 1503887521.43, 1503887521.5, 1503887521.54, 1503887521.58,1503887521.62, 1503888158.97, 1503888159.03, 1503888159.07, 1503888160.92, 1503888161.12
unit.000108, stage_6, 1503888338.9, 1503888339.59, 1503888339.59, 1503888339.96, 1503888340.03, 1503888340.06, 1503888340.1,1503888340.14, 1503888975.71, 1503888975.77, 1503888975.81, 1503888977.4, 1503888977.61
unit.000110, stage_6, 1503891258.13, 1503891259.05, 1503891259.05, 1503891259.42, 1503891261.46, 1503891261.52, 1503891261.56,1503891261.6, 1503891900.95, 1503891901.01, 1503891901.05, 1503891902.57, 1503891902.77
unit.000074, stage_7, 1503866851.79, 1503866852.54, 1503866852.54, 1503866852.83, 1503866852.9, 1503866852.98, 1503866853.0,1503866853.02, 1503880245.46, 1503880245.5, 1503880245.52, 1503880247.05, 1503880257.85
unit.000076, stage_7, 1503868043.12, 1503868043.58, 1503868043.58, 1503868043.84, 1503868043.88, 1503868043.9, 1503868043.92,1503868043.93, 1503871173.01, 1503871173.05, 1503871173.06, 1503871174.68, 1503871187.02
unit.000080, stage_7, 1503871821.5, 1503871822.71, 1503871822.71, 1503871823.0, 1503871823.04, 1503871823.06, 1503871823.08,1503871823.1, 1503879216.57, 1503879216.59, 1503879216.61, 1503879217.62, 1503879228.77
unit.000084, stage_7, 1503872551.76, 1503872552.34, 1503872552.34, 1503872552.64, 1503872552.68, 1503872552.7, 1503872552.71,1503872552.73, 1503880492.77, 1503880492.79, 1503880492.81, 1503880494.09, 1503880499.9
unit.000087, stage_7, 1503873581.96, 1503873583.06, 1503873583.06, 1503873583.4, 1503873583.64, 1503873583.66, 1503873583.67,1503873583.69, 1503875452.73, 1503875452.82, 1503875452.84, 1503875453.78, 1503875464.98
unit.000089, stage_7, 1503876087.01, 1503876087.76, 1503876087.76, 1503876088.08, 1503876088.12, 1503876088.13, 1503876088.15,1503876088.17, 1503879228.8, 1503879228.84, 1503879228.85, 1503879229.97, 1503879235.85
unit.000092, stage_7, 1503879860.42, 1503879861.2, 1503879861.2, 1503879861.44, 1503879861.48, 1503879861.5, 1503879861.52,1503879861.54, 1503884580.5, 1503884580.52, 1503884580.54, 1503884581.58, 1503884587.05
unit.000095, stage_7, 1503880491.12, 1503880492.34, 1503880492.34, 1503880492.61, 1503880492.65, 1503880492.67, 1503880492.69,1503880492.7, 1503880811.91, 1503880811.93, 1503880811.95, 1503880813.21, 1503880819.2
unit.000097, stage_7, 1503880866.51, 1503880867.43, 1503880867.43, 1503880867.78, 1503880867.81, 1503880867.83, 1503880867.85,1503880867.87, 1503884017.59, 1503884017.63, 1503884017.65, 1503884019.05, 1503884027.93
unit.000099, stage_7, 1503881692.09, 1503881692.78, 1503881692.78, 1503881693.1, 1503881693.14, 1503881693.15, 1503881693.17,1503881693.19, 1503882736.5, 1503882736.51, 1503882736.53, 1503882737.31, 1503882747.87
unit.000101, stage_7, 1503883372.84, 1503883373.35, 1503883373.35, 1503883373.66, 1503883373.7, 1503883373.77, 1503883373.79,1503883373.84, 1503884008.17, 1503884008.21, 1503884008.22, 1503884009.35, 1503884022.05
unit.000102, stage_7, 1503884000.8, 1503884002.05, 1503884002.05, 1503884002.37, 1503884002.41, 1503884002.42, 1503884002.44,1503884002.46, 1503884591.32, 1503884591.36, 1503884591.38, 1503884592.67, 1503884598.26
unit.000106, stage_7, 1503888125.02, 1503888125.48, 1503888125.48, 1503888125.82, 1503888125.86, 1503888125.88, 1503888125.89,1503888125.91, 1503888139.31, 1503888139.35, 1503888139.37, 1503888140.96, 1503888152.0
unit.000107, stage_7, 1503888163.77, 1503888164.2, 1503888164.2, 1503888164.46, 1503888164.5, 1503888164.52, 1503888164.54,1503888164.55, 1503888178.08, 1503888178.12, 1503888178.14, 1503888179.7, 1503888185.4
unit.000109, stage_7, 1503888979.11, 1503888979.61, 1503888979.61, 1503888979.94, 1503888979.98, 1503888980.0, 1503888980.02,1503888980.03, 1503888993.22, 1503888993.32, 1503888993.34, 1503888995.35, 1503889006.07
unit.000111, stage_7, 1503891907.24, 1503891908.01, 1503891908.01, 1503891908.28, 1503891908.63, 1503891908.65, 1503891908.67,1503891908.68, 1503891922.76, 1503891922.8, 1503891922.81, 1503891923.84, 1503891934.42
