uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, stage_1, 1503971885.91, 1503971889.47, 1503971889.47, 1503971905.36, 1503971905.38, 1503971905.97, 1503971905.98,1503971907.42, 1503971939.5, 1503971939.53, 1503971939.53, 1503971940.44, 1503971940.54
unit.000001, stage_1, 1503971885.91, 1503971890.59, 1503971890.59, 1503971905.58, 1503971905.6, 1503971906.06, 1503971906.07,1503971907.86, 1503971942.77, 1503971942.93, 1503971942.93, 1503971945.5, 1503971945.6
unit.000002, stage_1, 1503971885.91, 1503971889.77, 1503971889.77, 1503971905.4, 1503971905.42, 1503971905.99, 1503971906.0,1503971907.52, 1503971942.76, 1503971942.92, 1503971942.92, 1503971945.38, 1503971945.48
unit.000003, stage_1, 1503971885.91, 1503971887.0, 1503971887.0, 1503971904.85, 1503971904.89, 1503971905.74, 1503971905.74,1503971906.52, 1503971935.57, 1503971935.58, 1503971935.59, 1503971937.11, 1503971937.21
unit.000004, stage_1, 1503971885.91, 1503971887.2, 1503971887.2, 1503971904.92, 1503971904.95, 1503971905.75, 1503971905.76,1503971906.6, 1503971935.59, 1503971935.62, 1503971935.62, 1503971937.42, 1503971937.52
unit.000005, stage_1, 1503971885.92, 1503971887.41, 1503971887.41, 1503971904.98, 1503971905.0, 1503971905.77, 1503971905.78,1503971906.69, 1503971935.59, 1503971935.63, 1503971935.63, 1503971937.52, 1503971937.63
unit.000006, stage_1, 1503971885.92, 1503971887.61, 1503971887.61, 1503971905.03, 1503971905.05, 1503971905.79, 1503971905.79,1503971906.77, 1503971932.25, 1503971932.26, 1503971932.27, 1503971933.5, 1503971933.6
unit.000007, stage_1, 1503971885.92, 1503971887.82, 1503971887.82, 1503971905.08, 1503971905.1, 1503971905.81, 1503971905.81,1503971906.87, 1503971938.99, 1503971939.0, 1503971939.02, 1503971939.82, 1503971939.93
unit.000008, stage_1, 1503971885.92, 1503971888.06, 1503971888.06, 1503971905.15, 1503971905.17, 1503971905.83, 1503971905.84,1503971907.0, 1503971939.01, 1503971939.05, 1503971939.05, 1503971940.14, 1503971940.25
unit.000009, stage_1, 1503971885.92, 1503971888.26, 1503971888.26, 1503971905.2, 1503971905.22, 1503971905.85, 1503971905.91,1503971907.09, 1503971942.67, 1503971942.67, 1503971942.69, 1503971943.86, 1503971943.97
unit.000010, stage_1, 1503971885.92, 1503971888.47, 1503971888.47, 1503971905.24, 1503971905.26, 1503971905.93, 1503971905.93,1503971907.18, 1503971942.67, 1503971942.71, 1503971942.73, 1503971943.95, 1503971944.05
unit.000011, stage_1, 1503971885.92, 1503971888.85, 1503971888.85, 1503971905.29, 1503971905.31, 1503971905.95, 1503971905.95,1503971907.27, 1503971942.68, 1503971942.73, 1503971942.76, 1503971944.07, 1503971944.17
unit.000012, stage_1, 1503971885.92, 1503971890.29, 1503971890.29, 1503971905.51, 1503971905.53, 1503971906.04, 1503971906.04,1503971907.72, 1503971942.7, 1503971942.8, 1503971942.8, 1503971944.48, 1503971944.58
