step,probe,timestamp

allocate,start_time,2017-08-11 17:58:16.621434
allocate,stop_time,2017-08-11 17:58:50.201129
deallocate,start_time,2017-08-11 23:46:21.607106
deallocate,stop_time,2017-08-11 23:46:29.627981
