uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000022, stage_4, 1502731661.64, 1502731663.0, 1502731663.0, 1502731663.27, 1502731663.29, 1502731663.3, 1502731663.31,1502731663.32, 1502731673.62, 1502731673.65, 1502731673.65, 1502731674.75, 1502731674.85
unit.000023, stage_4, 1502731662.25, 1502731663.01, 1502731663.01, 1502731663.3, 1502731663.3, 1502731663.31, 1502731663.32,1502731663.32, 1502731703.01, 1502731703.02, 1502731703.02, 1502731703.3, 1502731703.4
unit.000024, stage_4, 1502731666.16, 1502731667.61, 1502731667.61, 1502731667.84, 1502731667.84, 1502731667.85, 1502731667.85,1502731667.86, 1502731676.43, 1502731676.43, 1502731676.44, 1502731677.07, 1502731677.17
unit.000026, stage_4, 1502731670.68, 1502731671.12, 1502731671.12, 1502731671.42, 1502731671.44, 1502731671.44, 1502731671.45,1502731671.45, 1502731680.85, 1502731680.85, 1502731680.85, 1502731681.68, 1502731681.78
unit.000027, stage_4, 1502731674.61, 1502731675.55, 1502731675.55, 1502731675.86, 1502731675.88, 1502731675.89, 1502731675.89,1502731675.9, 1502731687.07, 1502731687.09, 1502731687.1, 1502731688.49, 1502731688.59
unit.000030, stage_4, 1502731683.04, 1502731683.64, 1502731683.64, 1502731683.95, 1502731683.98, 1502731683.98, 1502731683.99,1502731683.99, 1502731698.2, 1502731698.2, 1502731698.21, 1502731698.81, 1502731698.91
unit.000032, stage_4, 1502731687.59, 1502731688.25, 1502731688.25, 1502731688.56, 1502731688.57, 1502731688.57, 1502731688.58,1502731688.58, 1502731700.21, 1502731700.23, 1502731700.24, 1502731701.22, 1502731701.32
unit.000052, stage_4, 1502731767.46, 1502731768.52, 1502731768.52, 1502731768.82, 1502731768.84, 1502731768.85, 1502731768.85,1502731768.86, 1502731786.91, 1502731786.93, 1502731786.94, 1502731788.2, 1502731788.3
unit.000028, stage_5, 1502731678.52, 1502731679.03, 1502731679.03, 1502731679.32, 1502731679.35, 1502731679.35, 1502731679.35,1502731679.36, 1502731695.19, 1502731695.22, 1502731695.22, 1502731696.49, 1502731696.59
unit.000029, stage_5, 1502731679.13, 1502731680.16, 1502731680.16, 1502731680.47, 1502731680.47, 1502731680.48, 1502731680.48,1502731680.48, 1502731689.98, 1502731689.98, 1502731689.99, 1502731690.78, 1502731690.88
unit.000031, stage_5, 1502731683.65, 1502731684.77, 1502731684.77, 1502731685.09, 1502731685.1, 1502731685.1, 1502731685.11,1502731685.11, 1502731693.49, 1502731693.49, 1502731693.49, 1502731694.2, 1502731694.3
unit.000033, stage_5, 1502731691.5, 1502731692.73, 1502731692.73, 1502731693.06, 1502731693.08, 1502731693.09, 1502731693.1,1502731693.1, 1502731720.36, 1502731720.39, 1502731720.39, 1502731721.54, 1502731721.64
unit.000036, stage_5, 1502731699.95, 1502731700.78, 1502731700.78, 1502731701.09, 1502731701.09, 1502731701.09, 1502731701.1,1502731701.1, 1502731714.05, 1502731714.07, 1502731714.08, 1502731715.83, 1502731715.93
unit.000038, stage_5, 1502731704.48, 1502731705.27, 1502731705.27, 1502731705.51, 1502731705.54, 1502731705.54, 1502731705.54,1502731705.55, 1502731720.77, 1502731720.77, 1502731720.77, 1502731721.67, 1502731721.77
unit.000039, stage_5, 1502731705.09, 1502731705.61, 1502731705.61, 1502731705.92, 1502731705.93, 1502731705.94, 1502731705.94,1502731705.95, 1502731716.25, 1502731716.28, 1502731716.28, 1502731718.16, 1502731718.26
unit.000053, stage_5, 1502731788.74, 1502731789.54, 1502731789.54, 1502731789.81, 1502731789.83, 1502731789.83, 1502731789.84,1502731789.84, 1502731804.64, 1502731804.66, 1502731804.67, 1502731805.93, 1502731806.03
unit.000034, stage_6, 1502731692.12, 1502731692.86, 1502731692.86, 1502731693.09, 1502731693.09, 1502731693.11, 1502731693.11,1502731693.11, 1502731706.73, 1502731706.73, 1502731706.73, 1502731707.91, 1502731708.02
unit.000035, stage_6, 1502731696.03, 1502731697.35, 1502731697.35, 1502731697.62, 1502731697.65, 1502731697.65, 1502731697.66,1502731697.66, 1502731727.39, 1502731727.39, 1502731727.39, 1502731728.48, 1502731728.58
unit.000037, stage_6, 1502731700.56, 1502731700.98, 1502731700.98, 1502731701.26, 1502731701.26, 1502731701.27, 1502731701.27,1502731701.28, 1502731707.13, 1502731707.13, 1502731707.13, 1502731708.05, 1502731708.15
unit.000042, stage_6, 1502731716.83, 1502731717.93, 1502731717.93, 1502731718.18, 1502731718.18, 1502731718.19, 1502731718.19,1502731718.19, 1502731732.5, 1502731732.5, 1502731732.51, 1502731733.16, 1502731733.27
unit.000043, stage_6, 1502731720.74, 1502731721.29, 1502731721.29, 1502731721.52, 1502731721.53, 1502731721.53, 1502731721.54,1502731721.54, 1502731727.79, 1502731727.79, 1502731727.79, 1502731728.55, 1502731728.65
unit.000045, stage_6, 1502731725.27, 1502731725.9, 1502731725.9, 1502731726.12, 1502731726.13, 1502731726.14, 1502731726.15,1502731726.15, 1502731741.43, 1502731741.43, 1502731741.44, 1502731742.33, 1502731742.43
unit.000046, stage_6, 1502731725.88, 1502731727.15, 1502731727.15, 1502731727.36, 1502731727.37, 1502731727.37, 1502731727.38,1502731727.38, 1502731736.61, 1502731736.62, 1502731736.62, 1502731737.7, 1502731737.8
unit.000054, stage_6, 1502731809.81, 1502731810.59, 1502731810.59, 1502731810.91, 1502731810.93, 1502731810.94, 1502731810.94,1502731810.95, 1502731825.77, 1502731825.79, 1502731825.8, 1502731826.96, 1502731827.06
unit.000040, stage_7, 1502731709.0, 1502731709.87, 1502731709.87, 1502731710.12, 1502731710.15, 1502731710.15, 1502731710.15,1502731710.16, 1502731731.7, 1502731731.7, 1502731731.71, 1502731731.99, 1502731732.09
unit.000041, stage_7, 1502731709.61, 1502731710.07, 1502731710.07, 1502731710.29, 1502731710.29, 1502731710.29, 1502731710.3,1502731710.3, 1502731766.57, 1502731766.6, 1502731766.6, 1502731768.13, 1502731768.23
unit.000047, stage_7, 1502731729.79, 1502731730.51, 1502731730.51, 1502731730.84, 1502731730.87, 1502731730.87, 1502731730.88,1502731730.88, 1502731746.74, 1502731746.76, 1502731746.77, 1502731747.89, 1502731748.0
unit.000048, stage_7, 1502731730.4, 1502731731.76, 1502731731.76, 1502731732.01, 1502731732.01, 1502731732.02, 1502731732.02,1502731732.03, 1502731740.52, 1502731740.53, 1502731740.54, 1502731741.08, 1502731741.18
unit.000049, stage_7, 1502731734.42, 1502731735.14, 1502731735.14, 1502731735.35, 1502731735.38, 1502731735.38, 1502731735.38,1502731735.39, 1502731748.14, 1502731748.14, 1502731748.18, 1502731749.13, 1502731749.24
unit.000050, stage_7, 1502731738.53, 1502731739.67, 1502731739.67, 1502731739.92, 1502731739.95, 1502731739.95, 1502731739.96,1502731739.96, 1502731749.04, 1502731749.05, 1502731749.05, 1502731750.3, 1502731750.4
unit.000051, stage_7, 1502731746.08, 1502731747.47, 1502731747.47, 1502731747.7, 1502731747.7, 1502731747.7, 1502731747.71,1502731747.71, 1502731775.69, 1502731775.72, 1502731775.72, 1502731777.09, 1502731777.19
unit.000055, stage_7, 1502731830.88, 1502731831.62, 1502731831.62, 1502731831.9, 1502731831.94, 1502731831.95, 1502731831.95,1502731831.95, 1502731846.8, 1502731846.83, 1502731846.83, 1502731848.0, 1502731848.1
