stage, pipeline, probe,timestamp

stage_1,pipeline_1,start_time,2017-08-19 19:15:50.963548
stage_1,pipeline_1,wait_time,2017-08-19 19:15:50.967463
stage_1,pipeline_1,res_time,2017-08-19 19:30:04.338725
stage_1,pipeline_1,done_time,2017-08-19 19:30:04.338756
stage_1,pipeline_2,start_time,2017-08-19 19:15:50.964151
stage_1,pipeline_2,wait_time,2017-08-19 19:15:50.967466
stage_1,pipeline_2,res_time,2017-08-19 19:29:58.986115
stage_1,pipeline_2,done_time,2017-08-19 19:29:58.986151
stage_1,pipeline_3,start_time,2017-08-19 19:15:50.964621
stage_1,pipeline_3,wait_time,2017-08-19 19:15:50.967469
stage_1,pipeline_3,res_time,2017-08-19 19:29:58.265409
stage_1,pipeline_3,done_time,2017-08-19 19:29:58.265436
stage_1,pipeline_4,start_time,2017-08-19 19:15:50.965070
stage_1,pipeline_4,wait_time,2017-08-19 19:15:50.967471
stage_1,pipeline_4,res_time,2017-08-19 19:30:03.720577
stage_1,pipeline_4,done_time,2017-08-19 19:30:03.720605
stage_1,pipeline_5,start_time,2017-08-19 19:15:50.965521
stage_1,pipeline_5,wait_time,2017-08-19 19:15:50.967473
stage_1,pipeline_5,res_time,2017-08-19 19:30:06.477301
stage_1,pipeline_5,done_time,2017-08-19 19:30:06.477337
stage_1,pipeline_6,start_time,2017-08-19 19:15:50.966122
stage_1,pipeline_6,wait_time,2017-08-19 19:15:50.967475
stage_1,pipeline_6,res_time,2017-08-19 19:29:59.713165
stage_1,pipeline_6,done_time,2017-08-19 19:29:59.713192
stage_1,pipeline_7,start_time,2017-08-19 19:15:50.966572
stage_1,pipeline_7,wait_time,2017-08-19 19:15:50.967477
stage_1,pipeline_7,res_time,2017-08-19 19:30:05.764722
stage_1,pipeline_7,done_time,2017-08-19 19:30:05.764754
stage_1,pipeline_8,start_time,2017-08-19 19:15:50.967029
stage_1,pipeline_8,wait_time,2017-08-19 19:15:50.967479
stage_1,pipeline_8,res_time,2017-08-19 19:30:05.055995
stage_1,pipeline_8,done_time,2017-08-19 19:30:05.056019
stage_2,pipeline_1,start_time,2017-08-19 19:30:04.338793
stage_2,pipeline_1,wait_time,2017-08-19 19:30:04.339715
stage_2,pipeline_1,res_time,2017-08-19 19:35:22.485178
stage_2,pipeline_1,done_time,2017-08-19 19:35:22.485210
stage_2,pipeline_2,start_time,2017-08-19 19:29:58.986177
stage_2,pipeline_2,wait_time,2017-08-19 19:29:58.987152
stage_2,pipeline_2,res_time,2017-08-19 19:35:14.710666
stage_2,pipeline_2,done_time,2017-08-19 19:35:14.710698
