step,probe,timestamp

allocate,start_time,2017-08-19 18:42:52.602119
allocate,stop_time,2017-08-19 18:43:09.795841
deallocate,start_time,2017-08-20 05:36:20.410059
deallocate,stop_time,2017-08-20 05:36:36.601065
