uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000039, stage_5, 1503181685.49, 1503181686.5, 1503181686.5, 1503181686.93, 1503181686.99, 1503181687.03, 1503181687.06,1503181687.1, 1503189279.47, 1503189279.52, 1503189279.56, 1503189281.21, 1503189281.41
unit.000041, stage_5, 1503182259.62, 1503182260.62, 1503182260.62, 1503182261.03, 1503182261.09, 1503182261.13, 1503182261.16,1503182261.2, 1503190779.34, 1503190779.39, 1503190779.43, 1503190780.41, 1503190780.51
unit.000043, stage_5, 1503182863.71, 1503182864.82, 1503182864.82, 1503182865.28, 1503182865.34, 1503182865.37, 1503182865.41,1503182865.44, 1503196749.39, 1503196749.45, 1503196749.48, 1503196751.18, 1503196751.38
unit.000051, stage_5, 1503192599.38, 1503192600.09, 1503192600.09, 1503192600.45, 1503192600.53, 1503192600.56, 1503192600.6,1503192600.63, 1503199350.76, 1503199350.81, 1503199350.85, 1503199352.57, 1503199352.77
unit.000035, stage_6, 1503174515.19, 1503174515.8, 1503174515.8, 1503174516.12, 1503174516.19, 1503174516.23, 1503174516.26,1503174516.3, 1503181998.71, 1503181998.77, 1503181998.81, 1503181999.9, 1503182000.11
unit.000036, stage_6, 1503174798.47, 1503174799.56, 1503174799.56, 1503174800.01, 1503174800.07, 1503174800.11, 1503174800.15,1503174800.18, 1503184068.81, 1503184068.87, 1503184068.91, 1503184069.88, 1503184070.09
unit.000037, stage_6, 1503181147.6, 1503181148.81, 1503181148.81, 1503181149.27, 1503181149.34, 1503181149.37, 1503181149.41,1503181149.45, 1503183447.82, 1503183447.89, 1503183447.93, 1503183449.66, 1503183449.87
unit.000038, stage_6, 1503181394.68, 1503181396.27, 1503181396.27, 1503181396.69, 1503181396.75, 1503181396.78, 1503181396.83,1503181396.87, 1503182640.8, 1503182640.87, 1503182640.92, 1503182642.5, 1503182642.7
unit.000046, stage_6, 1503189281.96, 1503189283.44, 1503189283.44, 1503189283.85, 1503189284.28, 1503189284.32, 1503189284.36,1503189284.4, 1503191418.89, 1503191418.95, 1503191418.99, 1503191420.19, 1503191420.39
unit.000048, stage_6, 1503190784.01, 1503190785.55, 1503190785.55, 1503190785.92, 1503190785.98, 1503190786.02, 1503190786.06,1503190786.1, 1503192118.28, 1503192118.34, 1503192118.48, 1503192120.15, 1503192120.36
unit.000052, stage_6, 1503196754.08, 1503196754.85, 1503196754.85, 1503196755.19, 1503196755.25, 1503196755.29, 1503196755.32,1503196755.36, 1503197450.24, 1503197450.3, 1503197450.34, 1503197451.95, 1503197452.17
unit.000054, stage_6, 1503199354.78, 1503199356.06, 1503199356.06, 1503199356.43, 1503199356.49, 1503199356.54, 1503199356.57,1503199356.61, 1503200053.05, 1503200053.12, 1503200053.16, 1503200054.42, 1503200054.62
unit.000040, stage_7, 1503182001.67, 1503182002.35, 1503182002.35, 1503182002.64, 1503182002.68, 1503182002.7, 1503182002.71,1503182002.73, 1503182297.5, 1503182297.54, 1503182297.55, 1503182299.26, 1503182310.24
unit.000042, stage_7, 1503182644.92, 1503182645.85, 1503182645.85, 1503182646.1, 1503182646.14, 1503182646.16, 1503182646.17,1503182646.19, 1503190087.99, 1503190088.04, 1503190088.06, 1503190089.15, 1503190100.53
unit.000044, stage_7, 1503183451.98, 1503183453.03, 1503183453.03, 1503183453.33, 1503183453.37, 1503183453.39, 1503183453.41,1503183453.42, 1503184100.46, 1503184100.5, 1503184100.52, 1503184102.14, 1503184112.92
unit.000045, stage_7, 1503184072.88, 1503184073.37, 1503184073.37, 1503184073.69, 1503184073.73, 1503184073.75, 1503184073.77,1503184073.78, 1503189321.05, 1503189321.09, 1503189321.1, 1503189322.33, 1503189333.14
unit.000049, stage_7, 1503191421.15, 1503191422.35, 1503191422.35, 1503191422.7, 1503191422.74, 1503191422.76, 1503191422.78,1503191422.79, 1503192663.69, 1503192663.72, 1503192663.74, 1503192664.69, 1503192670.44
unit.000050, stage_7, 1503192124.2, 1503192125.52, 1503192125.52, 1503192125.8, 1503192125.84, 1503192125.85, 1503192125.87,1503192125.89, 1503192599.47, 1503192599.51, 1503192599.52, 1503192600.54, 1503192611.62
unit.000053, stage_7, 1503197454.67, 1503197455.6, 1503197455.6, 1503197455.94, 1503197455.98, 1503197456.0, 1503197456.01,1503197456.03, 1503197541.77, 1503197541.8, 1503197541.82, 1503197543.86, 1503197554.77
unit.000055, stage_7, 1503200055.57, 1503200056.0, 1503200056.0, 1503200056.33, 1503200056.37, 1503200056.38, 1503200056.4,1503200056.42, 1503200163.92, 1503200163.96, 1503200163.98, 1503200165.01, 1503200175.95
