uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000044, stage_1, 1502487103.02, 1502487107.22, 1502487107.22, 1502487120.46, 1502487120.46, 1502487121.28, 1502487121.28,1502487122.34, 1502487176.52, 1502487176.56, 1502487176.56, 1502487176.91, 1502487177.02
unit.000045, stage_1, 1502487103.02, 1502487107.55, 1502487107.55, 1502487120.48, 1502487120.48, 1502487121.3, 1502487121.31,1502487122.35, 1502487174.67, 1502487174.71, 1502487174.71, 1502487176.5, 1502487176.61
unit.000046, stage_1, 1502487103.02, 1502487107.75, 1502487107.75, 1502487120.49, 1502487120.49, 1502487121.32, 1502487121.32,1502487122.36, 1502487176.51, 1502487176.54, 1502487176.54, 1502487177.05, 1502487177.15
unit.000047, stage_1, 1502487103.02, 1502487108.03, 1502487108.03, 1502487120.51, 1502487120.51, 1502487121.34, 1502487121.34,1502487122.38, 1502487174.7, 1502487174.75, 1502487174.75, 1502487177.25, 1502487177.35
unit.000048, stage_1, 1502487103.02, 1502487108.24, 1502487108.24, 1502487120.52, 1502487120.52, 1502487121.35, 1502487121.35,1502487122.48, 1502487174.72, 1502487174.75, 1502487174.76, 1502487177.45, 1502487177.56
unit.000049, stage_1, 1502487103.02, 1502487108.57, 1502487108.57, 1502487120.54, 1502487120.54, 1502487121.37, 1502487121.37,1502487122.65, 1502487177.45, 1502487177.46, 1502487177.46, 1502487177.86, 1502487177.97
unit.000050, stage_1, 1502487103.02, 1502487108.77, 1502487108.77, 1502487120.55, 1502487120.55, 1502487121.54, 1502487121.55,1502487122.75, 1502487179.22, 1502487179.24, 1502487179.25, 1502487180.15, 1502487180.25
unit.000051, stage_1, 1502487103.02, 1502487109.05, 1502487109.05, 1502487120.57, 1502487120.57, 1502487121.57, 1502487121.57,1502487122.9, 1502487187.8, 1502487187.83, 1502487187.84, 1502487189.37, 1502487189.47
unit.000052, stage_1, 1502487103.02, 1502487109.25, 1502487109.25, 1502487120.58, 1502487120.58, 1502487121.58, 1502487121.58,1502487123.01, 1502487224.65, 1502487224.67, 1502487224.67, 1502487226.16, 1502487226.27
unit.000053, stage_1, 1502487103.02, 1502487109.58, 1502487109.58, 1502487120.6, 1502487120.6, 1502487121.6, 1502487121.61,1502487123.16, 1502487187.9, 1502487187.91, 1502487187.91, 1502487189.49, 1502487189.59
unit.000054, stage_1, 1502487103.02, 1502487109.78, 1502487109.78, 1502487120.61, 1502487120.61, 1502487121.62, 1502487121.62,1502487123.29, 1502487179.22, 1502487179.23, 1502487179.24, 1502487180.47, 1502487180.57
unit.000055, stage_1, 1502487103.02, 1502487110.06, 1502487110.06, 1502487120.63, 1502487120.63, 1502487121.64, 1502487121.65,1502487123.44, 1502487238.41, 1502487238.41, 1502487238.42, 1502487238.92, 1502487239.03
unit.000056, stage_1, 1502487103.02, 1502487110.39, 1502487110.39, 1502487120.65, 1502487120.65, 1502487121.67, 1502487121.68,1502487123.6, 1502487228.51, 1502487228.52, 1502487228.54, 1502487229.87, 1502487229.98
unit.000057, stage_1, 1502487103.02, 1502487110.67, 1502487110.67, 1502487120.67, 1502487120.67, 1502487121.7, 1502487121.71,1502487123.77, 1502487241.57, 1502487241.6, 1502487241.61, 1502487242.44, 1502487242.54
unit.000058, stage_1, 1502487103.02, 1502487110.87, 1502487110.87, 1502487120.68, 1502487120.68, 1502487121.72, 1502487121.72,1502487123.9, 1502487228.51, 1502487228.55, 1502487228.56, 1502487230.03, 1502487230.13
unit.000059, stage_1, 1502487103.02, 1502487111.2, 1502487111.2, 1502487120.7, 1502487120.7, 1502487121.75, 1502487121.75,1502487124.06, 1502487228.55, 1502487228.6, 1502487228.6, 1502487230.23, 1502487230.34
unit.000060, stage_1, 1502487103.02, 1502487111.4, 1502487111.4, 1502487120.71, 1502487120.71, 1502487121.76, 1502487121.76,1502487124.16, 1502487241.7, 1502487241.8, 1502487241.82, 1502487242.64, 1502487242.74
unit.000061, stage_1, 1502487103.02, 1502487111.68, 1502487111.68, 1502487120.73, 1502487120.73, 1502487121.78, 1502487121.79,1502487124.32, 1502487241.58, 1502487241.61, 1502487241.61, 1502487242.72, 1502487242.82
unit.000062, stage_1, 1502487103.02, 1502487111.88, 1502487111.88, 1502487120.74, 1502487120.75, 1502487121.8, 1502487121.8,1502487124.47, 1502487228.56, 1502487228.61, 1502487228.61, 1502487230.44, 1502487230.58
unit.000063, stage_1, 1502487103.02, 1502487112.21, 1502487112.21, 1502487120.76, 1502487120.77, 1502487121.82, 1502487121.82,1502487124.63, 1502487228.53, 1502487228.58, 1502487228.59, 1502487230.48, 1502487230.58
unit.000064, stage_1, 1502487103.02, 1502487112.42, 1502487112.42, 1502487120.78, 1502487120.78, 1502487121.83, 1502487121.83,1502487124.75, 1502487228.54, 1502487228.59, 1502487228.6, 1502487230.68, 1502487230.78
unit.000065, stage_1, 1502487103.02, 1502487112.68, 1502487112.68, 1502487120.79, 1502487120.8, 1502487121.85, 1502487121.86,1502487124.91, 1502487241.6, 1502487241.63, 1502487241.64, 1502487243.25, 1502487243.35
unit.000066, stage_1, 1502487103.02, 1502487113.02, 1502487113.02, 1502487120.81, 1502487120.82, 1502487121.87, 1502487121.88,1502487125.09, 1502487243.23, 1502487243.35, 1502487243.36, 1502487244.14, 1502487244.24
unit.000067, stage_1, 1502487103.02, 1502487113.29, 1502487113.29, 1502487120.83, 1502487120.83, 1502487121.89, 1502487121.9,1502487125.23, 1502487243.16, 1502487243.24, 1502487243.25, 1502487244.46, 1502487244.56
unit.000068, stage_1, 1502487103.02, 1502487113.49, 1502487113.49, 1502487120.84, 1502487120.85, 1502487121.91, 1502487121.91,1502487125.47, 1502487249.83, 1502487249.86, 1502487249.86, 1502487249.97, 1502487250.07
unit.000069, stage_1, 1502487103.02, 1502487113.7, 1502487113.7, 1502487120.86, 1502487120.86, 1502487121.92, 1502487121.93,1502487125.58, 1502487241.79, 1502487242.03, 1502487242.04, 1502487243.52, 1502487243.63
unit.000070, stage_1, 1502487103.02, 1502487113.9, 1502487113.9, 1502487120.87, 1502487120.87, 1502487121.94, 1502487121.94,1502487125.71, 1502487241.71, 1502487241.83, 1502487241.83, 1502487243.65, 1502487243.75
unit.000071, stage_1, 1502487103.02, 1502487114.04, 1502487114.04, 1502487120.88, 1502487120.88, 1502487121.94, 1502487121.95,1502487125.78, 1502487243.24, 1502487243.36, 1502487243.37, 1502487244.66, 1502487244.76
unit.000072, stage_1, 1502487103.02, 1502487114.24, 1502487114.24, 1502487120.89, 1502487120.89, 1502487121.96, 1502487121.96,1502487125.91, 1502487241.8, 1502487242.04, 1502487242.04, 1502487243.85, 1502487243.95
unit.000073, stage_1, 1502487103.02, 1502487114.3, 1502487114.3, 1502487120.9, 1502487120.9, 1502487121.97, 1502487121.97,1502487126.11, 1502487243.17, 1502487243.27, 1502487243.28, 1502487244.74, 1502487244.84
unit.000074, stage_1, 1502487103.02, 1502487114.44, 1502487114.44, 1502487120.9, 1502487120.91, 1502487121.97, 1502487121.98,1502487126.12, 1502487249.84, 1502487249.88, 1502487249.89, 1502487249.97, 1502487250.08
unit.000075, stage_1, 1502487103.02, 1502487114.51, 1502487114.51, 1502487120.91, 1502487120.91, 1502487121.98, 1502487121.98,1502487126.17, 1502487241.72, 1502487241.85, 1502487241.85, 1502487243.94, 1502487244.04
unit.000076, stage_1, 1502487103.02, 1502487114.71, 1502487114.71, 1502487120.92, 1502487120.92, 1502487121.99, 1502487122.0,1502487126.29, 1502487243.18, 1502487243.28, 1502487243.28, 1502487244.94, 1502487245.04
unit.000077, stage_1, 1502487103.02, 1502487114.85, 1502487114.85, 1502487120.93, 1502487120.93, 1502487122.0, 1502487122.0,1502487126.34, 1502487249.83, 1502487249.86, 1502487249.87, 1502487250.17, 1502487250.27
unit.000078, stage_1, 1502487103.02, 1502487115.05, 1502487115.05, 1502487120.94, 1502487120.94, 1502487122.01, 1502487122.02,1502487126.44, 1502487249.84, 1502487249.89, 1502487249.9, 1502487250.18, 1502487250.28
unit.000079, stage_1, 1502487103.02, 1502487115.11, 1502487115.11, 1502487120.95, 1502487120.95, 1502487122.02, 1502487122.03,1502487126.5, 1502487241.73, 1502487241.86, 1502487241.87, 1502487245.15, 1502487245.25
unit.000080, stage_1, 1502487103.02, 1502487115.26, 1502487115.26, 1502487120.95, 1502487120.96, 1502487122.03, 1502487122.04,1502487126.55, 1502487243.18, 1502487243.29, 1502487243.29, 1502487245.27, 1502487245.37
unit.000081, stage_1, 1502487103.02, 1502487115.32, 1502487115.32, 1502487120.96, 1502487120.96, 1502487122.04, 1502487122.05,1502487126.6, 1502487241.73, 1502487241.87, 1502487241.88, 1502487245.35, 1502487245.45
unit.000082, stage_1, 1502487103.02, 1502487115.52, 1502487115.52, 1502487120.97, 1502487120.98, 1502487122.06, 1502487122.06,1502487126.71, 1502487241.74, 1502487241.88, 1502487241.88, 1502487245.55, 1502487245.65
unit.000083, stage_1, 1502487103.02, 1502487115.72, 1502487115.72, 1502487120.99, 1502487120.99, 1502487122.07, 1502487122.08,1502487126.8, 1502487243.24, 1502487243.37, 1502487243.37, 1502487245.75, 1502487245.85
unit.000084, stage_1, 1502487103.02, 1502487115.92, 1502487115.92, 1502487121.0, 1502487121.0, 1502487122.09, 1502487122.09,1502487126.89, 1502487243.27, 1502487243.4, 1502487243.4, 1502487245.95, 1502487246.05
unit.000085, stage_1, 1502487103.02, 1502487116.07, 1502487116.07, 1502487121.01, 1502487121.01, 1502487122.09, 1502487122.1,1502487126.94, 1502487243.2, 1502487243.3, 1502487243.31, 1502487246.09, 1502487246.19
unit.000086, stage_1, 1502487103.02, 1502487116.13, 1502487116.13, 1502487121.01, 1502487121.02, 1502487122.1, 1502487122.11,1502487126.98, 1502487243.05, 1502487243.05, 1502487243.07, 1502487246.15, 1502487246.25
unit.000087, stage_1, 1502487103.02, 1502487116.33, 1502487116.33, 1502487121.03, 1502487121.03, 1502487122.12, 1502487122.12,1502487127.07, 1502487253.6, 1502487253.61, 1502487253.62, 1502487255.18, 1502487255.28
unit.000088, stage_1, 1502487103.02, 1502487116.27, 1502487116.27, 1502487121.02, 1502487121.02, 1502487122.11, 1502487122.11,1502487127.03, 1502487241.74, 1502487241.89, 1502487241.89, 1502487246.29, 1502487246.4
unit.000089, stage_1, 1502487103.02, 1502487116.53, 1502487116.53, 1502487121.04, 1502487121.04, 1502487122.13, 1502487122.13,1502487127.18, 1502487243.21, 1502487243.31, 1502487243.31, 1502487246.35, 1502487246.45
unit.000090, stage_1, 1502487103.02, 1502487116.74, 1502487116.74, 1502487121.05, 1502487121.05, 1502487122.15, 1502487122.15,1502487127.4, 1502487253.71, 1502487253.73, 1502487253.73, 1502487255.4, 1502487255.5
unit.000091, stage_1, 1502487103.02, 1502487116.87, 1502487116.87, 1502487121.06, 1502487121.06, 1502487122.15, 1502487122.16,1502487127.46, 1502487249.84, 1502487249.87, 1502487249.88, 1502487250.37, 1502487250.47
unit.000092, stage_1, 1502487103.02, 1502487117.07, 1502487117.07, 1502487121.07, 1502487121.07, 1502487122.17, 1502487122.17,1502487127.61, 1502487243.21, 1502487243.32, 1502487243.32, 1502487246.56, 1502487246.66
unit.000093, stage_1, 1502487103.02, 1502487117.15, 1502487117.15, 1502487121.08, 1502487121.08, 1502487122.17, 1502487122.18,1502487127.68, 1502487251.07, 1502487251.08, 1502487251.08, 1502487252.58, 1502487252.68
unit.000094, stage_1, 1502487103.02, 1502487117.27, 1502487117.27, 1502487121.08, 1502487121.09, 1502487122.18, 1502487122.18,1502487127.74, 1502487241.75, 1502487241.97, 1502487241.98, 1502487246.7, 1502487246.81
unit.000095, stage_1, 1502487103.02, 1502487112.82, 1502487112.82, 1502487120.8, 1502487120.8, 1502487121.86, 1502487121.86,1502487124.98, 1502487228.43, 1502487228.45, 1502487228.46, 1502487230.89, 1502487230.99
unit.000096, stage_1, 1502487103.02, 1502487117.48, 1502487117.48, 1502487121.1, 1502487121.1, 1502487122.19, 1502487122.2,1502487127.9, 1502487251.07, 1502487251.09, 1502487251.1, 1502487252.78, 1502487252.88
unit.000097, stage_1, 1502487103.02, 1502487117.76, 1502487117.76, 1502487121.11, 1502487121.11, 1502487122.21, 1502487122.21,1502487128.03, 1502487254.82, 1502487254.83, 1502487254.84, 1502487255.58, 1502487255.68
unit.000098, stage_1, 1502487103.02, 1502487115.66, 1502487115.66, 1502487120.98, 1502487120.98, 1502487122.07, 1502487122.07,1502487126.76, 1502487241.82, 1502487242.07, 1502487242.07, 1502487245.68, 1502487245.78
unit.000099, stage_1, 1502487103.02, 1502487116.67, 1502487116.67, 1502487121.04, 1502487121.05, 1502487122.14, 1502487122.14,1502487127.29, 1502487253.72, 1502487253.73, 1502487253.74, 1502487255.38, 1502487255.48
unit.000100, stage_1, 1502487103.02, 1502487118.17, 1502487118.17, 1502487121.12, 1502487121.12, 1502487122.21, 1502487122.22,1502487128.1, 1502487253.61, 1502487253.62, 1502487253.63, 1502487255.6, 1502487255.7
unit.000101, stage_1, 1502487103.02, 1502487106.41, 1502487106.41, 1502487120.41, 1502487120.41, 1502487121.22, 1502487121.23,1502487122.31, 1502487143.61, 1502487144.07, 1502487144.18, 1502487145.23, 1502487145.33
unit.000102, stage_1, 1502487103.02, 1502487107.83, 1502487107.83, 1502487120.49, 1502487120.5, 1502487121.32, 1502487121.33,1502487122.36, 1502487174.7, 1502487174.72, 1502487174.74, 1502487176.71, 1502487176.81
unit.000103, stage_1, 1502487103.02, 1502487109.38, 1502487109.38, 1502487120.59, 1502487120.59, 1502487121.59, 1502487121.59,1502487123.06, 1502487224.64, 1502487224.66, 1502487224.66, 1502487226.31, 1502487226.42
unit.000104, stage_1, 1502487103.02, 1502487111.0, 1502487111.0, 1502487120.69, 1502487120.69, 1502487121.73, 1502487121.73,1502487123.95, 1502487237.67, 1502487237.69, 1502487237.7, 1502487238.32, 1502487238.42
unit.000105, stage_1, 1502487103.02, 1502487112.48, 1502487112.48, 1502487120.78, 1502487120.79, 1502487121.84, 1502487121.84,1502487124.8, 1502487228.44, 1502487228.46, 1502487228.46, 1502487230.68, 1502487230.79
unit.000106, stage_1, 1502487103.02, 1502487113.83, 1502487113.83, 1502487120.86, 1502487120.87, 1502487121.93, 1502487121.93,1502487125.66, 1502487243.17, 1502487243.26, 1502487243.27, 1502487244.54, 1502487244.64
unit.000107, stage_1, 1502487103.02, 1502487114.65, 1502487114.65, 1502487120.91, 1502487120.92, 1502487121.99, 1502487121.99,1502487126.23, 1502487241.8, 1502487242.05, 1502487242.05, 1502487244.87, 1502487244.97
unit.000108, stage_1, 1502487103.02, 1502487115.46, 1502487115.46, 1502487120.97, 1502487120.97, 1502487122.05, 1502487122.06,1502487126.65, 1502487241.81, 1502487242.05, 1502487242.06, 1502487245.47, 1502487245.57
unit.000109, stage_1, 1502487103.02, 1502487116.47, 1502487116.47, 1502487121.03, 1502487121.04, 1502487122.12, 1502487122.13,1502487127.12, 1502487253.71, 1502487253.71, 1502487253.72, 1502487255.19, 1502487255.3
unit.000110, stage_1, 1502487103.02, 1502487117.35, 1502487117.35, 1502487121.09, 1502487121.09, 1502487122.19, 1502487122.19,1502487127.81, 1502487243.21, 1502487243.33, 1502487243.33, 1502487246.76, 1502487246.86
unit.000111, stage_1, 1502487103.02, 1502487118.38, 1502487118.38, 1502487121.12, 1502487121.13, 1502487122.22, 1502487122.23,1502487128.17, 1502487254.83, 1502487254.84, 1502487254.85, 1502487255.79, 1502487255.89
unit.000112, stage_1, 1502487103.02, 1502487106.95, 1502487106.95, 1502487120.44, 1502487120.44, 1502487121.26, 1502487121.26,1502487122.33, 1502487155.52, 1502487155.57, 1502487155.57, 1502487157.28, 1502487157.38
unit.000113, stage_1, 1502487103.02, 1502487108.37, 1502487108.37, 1502487120.52, 1502487120.53, 1502487121.36, 1502487121.36,1502487122.52, 1502487174.74, 1502487174.78, 1502487174.78, 1502487177.53, 1502487177.63
unit.000114, stage_1, 1502487103.02, 1502487109.86, 1502487109.86, 1502487120.62, 1502487120.62, 1502487121.63, 1502487121.63,1502487123.34, 1502487241.69, 1502487241.69, 1502487241.76, 1502487242.11, 1502487242.21
unit.000115, stage_1, 1502487103.02, 1502487111.47, 1502487111.47, 1502487120.72, 1502487120.72, 1502487121.77, 1502487121.77,1502487124.22, 1502487241.78, 1502487242.02, 1502487242.02, 1502487243.12, 1502487243.22
unit.000116, stage_1, 1502487103.02, 1502487113.09, 1502487113.09, 1502487120.82, 1502487120.82, 1502487121.88, 1502487121.88,1502487125.13, 1502487243.16, 1502487243.2, 1502487243.23, 1502487244.25, 1502487244.36
unit.000117, stage_1, 1502487103.03, 1502487114.1, 1502487114.1, 1502487120.88, 1502487120.89, 1502487121.95, 1502487121.96,1502487125.85, 1502487241.71, 1502487241.84, 1502487241.84, 1502487243.73, 1502487243.83
unit.000118, stage_1, 1502487103.03, 1502487114.91, 1502487114.91, 1502487120.93, 1502487120.94, 1502487122.01, 1502487122.01,1502487126.39, 1502487241.72, 1502487241.86, 1502487241.86, 1502487245.07, 1502487245.17
unit.000119, stage_1, 1502487103.03, 1502487115.87, 1502487115.87, 1502487120.99, 1502487121.0, 1502487122.08, 1502487122.08,1502487126.85, 1502487243.19, 1502487243.29, 1502487243.3, 1502487245.88, 1502487245.99
