step,probe,timestamp

allocate,start_time,2017-08-21 15:19:14.788959
allocate,stop_time,2017-08-21 15:19:34.633325
deallocate,start_time,2017-08-22 02:31:37.489624
deallocate,stop_time,2017-08-22 02:31:57.374854
